user_id,user_x_m,user_y_m,request_weight,request_probability,is_daily_active,region,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m
901,408.59770656797025,227.8518319124272,0.0,0.0,False,kagoshima,6,1049758.407559471,1,139.3216296804173
902,827.6500861809467,978.0753946151004,0.0,0.0,False,tokyo,5,311.1213954597333,7,1050000.0
903,958.7029293474544,867.042354508876,0.0,0.0,False,kagoshima,7,1049541.4329401122,5,236.25869305485023
904,616.0287399712427,604.7123459232885,0.0,0.0,False,tokyo,4,131.69062362102446,8,1050000.0
905,188.88043841956303,465.4633098419818,0.0,0.0,False,kagoshima,8,1050644.1279119477,0,134.25826618769202
906,268.45317891422957,674.3831045873616,0.0,0.0,False,tokyo,3,101.721471406732,9,1050000.0
907,462.59149041909984,473.55234095078913,0.0,0.0,False,kagoshima,9,1049704.4263345972,1,145.44537509254522
908,609.2937996345809,424.31328121312293,0.0,0.0,False,tokyo,1,142.419275256093,10,1050000.0
909,189.74706526436626,366.4072403990544,0.0,0.0,False,kagoshima,10,1050310.2959486952,0,40.41624288849162
910,945.0746522969805,982.117149681029,0.0,0.0,False,tokyo,5,334.4541010521251,11,1050000.0
911,25.381223987098856,125.96085391387446,0.0,0.0,False,kagoshima,11,1050807.7580609461,0,250.84075771585503
912,794.8059525305101,670.9299700393254,0.0,0.0,False,tokyo,5,38.395701928883156,6,1050000.0
913,166.30115323262007,680.8807157961766,1.0,0.0005,True,kagoshima,6,1050000.7564757715,3,13.898296939499561
914,568.853125534759,184.17342148371486,0.0,0.0,False,tokyo,1,163.98202148031126,7,1050000.0
915,60.55333275921715,542.023867955806,0.0,0.0,False,kagoshima,7,1050439.4674637641,3,164.16432787727592
916,152.0078851413108,940.4248560059004,0.0,0.0,False,tokyo,3,273.83556268275953,8,1050000.0
917,857.530554647009,591.8112306372993,1.0,0.0005,True,kagoshima,8,1049975.5013428847,5,79.08918478254337
918,866.9880915744436,957.9155671545556,0.0,0.0,False,tokyo,5,292.89427714062543,9,1050000.0
919,122.99279428063248,325.7179808917573,0.0,0.0,False,kagoshima,9,1050044.0626669251,0,44.605626971488086
920,465.24787526625886,821.6546726371167,0.0,0.0,False,tokyo,4,158.51112876389232,10,1050000.0
921,656.9770389378108,226.06129258702478,0.0,0.0,False,kagoshima,10,1049843.1155591605,1,189.94124853975475
922,495.45864901316094,481.8348912171182,0.0,0.0,False,tokyo,1,148.90415948655385,11,1050000.0
923,397.245455605903,109.44058192997075,0.0,0.0,False,kagoshima,11,1050435.9025175003,1,246.04330879227052
924,703.5676653760592,166.85584741359617,0.0,0.0,False,tokyo,2,210.61008685449525,6,1050000.0
925,937.9293888833372,327.34653452161444,0.0,0.0,False,kagoshima,6,1049229.0706263478,2,105.08157937215212
926,862.4545778130484,846.2770553714143,0.0,0.0,False,tokyo,5,181.68058436935436,7,1050000.0
927,396.6925565102172,972.4320336750272,0.0,0.0,False,kagoshima,7,1050103.502125901,4,322.4300778079763
928,630.6352654434509,260.4407541813675,0.0,0.0,False,tokyo,1,149.43365327545735,8,1050000.0
929,404.97771617040013,223.39435838322132,0.0,0.0,False,kagoshima,8,1050428.0280021636,1,145.06078415070962
930,587.7365182618299,74.3274655348668,0.0,0.0,False,tokyo,1,273.14680434397167,9,1050000.0
931,562.8677405186789,626.4099005125033,0.0,0.0,False,kagoshima,9,1049604.1330443278,4,74.83253954215922
932,47.88113628722223,967.3404265817537,0.0,0.0,False,tokyo,3,323.10010141058933,10,1050000.0
933,987.8709969309542,209.88007619326177,0.0,0.0,False,kagoshima,10,1049512.2285534265,2,197.84726768031106
934,990.2633215199043,274.3116972241346,0.0,0.0,False,tokyo,2,167.85728812948346,11,1050000.0
935,52.38487010987769,353.3491719909593,0.0,0.0,False,kagoshima,11,1050780.6619412028,0,116.40754614906739
936,128.202170668144,180.5875300236328,0.0,0.0,False,tokyo,0,157.2731145655889,6,1050000.0
937,484.3901332131281,459.9054859395313,0.0,0.0,False,kagoshima,6,1049682.6175381546,1,127.86191889164051
938,940.4185873621536,672.1017441390685,1.0,0.0005,True,tokyo,5,107.53967037396549,7,1050000.0
939,897.2542735084171,670.2980739683449,0.0,0.0,False,kagoshima,7,1049602.7999231808,5,64.3388603877559
940,801.157523394241,154.81073103382803,0.0,0.0,False,tokyo,2,181.01204073510436,8,1050000.0
941,983.8527193219614,821.2853748347507,0.0,0.0,False,kagoshima,8,1049849.2608315607,5,215.77886785950562
942,269.8932263493402,840.9707445985275,0.0,0.0,False,tokyo,3,202.12084505251468,9,1050000.0
943,270.4437930946644,185.04034556547288,0.0,0.0,False,kagoshima,9,1049896.6668297541,0,180.53442239693908
944,109.04460492974299,442.40225205496506,0.0,0.0,False,tokyo,0,123.80501028814496,10,1050000.0
945,40.84651030016162,611.1900919675514,0.0,0.0,False,kagoshima,10,1050459.1549722638,3,137.94726817895886
946,642.1230505648924,478.73777353230616,0.0,0.0,False,tokyo,1,203.56438818227693,11,1050000.0
947,119.6440814961156,851.4581731523839,0.0,0.0,False,kagoshima,11,1050713.3721097978,3,190.4400185361821
948,410.5245453331999,259.64290721867445,0.0,0.0,False,tokyo,1,115.70272273874372,6,1050000.0
949,892.9279212912098,386.63365596658394,0.0,0.0,False,kagoshima,6,1049274.0734494512,2,80.4234095436604
950,114.98962634298692,322.54729860359623,0.0,0.0,False,tokyo,0,53.050333970904475,7,1050000.0
951,311.57288015690756,328.27522771105487,0.0,0.0,False,kagoshima,7,1050188.4271304714,0,144.65006446609672
952,657.7722681097155,518.6559829761579,0.0,0.0,False,tokyo,4,216.55954370854656,8,1050000.0
953,491.98206482127296,663.4035999973249,1.0,0.0005,True,kagoshima,8,1050341.0699023658,4,8.787569488175322
954,680.4558323390852,57.01287762153684,0.0,0.0,False,tokyo,2,315.33888882614224,9,1050000.0
955,331.85843505712796,568.1912908068442,0.0,0.0,False,kagoshima,9,1049835.1462147972,3,192.20162492003783
956,877.7256845085935,202.42100817847663,0.0,0.0,False,tokyo,2,138.02630169604527,10,1050000.0
957,971.697043935735,950.9154065491806,0.0,0.0,False,kagoshima,10,1049528.341358057,5,315.9823224050638
958,566.7188387017995,336.21715270154084,0.0,0.0,False,tokyo,1,66.79635850270414,11,1050000.0
959,828.5105630810328,6.287608398643285,1.0,0.0005,True,kagoshima,11,1050004.6973126116,2,326.74323538480127
960,209.9583750723718,142.26856137360056,0.0,0.0,False,tokyo,0,195.50934419959202,6,1050000.0
961,116.14042198753094,135.52223397545205,0.0,0.0,False,kagoshima,6,1050050.8781473357,0,203.9219574975989
962,609.0352051812773,461.0567835618249,0.0,0.0,False,tokyo,1,168.1880369857598,7,1050000.0
963,428.19884520918004,321.6516164611424,0.0,0.0,False,kagoshima,7,1050071.8012161134,1,72.69244553762312
964,795.3213762916297,620.7727172894683,0.0,0.0,False,tokyo,5,59.63757499560477,8,1050000.0
965,677.086963405911,214.68379969009922,0.0,0.0,False,kagoshima,8,1050155.919701663,2,195.72326953063683
966,405.99932175452557,635.2332409376266,0.0,0.0,False,tokyo,4,99.2232558019343,9,1050000.0
967,328.04478695616257,700.33460253196,0.0,0.0,False,kagoshima,9,1049838.9557422658,3,164.45856357064395
968,906.1275148172724,787.7611040320973,0.0,0.0,False,tokyo,5,141.1767603764919,10,1050000.0
969,200.67165948107436,771.1889304057091,0.0,0.0,False,kagoshima,10,1050299.3335082522,3,109.49481207479707
970,747.9129956051288,343.345072377368,0.0,0.0,False,tokyo,2,85.71358608403813,11,1050000.0
971,365.53141215807517,884.0992549653615,0.0,0.0,False,kagoshima,11,1050467.4910217046,4,255.3700993121875
972,974.7673295547663,241.8415251599636,0.0,0.0,False,tokyo,2,168.54626446246525,6,1050000.0
973,269.9602362882598,226.91212115940374,0.0,0.0,False,kagoshima,6,1049897.0451235885,0,147.83588296970166
974,690.8315132726113,21.74351996429491,0.0,0.0,False,tokyo,2,342.1877773716837,7,1050000.0
975,228.1984248050676,403.0446657650948,0.0,0.0,False,kagoshima,7,1050271.8039109025,0,93.0134527945574
976,467.6560336846427,316.70525171865904,0.0,0.0,False,tokyo,1,36.21672236082708,8,1050000.0
977,228.1416707463334,574.4859432197092,0.0,0.0,False,kagoshima,8,1050604.886082533,3,110.89253628445839
978,278.6828330026161,695.3979627635061,1.0,0.0005,True,tokyo,3,115.23671062906872,9,1050000.0
979,133.03927891755262,830.5479097138917,0.0,0.0,False,kagoshima,9,1050033.9734577746,3,167.03667066911703
980,49.56422250582726,503.5621572188781,0.0,0.0,False,tokyo,3,201.25379571229848,10,1050000.0
981,767.3553306209917,283.382318279399,0.0,0.0,False,kagoshima,10,1049732.7147646178,2,82.286918505958
982,364.87840351721144,447.1402200255395,0.0,0.0,False,tokyo,1,176.87802481805394,11,1050000.0
983,48.7171472789385,234.30679048062964,0.0,0.0,False,kagoshima,11,1050784.3719401811,0,154.04928709042005
984,406.58983284883976,305.1259512410288,0.0,0.0,False,tokyo,1,97.48036685110084,6,1050000.0
985,843.6387860020217,299.83114992272,0.0,0.0,False,kagoshima,6,1049323.3617382275,2,34.83326546630233
986,359.55917095970227,553.6891088225049,0.0,0.0,False,tokyo,4,180.45216685028828,7,1050000.0
987,196.86631162047763,932.3884263018987,0.0,0.0,False,kagoshima,7,1050303.3047182683,3,267.0636878813924
988,418.4660340708446,82.93928219335001,0.0,0.0,False,tokyo,1,263.0173952234219,8,1050000.0
989,962.2103466690658,360.6446411102935,0.0,0.0,False,kagoshima,8,1049870.790017293,2,132.13455213704356
990,615.8934888464128,175.18463373936132,0.0,0.0,False,tokyo,1,195.79834162978278,9,1050000.0
991,892.5728687331019,725.6588254537567,0.0,0.0,False,kagoshima,9,1049274.4287709035,5,83.60493103104436
992,387.8984050987581,350.9279459009722,0.0,0.0,False,tokyo,1,113.52611516135984,10,1050000.0
993,790.305310335469,827.5225517915546,0.0,0.0,False,kagoshima,10,1049709.706963291,5,166.1033598673517
994,677.0092147731883,386.10220115805174,0.0,0.0,False,tokyo,2,164.78157919958008,11,1050000.0
995,704.3721432771841,424.2891653049172,0.0,0.0,False,kagoshima,11,1050128.6559049767,2,157.73026731472228
996,509.8157412603689,440.68753534519055,0.0,0.0,False,tokyo,1,108.13396342136069,6,1050000.0
997,210.83048545722204,162.4334485436192,0.0,0.0,False,kagoshima,6,1049956.183368906,0,176.1080916117654
998,447.4449550487892,484.3777757035842,0.0,0.0,False,tokyo,1,160.2412672403349,7,1050000.0
999,376.15663950804367,196.62897445964478,0.0,0.0,False,kagoshima,7,1050123.8522151888,1,184.21247119798613
1000,752.8993882851529,252.71854350986632,0.0,0.0,False,tokyo,2,113.40732010443563,8,1050000.0
1001,987.2252340720162,491.3751878441748,0.0,0.0,False,kagoshima,8,1049845.7867118255,2,221.06135562156908
1002,643.1854722326856,559.577411865176,0.0,0.0,False,tokyo,4,179.00193267135748,9,1050000.0
1003,918.8310787717662,251.0460992978727,0.0,0.0,False,kagoshima,9,1049248.2513696165,2,118.67356876499197
1004,42.96772354853673,943.5409656852959,0.0,0.0,False,tokyo,3,303.08235069678375,10,1050000.0
1005,921.625820217919,532.0319352684617,1.0,0.0005,True,kagoshima,10,1049578.3828577327,5,161.46490177953729
1006,1.311201967223452,105.34797851838195,0.0,0.0,False,tokyo,0,281.5638838313844,11,1050000.0
1007,32.74085883048505,511.76751501964947,1.0,0.0005,True,kagoshima,11,1050800.2706072517,3,205.2380115396524
1008,597.0966579965435,52.93762440472105,0.0,0.0,False,tokyo,1,296.41642197788036,6,1050000.0
1009,986.0316555429481,713.0836267357133,1.0,0.0005,True,kagoshima,6,1049181.0371903295,5,159.81986187996807
1010,221.49025356764452,598.1187342848623,0.0,0.0,False,tokyo,3,87.82833540712019,7,1050000.0
1011,534.0542169191588,51.19586153833122,0.0,0.0,False,kagoshima,7,1049965.9836002935,1,283.85429738529683
1012,828.8112475393923,970.2365795040171,0.0,0.0,False,tokyo,5,303.2655087484766,8,1050000.0
1013,654.0075470929581,407.64563143785205,0.0,0.0,False,kagoshima,8,1050178.9951057741,1,171.1440763051569
1014,256.57813054557766,496.1966790036236,0.0,0.0,False,tokyo,0,186.16497390715665,9,1050000.0
1015,180.01277097425572,915.905360667614,0.0,0.0,False,kagoshima,9,1049987.0167312378,3,249.24528235756728
1016,574.4859271702013,458.44276709096965,0.0,0.0,False,tokyo,1,145.89051086977452,10,1050000.0
1017,803.7131084287026,209.58715143976437,0.0,0.0,False,kagoshima,10,1049696.3865520668,2,126.84026650736975
1018,15.139384669741961,103.33419604137029,0.0,0.0,False,tokyo,0,275.3325770708006,11,1050000.0
1019,113.02745382512724,512.7306361495868,0.0,0.0,False,kagoshima,11,1050719.983871284,3,163.43828304106097
1020,962.2530154670939,420.6405355473194,0.0,0.0,False,tokyo,2,156.16403388218993,6,1050000.0
1021,977.447516669599,711.1293598259127,0.0,0.0,False,kagoshima,6,1049189.6206224994,5,151.03802657165173
1022,708.710374013252,824.4209608928159,0.0,0.0,False,tokyo,5,200.57235616191767,7,1050000.0
1023,564.1590638211063,455.02125997045493,1.0,0.0005,True,kagoshima,7,1049935.8480267015,1,137.86070272263282
1024,235.62492549913506,133.81951521229007,0.0,0.0,False,tokyo,0,210.6709422773558,8,1050000.0
1025,107.84006020694537,553.6266380074256,0.0,0.0,False,kagoshima,8,1050725.1831028971,3,127.88048203622456
1026,396.9766903928386,625.3714056417264,0.0,0.0,False,tokyo,4,111.11589531052131,9,1050000.0
1027,683.1257919607428,748.8345683818148,0.0,0.0,False,kagoshima,9,1049483.8773986062,5,170.76057746925215
1028,911.5918635656192,140.3429277328423,0.0,0.0,False,tokyo,2,208.07072959277508,10,1050000.0
1029,186.8839271445062,420.2442249566225,0.0,0.0,False,kagoshima,10,1050313.1450586934,0,89.48142459175412
1030,759.7907658259156,256.67159798951633,0.0,0.0,False,tokyo,2,105.76207695497442,11,1050000.0
1031,853.3989293370947,461.9797011987774,0.0,0.0,False,kagoshima,11,1049979.6210869197,2,130.58284588500007
1032,987.1162150689064,389.7542648814408,0.0,0.0,False,tokyo,2,164.23414483413052,6,1050000.0
1033,910.9908725755138,613.484670095141,0.0,0.0,False,kagoshima,6,1049256.046616678,5,94.58576393895605
1034,205.72280252135855,213.9207374932165,0.0,0.0,False,tokyo,0,125.21711621925968,7,1050000.0
1035,350.5406083181563,245.424328160853,1.0,0.0005,True,kagoshima,7,1050149.4630433042,1,173.2270419420269
1036,731.5963849172952,975.4715050449062,0.0,0.0,False,tokyo,5,324.71119872359026,8,1050000.0
1037,449.051952000192,190.0738992336365,0.0,0.0,False,kagoshima,8,1050383.9577720012,1,151.7352097414026
1038,178.73085567280654,820.2415359694554,0.0,0.0,False,tokyo,3,153.68988685367074,9,1050000.0
1039,969.3090025761305,421.6235738696067,0.0,0.0,False,kagoshima,9,1049197.7196905816,2,162.5862295175123
1040,432.5492572311893,379.79243146688657,0.0,0.0,False,tokyo,1,82.09223070819519,10,1050000.0
1041,941.3405624071065,324.6053142151587,0.0,0.0,False,kagoshima,10,1049558.715286838,2,108.6653036259245
1042,409.7618674500033,890.5846688948594,0.0,0.0,False,tokyo,4,241.10791096713248,11,1050000.0
1043,736.0154402492989,611.2221384201043,0.0,0.0,False,kagoshima,11,1050096.9860411233,5,111.88017998047428
1044,664.874172404927,155.2133533312735,0.0,0.0,False,tokyo,1,242.4697598875377,6,1050000.0
1045,929.854028034975,880.3918428064134,0.0,0.0,False,kagoshima,6,1049237.2887603757,5,234.34329801152148
1046,496.1141215177739,327.3764233036116,0.0,0.0,False,tokyo,1,6.835544341074109,7,1050000.0
1047,943.6078209866977,506.13315869829853,0.0,0.0,False,kagoshima,7,1049556.406458899,5,195.22354031676653
1048,705.5728485053381,373.6045581321088,0.0,0.0,False,tokyo,2,133.74008030185757,8,1050000.0
1049,550.736546953953,348.6665805185467,0.0,0.0,False,kagoshima,8,1050282.2635698917,1,53.10027252241546
1050,600.9820010331658,750.042318721013,0.0,0.0,False,tokyo,4,130.74169660527053,9,1050000.0
1051,473.6241401689283,611.0627500038398,0.0,0.0,False,kagoshima,9,1049693.3773502547,4,61.84385110066532
1052,95.67939326887841,830.3595931604208,1.0,0.0005,True,tokyo,3,178.24978435339972,10,1050000.0
1053,187.00348925417677,860.1409776799849,0.0,0.0,False,kagoshima,10,1050313.0142689936,3,194.17408900654686
1054,717.7297498324615,574.6583676467537,0.0,0.0,False,tokyo,5,147.69633590359987,11,1050000.0
1055,418.8015356241352,862.4413505237285,0.0,0.0,False,kagoshima,11,1050414.2166464042,4,211.63769066859874
1056,952.0698836664399,25.716408145252,0.0,0.0,False,tokyo,2,329.54642012847734,6,1050000.0
1057,322.3909946740076,47.22987856217586,0.0,0.0,False,kagoshima,6,1049844.6478989678,0,325.2859104424386
1058,197.10880338475667,966.254544804705,0.0,0.0,False,tokyo,3,300.76539466423515,7,1050000.0
1059,846.2073994742367,663.8375027670825,0.0,0.0,False,kagoshima,7,1049653.8447384075,5,13.580750701646753
1060,461.31742308328916,726.197463639965,0.0,0.0,False,tokyo,4,70.71549659248834,8,1050000.0
1061,395.58159021046237,308.62575509234205,0.0,0.0,False,kagoshima,8,1050437.4186925783,1,107.22550124757775
1062,68.18182000175676,433.58628890144826,1.0,0.0005,True,tokyo,0,141.00579496294048,9,1050000.0
1063,358.2893395106388,886.6523969407664,0.0,0.0,False,kagoshima,9,1049808.7336395208,4,261.3983297156946
1064,519.560556446881,331.53829153453364,0.0,0.0,False,tokyo,1,19.615095211332402,10,1050000.0
1065,841.5262970684264,876.7195419125123,0.0,0.0,False,kagoshima,10,1049658.4946536918,5,209.89279168588206
1066,603.0921917183506,988.5464948430905,0.0,0.0,False,tokyo,4,337.6686961196889,11,1050000.0
1067,641.1449246139731,653.7179997155147,0.0,0.0,False,kagoshima,11,1050191.8551593763,4,141.76847772280416
1068,696.3885744801863,724.0538062977315,0.0,0.0,False,tokyo,5,148.04667640853904,6,1050000.0
1069,84.54880187548974,141.46799213831508,0.0,0.0,False,kagoshima,6,1050082.468665567,0,208.52508268238566
1070,430.0408899905077,147.20185413185573,0.0,0.0,False,tokyo,1,198.53268768986246,7,1050000.0
1071,894.5591767837606,86.0960771367777,0.0,0.0,False,kagoshima,7,1049605.4698634364,2,254.46233389549488
1072,836.2859875894453,610.9903586162127,0.0,0.0,False,tokyo,5,56.105950151284745,8,1050000.0
1073,645.5740459909292,136.6832032232357,0.0,0.0,False,kagoshima,8,1050187.4443032502,1,244.401488462854
1074,829.319326179778,516.9549329676483,0.0,0.0,False,tokyo,5,150.09020454551245,9,1050000.0
1075,892.4525942283925,17.90308757539416,0.0,0.0,False,kagoshima,9,1049274.7481762767,2,320.65663127402433
1076,141.48474839908133,270.4884862067325,0.0,0.0,False,tokyo,0,67.51827471865715,10,1050000.0
1077,544.9296272201037,603.4215642957032,0.0,0.0,False,kagoshima,10,1049955.0722977277,4,77.85171089155901
1078,141.1805619410793,339.90473365693964,0.0,0.0,False,tokyo,0,26.726741824467073,11,1050000.0
1079,377.98640431813504,366.44451913476064,0.0,0.0,False,kagoshima,11,1050455.0565930468,1,126.51424185194719
1080,479.94275692893507,933.1893006871877,0.0,0.0,False,tokyo,4,266.9438832413019,6,1050000.0
1081,33.29533205739066,345.25061184799375,0.0,0.0,False,kagoshima,6,1050133.704739399,0,134.26472254577385
1082,733.6972521079267,884.2070001838748,1.0,0.0005,True,tokyo,5,238.83030935749017,7,1050000.0
1083,208.4216914929824,357.19050088741665,0.0,0.0,False,kagoshima,7,1050291.578587087,0,47.968081672336204
1084,13.783249173282108,548.177449328587,0.0,0.0,False,tokyo,3,193.8921640550671,8,1050000.0
1085,562.3535583920482,222.38235745329803,0.0,0.0,False,kagoshima,8,1050270.6522668982,1,126.98121548772673
1086,79.54832549307811,92.09862513534006,1.0,0.0005,True,tokyo,0,256.2835690904667,9,1050000.0
1087,290.04954482841106,476.89378780942604,0.0,0.0,False,kagoshima,9,1049876.9676668893,0,189.33201697711687
1088,589.4961091066078,134.62354509331254,0.0,0.0,False,tokyo,1,217.62989547984176,10,1050000.0
1089,328.3743165639723,368.9925996206147,0.0,0.0,False,kagoshima,10,1050171.667966243,0,165.3394607283422
1090,437.0559636392183,168.1939697543915,0.0,0.0,False,tokyo,1,176.4170607359272,11,1050000.0
1091,80.99460069326835,738.1680980642361,0.0,0.0,False,kagoshima,11,1050752.0078094369,3,111.63255301206313
1092,311.00016448787426,822.2310152579631,0.0,0.0,False,tokyo,3,211.73737381613296,6,1050000.0
1093,40.72693780057457,805.3579597192438,0.0,0.0,False,kagoshima,6,1050126.3792980094,3,187.3174077732549
1094,606.0814251935241,377.41073038907757,0.0,0.0,False,tokyo,1,115.00252929731842,7,1050000.0
1095,50.89585356558801,355.14352707074437,0.0,0.0,False,kagoshima,7,1050449.1043798279,0,118.19690609485585
1096,709.0274046565457,146.91394908529466,0.0,0.0,False,tokyo,2,223.6005875243224,8,1050000.0
1097,173.13072625201275,503.13498946732483,0.0,0.0,False,kagoshima,8,1050659.88304886,3,163.97965569317086
1098,396.4469323409936,16.754668642177563,0.0,0.0,False,tokyo,1,332.7677079093007,9,1050000.0
1099,654.9120262705129,472.5775099375009,0.0,0.0,False,kagoshima,9,1049512.1059821472,1,208.5176663105293
1100,310.77184279453087,226.24025407826042,0.0,0.0,False,tokyo,0,179.07536438552816,10,1050000.0
1101,496.1634441539192,154.16075780784166,0.0,0.0,False,kagoshima,10,1050003.961795423,1,178.88038939085962
1102,28.644636743773045,590.8222537099697,0.0,0.0,False,tokyo,3,157.94067104957716,11,1050000.0
1103,312.94215523953926,521.4312532679373,0.0,0.0,False,kagoshima,11,1050520.067930365,3,206.12950468359736
1104,982.0380406203442,586.0234268024387,0.0,0.0,False,tokyo,5,169.61586882945642,6,1050000.0
1105,713.8284369277302,643.6267485929814,0.0,0.0,False,kagoshima,6,1049453.2175341444,5,121.4420451343919
1106,767.197765069865,619.5586776153366,0.0,0.0,False,tokyo,5,81.12097873797039,7,1050000.0
1107,547.7689554654362,5.195942182693036,0.0,0.0,False,kagoshima,7,1049952.2822161473,1,331.2663179795844
1108,540.9345178688943,890.7120056235527,0.0,0.0,False,tokyo,4,227.42624345767862,8,1050000.0
1109,512.8015265960048,544.887394599995,0.0,0.0,False,kagoshima,8,1050320.2198460614,4,122.78178806633153
1110,320.7306965348129,471.74046528471536,0.0,0.0,False,tokyo,0,207.07980047435348,9,1050000.0
1111,1.681691635512128,17.76052414342477,0.0,0.0,False,kagoshima,9,1050165.5189966988,0,355.95796130838846
1112,156.41697124524168,52.942223879068216,0.0,0.0,False,tokyo,0,280.25766441513423,10,1050000.0
1113,330.5765693878031,977.4205372101617,0.0,0.0,False,kagoshima,10,1050169.469309356,3,350.8820371214921
1114,718.6118996700565,893.1571230294265,1.0,0.0005,True,tokyo,5,253.43970050889897,11,1050000.0
1115,543.5773985217655,86.1870117177147,0.0,0.0,False,kagoshima,11,1050289.5831970694,1,250.63048666663892
1116,232.08557790714445,710.4096679668324,0.0,0.0,False,tokyo,3,78.23382723922951,6,1050000.0
1117,834.6464707656502,864.7512084918093,0.0,0.0,False,kagoshima,6,1049332.4882622047,5,197.75806260669415
1118,422.9183789739165,797.7690587096288,0.0,0.0,False,tokyo,4,151.79632082435694,7,1050000.0
1119,540.3267686626015,121.09804126291124,0.0,0.0,False,kagoshima,7,1049959.6946142728,1,215.70509587717635
1120,790.0308809006424,54.782233224324074,1.0,0.0005,True,tokyo,2,281.5163777577056,8,1050000.0
1121,992.9726076416979,157.15537241601052,1.0,0.0005,True,kagoshima,8,1049840.0421190462,2,237.72372251383868
1122,178.37004037307545,946.6274880136828,0.0,0.0,False,tokyo,3,279.8585533281548,9,1050000.0
1123,340.2499050119845,628.9556003706876,0.0,0.0,False,kagoshima,9,1049826.7507843284,4,164.21774932033017
1124,995.9304597909178,813.8955782463172,0.0,0.0,False,tokyo,5,219.3733020128014,10,1050000.0
1125,304.21679237258945,835.7071813157562,0.0,0.0,False,kagoshima,10,1050195.7967584878,3,217.4639306563959
1126,210.7777889361695,951.7845742815894,0.0,0.0,False,tokyo,3,288.12974256901333,11,1050000.0
1127,380.43496609157245,32.10261878403753,0.0,0.0,False,kagoshima,11,1050452.7569010432,1,323.7823827142973
1128,968.818390051997,503.6553050308555,0.0,0.0,False,tokyo,5,212.43381192945543,6,1050000.0
1129,972.0617104206676,238.38381262940155,0.0,0.0,False,kagoshima,6,1049194.9425558136,2,168.19745009265097
1130,876.5982379182075,743.808553084475,0.0,0.0,False,tokyo,5,88.31964773765367,7,1050000.0
1131,756.8372080021602,535.1961067607962,0.0,0.0,False,kagoshima,7,1049743.1822649827,5,152.2269265206312
1132,203.02663126297858,163.6537152930989,0.0,0.0,False,tokyo,0,173.1360225492934,8,1050000.0
1133,159.20692107016677,825.3710598261064,0.0,0.0,False,kagoshima,8,1050673.9084473958,3,158.56268372366424
1134,412.3707180794698,161.1652120516077,0.0,0.0,False,tokyo,1,192.88879023721597,9,1050000.0
1135,950.004255152136,161.91981155596102,0.0,0.0,False,kagoshima,9,1049217.1173145438,2,207.26414692790945
1136,584.5924430900936,576.2146114977191,0.0,0.0,False,tokyo,4,124.08814686931544,10,1050000.0
1137,836.6878333135528,354.44305144479273,1.0,0.0005,True,kagoshima,10,1049663.3587015336,2,21.757862252817425
1138,571.6168045568423,185.16278805412588,0.0,0.0,False,tokyo,1,164.2705327527194,11,1050000.0
1139,861.1381762612971,896.783618107228,1.0,0.0005,True,kagoshima,11,1049971.8869675128,5,231.50003912258896
1140,647.6623325072991,48.68609810052793,0.0,0.0,False,tokyo,1,320.37253199174046,6,1050000.0
1141,761.3011007688671,774.4765765037588,1.0,0.0005,True,kagoshima,6,1049405.7917620577,5,129.19731672107
1142,167.21004521954143,812.5918895187139,1.0,0.0005,True,tokyo,3,145.59204103461025,7,1050000.0
1143,389.4193014848475,548.0257774485513,1.0,0.0005,True,kagoshima,7,1050110.6027133795,4,162.42831192812633
1144,379.7195986895874,255.65736193730802,0.0,0.0,False,tokyo,1,143.0009041995556,8,1050000.0
1145,172.53016244659403,747.4268119711115,0.0,0.0,False,kagoshima,8,1050660.5515716532,3,80.6167152675067
1146,6.891905086686134,208.95995819933967,0.0,0.0,False,tokyo,0,202.53526613081556,9,1050000.0
1147,809.061555874161,208.50974939048194,0.0,0.0,False,kagoshima,9,1049358.0386069457,2,126.7709414810292
1148,688.3269003558247,158.94384193857658,0.0,0.0,False,tokyo,2,226.33128798236598,10,1050000.0
1149,303.53273873813913,128.87581208301248,0.0,0.0,False,kagoshima,10,1050196.605129571,0,245.57661297466132
1150,797.4826620011149,809.3823903798021,0.0,0.0,False,tokyo,5,146.74544759137646,11,1050000.0
1151,393.96539605949977,728.0161725361509,0.0,0.0,False,kagoshima,11,1050439.036376044,4,122.33687319765892
1152,853.9178097449303,922.8390447952045,0.0,0.0,False,tokyo,5,256.692757214238,6,1050000.0
1153,328.68358806001766,354.993026659303,0.0,0.0,False,kagoshima,6,1049838.3166423056,0,163.17253405398316
1154,893.1222761570821,548.9900444504241,0.0,0.0,False,tokyo,5,132.44258265045016,7,1050000.0
1155,778.3741515724813,308.57764732650617,0.0,0.0,False,kagoshima,7,1049721.6261325271,2,59.836733087082536
1156,580.9825688293863,471.76339595915675,0.0,0.0,False,tokyo,1,160.6656668747994,8,1050000.0
1157,879.2955756170468,647.6922027216325,1.0,0.0005,True,kagoshima,8,1049953.7515841671,5,50.160456112920585
1158,651.515398217364,729.486893464652,0.0,0.0,False,tokyo,4,163.89486798502617,9,1050000.0
1159,490.5887038449136,162.01429745203643,0.0,0.0,False,kagoshima,9,1049676.532767183,1,171.24451223656604
1160,923.2529480570421,743.7209016426772,0.0,0.0,False,tokyo,5,118.45544049072834,10,1050000.0
