user_id,user_x_m,user_y_m,request_weight,request_probability,is_daily_active,region,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m
3063,380.9793343039042,501.680365115761,0.0,0.0,False,tokyo,8,169.19831569920544,2,172.48348887002584
3064,176.6666230157109,757.5460135780131,0.0,0.0,False,tokyo,7,116.51765855349822,6,130.27669339539227
3065,621.5767585542421,596.2730114349627,0.0,0.0,False,tokyo,9,80.08944808726511,10,147.48790573401556
3066,587.5170092709408,246.81261167338576,0.0,0.0,False,tokyo,3,86.25911697191482,4,184.8105899678919
3067,675.530459772361,371.1456736491369,0.0,0.0,False,tokyo,4,84.56207140507895,3,99.1610683902017
3068,859.8360064486199,810.1306767300564,0.0,0.0,False,tokyo,11,154.49738110093938,10,179.81008570402253
3069,455.28051086925683,780.7978749702213,1.0,0.0005,True,tokyo,8,120.06395737334918,9,171.8099625453007
3070,88.07932018869435,66.3410865052273,0.0,0.0,False,tokyo,0,266.7072845645427,1,311.97000287971287
3071,719.4434442254026,210.59983748952226,0.0,0.0,False,tokyo,4,126.4025948900838,3,182.55609101377883
3072,141.31100621251613,131.05834450843358,0.0,0.0,False,tokyo,0,210.19183064094236,1,229.33322827974624
3073,872.5683477201601,426.69527933468277,0.0,0.0,False,tokyo,5,104.1289604215874,4,153.48507594230125
3074,328.75296495295413,308.7235244231271,0.0,0.0,False,tokyo,1,82.40980982453318,2,91.52533234590874
3075,647.2006679364409,508.09114733019214,0.0,0.0,False,tokyo,9,171.01563637412508,3,186.14842008734678
3076,133.27377053111155,926.8548098509331,0.0,0.0,False,tokyo,6,264.67333489809556,7,284.8675742317616
3077,534.0367483241066,681.0793538523419,0.0,0.0,False,tokyo,9,51.90910057907109,8,117.88056948954619
3078,689.4428709733471,663.9839236853182,1.0,0.0005,True,tokyo,10,61.63097314127025,9,105.48599791175089
3079,488.57213864393424,1.1982395638876486,0.0,0.0,False,tokyo,2,339.43332078417086,3,345.25191520322636
3080,271.3808859350223,710.4518778945601,1.0,0.0005,True,tokyo,7,48.42734739721137,8,151.9637854017619
3081,43.612171484452844,234.73705481495776,1.0,0.0005,True,tokyo,0,105.86315426818136,1,228.58596228946675
3082,484.15086959285935,116.13112558695349,0.0,0.0,False,tokyo,2,227.02719655640146,3,238.7508272912241
3083,235.49067702017467,501.4327410520798,0.0,0.0,False,tokyo,7,166.20179809153856,1,169.05652519689932
3084,312.46399857681786,202.45337757377857,1.0,0.0005,True,tokyo,1,144.7210134883636,2,167.24292577099325
3085,359.173823562364,476.00032423521424,0.0,0.0,False,tokyo,2,154.24966584331068,1,179.91113496002018
3086,517.6290765274316,154.252370258662,0.0,0.0,False,tokyo,3,190.67200796327705,2,205.12661012386994
3087,534.4815920747303,422.25867743074383,0.0,0.0,False,tokyo,3,102.07440531366808,2,147.54333591558418
3088,470.1266342156046,903.0111020683115,0.0,0.0,False,tokyo,8,241.9166789673205,9,262.04652971288454
3089,645.4143715764244,706.5219134539332,0.0,0.0,False,tokyo,9,73.0322304136147,10,112.73999544377124
3090,523.343606883875,800.7331120453174,0.0,0.0,False,tokyo,9,146.84598490657928,8,170.86107802070538
3091,311.9589434432756,911.5324245138531,0.0,0.0,False,tokyo,7,252.2598210401932,8,266.1385545184618
3092,873.3511257780366,976.1394189438433,0.0,0.0,False,tokyo,11,312.34708629059725,10,332.47101877320074
3093,92.96318792617686,358.1311651721734,0.0,0.0,False,tokyo,0,27.034063264026308,1,159.0350144126139
3094,421.56349782782365,277.3214467077617,0.0,0.0,False,tokyo,2,55.865255831698924,3,171.71406038716827
3095,473.13795340976196,380.698256543499,0.0,0.0,False,tokyo,2,73.66541583623925,3,120.68768392618011
3096,935.4300035969231,265.446490636727,0.0,0.0,False,tokyo,5,69.76590609088774,4,196.4125832375688
3097,534.6083857014316,440.95390206755127,1.0,0.0005,True,tokyo,3,118.71637012067457,2,159.64265519875056
3098,560.7713497283146,713.7622308211003,0.0,0.0,False,tokyo,9,52.21375704553476,8,151.185009951606
3099,791.8986295754717,735.0129941671473,0.0,0.0,False,tokyo,10,79.36287089522443,11,143.27359491031322
3100,350.6632745031858,354.63750239681247,0.0,0.0,False,tokyo,2,69.77637608540405,1,102.96249969613112
3101,762.4170176129425,57.27823490781647,0.0,0.0,False,tokyo,4,275.9580403552748,5,316.58893877392603
3102,875.731255482189,447.95154842785644,0.0,0.0,False,tokyo,5,122.4765497924962,4,169.62235872704085
3103,47.41268150041633,70.85006114402125,0.0,0.0,False,tokyo,0,264.55443235785,1,331.30682464906323
3104,11.641145949313426,767.8916993283674,0.0,0.0,False,tokyo,6,123.5767819810537,7,258.83214309224076
3105,449.5491553118446,838.5180629040362,0.0,0.0,False,tokyo,8,174.5791895211669,9,217.934567106073
3106,584.8988030440664,32.61092098484109,0.0,0.0,False,tokyo,3,300.39042367972957,4,343.2538512846858
3107,118.2117408535056,115.37146681536248,0.0,0.0,False,tokyo,0,220.45871529615542,1,254.4215472497572
3108,768.7356181730551,984.1369869847991,0.0,0.0,False,tokyo,10,317.6325245716771,11,350.50780903708363
3109,490.34340249871246,875.5715334855441,0.0,0.0,False,tokyo,8,221.09124648117484,9,228.6342993429237
3110,654.3136412181346,982.1090448037032,0.0,0.0,False,tokyo,9,322.85866607302773,10,329.6088015991045
3111,110.92350380532301,403.3024934045796,0.0,0.0,False,tokyo,0,75.64497764998576,1,155.835529879065
3112,886.2906611536406,562.5682951752979,0.0,0.0,False,tokyo,11,109.13964972761711,10,170.90799854887692
3113,170.98382763256714,312.8628736487816,0.0,0.0,False,tokyo,1,81.54176447247627,0,90.25883769782448
3114,574.1940912683044,51.87310400830625,0.0,0.0,False,tokyo,3,281.2978625869364,2,322.0905369295916
3115,828.0986887729692,20.643843731160906,1.0,0.0005,True,tokyo,4,321.730595637957,5,325.03632738416
3116,710.7230633755787,519.569199438208,0.0,0.0,False,tokyo,10,152.8334798993288,4,190.8672255859069
3117,701.7155250008024,465.0498846281509,0.0,0.0,False,tokyo,4,140.94726498323584,3,176.901432601668
3118,851.5569713315562,404.34416097255564,0.0,0.0,False,tokyo,5,97.49187332036236,4,123.29514908646381
3119,213.97561638076013,326.4872869684011,0.0,0.0,False,tokyo,1,36.6083548685012,0,131.1374375125273
3120,68.90246834404412,368.2711528578102,0.0,0.0,False,tokyo,0,37.984136461287235,1,184.500325733585
3121,401.55146958806364,902.9054648888638,0.0,0.0,False,tokyo,8,236.41075579659963,7,280.391220081394
3122,403.7281174919263,293.7235397882819,0.0,0.0,False,tokyo,2,41.458210188945515,1,158.66623596207913
3123,394.22019049849865,625.4970007510851,0.0,0.0,False,tokyo,8,47.34362330430699,7,150.07318979111048
3124,6.214391764333804,402.5536490831192,1.0,0.0005,True,tokyo,0,103.60376312132148,1,253.51357534382927
3125,689.2451910822774,456.3422498084686,0.0,0.0,False,tokyo,4,137.9382724709828,3,162.14148400011564
3126,881.8969504440704,32.49782169251314,0.0,0.0,False,tokyo,5,302.66316154230356,4,327.7736578846782
3127,95.03870512850942,748.8419460522055,0.0,0.0,False,tokyo,6,82.72263629009478,7,175.24584743114787
3128,634.7684063159122,135.730517855424,0.0,0.0,False,tokyo,3,203.69752002772822,4,228.96513262051946
3129,0.8206630064686582,535.0184826474197,0.0,0.0,False,tokyo,6,155.4752853394579,0,218.0938118330325
3130,544.9684436146084,265.3957652512372,0.0,0.0,False,tokyo,3,78.06276288879243,2,144.72821119985917
3131,267.67149117445365,423.9652987082825,0.0,0.0,False,tokyo,1,92.66588999958859,2,174.85333601950046
3132,51.88558226429707,936.8665017207301,0.0,0.0,False,tokyo,6,271.65425772848954,7,334.77940687225885
3133,489.6271145762796,0.7021211883424527,0.0,0.0,False,tokyo,2,340.14199686954726,3,345.4390275662634
3134,402.33087964824045,708.220340769717,0.0,0.0,False,tokyo,8,43.75270945971236,7,157.80942109892652
3135,508.57434703330574,740.9047693826792,0.0,0.0,False,tokyo,9,105.59803058276793,8,117.67657359085244
3136,935.0726028201339,53.52474726847545,0.0,0.0,False,tokyo,5,279.99623328967044,4,334.6477849894248
3137,205.57207329545201,872.8009516815235,0.0,0.0,False,tokyo,7,210.54185423398712,6,239.53693841444672
3138,38.6989433807785,984.1412126236813,0.0,0.0,False,tokyo,6,320.220443385488,7,381.086191396144
3139,789.7005173046863,770.288697645111,0.0,0.0,False,tokyo,10,110.30088440657893,11,164.7097821050962
3140,292.73927186663764,141.8437727145332,0.0,0.0,False,tokyo,1,195.87584993996427,2,227.99436788273178
3141,920.5892297715512,644.3767684295563,0.0,0.0,False,tokyo,11,22.7709182401547,10,171.09154701854186
3142,267.1367843979101,800.457328991307,0.0,0.0,False,tokyo,7,134.5530677502167,8,200.67347122151557
3143,738.4111683467604,714.4681520539929,0.0,0.0,False,tokyo,10,49.10910446968662,9,161.54267042992873
3144,532.5906793574536,979.0929715359782,0.0,0.0,False,tokyo,9,316.2988162024718,8,332.8110996293161
3145,83.77397568655253,954.9434642870236,0.0,0.0,False,tokyo,6,287.9445044864997,7,332.4793674570909
3146,364.4111010006206,917.962382768998,0.0,0.0,False,tokyo,8,256.4131624216277,7,275.81156175415725
3147,924.7176249886361,711.6006865898325,0.0,0.0,False,tokyo,11,45.10374407709871,10,179.35170608605003
3148,563.5604473261516,616.3128854391575,1.0,0.0005,True,tokyo,9,54.65307764445652,8,155.07787818688266
3149,625.8454669673871,495.69026512977155,0.0,0.0,False,tokyo,3,167.985610912703,9,176.34644415759183
3150,350.9389351089075,86.22205871773004,0.0,0.0,False,tokyo,2,255.46705579792598,1,266.62336905161885
3151,152.62593287764858,26.67697685595771,0.0,0.0,False,tokyo,0,314.13622051140214,1,321.4272910878192
3152,36.97096868973438,638.900851094407,0.0,0.0,False,tokyo,6,53.92804365615445,7,214.8742198361842
3153,101.3323769140434,250.02595918471727,0.0,0.0,False,tokyo,0,84.97509924992589,1,170.25496645691211
3154,760.5915328127816,405.07474648375785,0.0,0.0,False,tokyo,4,72.71015460303073,5,173.12479493974163
3155,862.5832222380271,202.3047446002314,0.0,0.0,False,tokyo,5,141.95868779870653,4,171.84896062831365
3156,375.5866656049759,549.7589033068249,0.0,0.0,False,tokyo,8,124.34041587324904,7,171.8065346009705
3157,667.0207469533675,582.0118534318781,0.0,0.0,False,tokyo,9,118.80837294475357,10,119.48012386733998
3158,14.534487082183967,625.213989176605,0.0,0.0,False,tokyo,6,80.20970739026866,7,239.14447197077976
3159,204.25515200611522,27.572604395557644,0.0,0.0,False,tokyo,1,308.83407374138005,0,328.6163505879442
3160,842.3869207499923,279.764967166247,0.0,0.0,False,tokyo,5,92.4732743795671,4,105.76170386759159
3161,184.92258886282542,408.85298388709833,0.0,0.0,False,tokyo,1,99.94370718005838,0,127.05073508278865
3162,306.49664021183895,709.4292966904411,0.0,0.0,False,tokyo,7,70.65490480406477,8,118.36907426400379
3163,817.910336778867,868.1233051202997,0.0,0.0,False,tokyo,10,211.9612630420346,11,224.652007661256
3164,176.3914295381135,354.4191109479491,0.0,0.0,False,tokyo,1,76.66159376926012,0,95.81616473733945
3165,622.5428261403117,445.277274201032,0.0,0.0,False,tokyo,3,118.70861699512814,4,170.60900274613854
3166,167.97992439703492,20.790379792140932,0.0,0.0,False,tokyo,1,322.80356217404375,0,323.56828413931635
3167,613.8702125895717,818.3895388590431,0.0,0.0,False,tokyo,9,154.30820482430588,10,204.2629948649118
3168,797.8642574583907,587.3975876996356,0.0,0.0,False,tokyo,10,92.37317073243479,11,144.11502586497022
3169,264.76982199288136,439.8637074754735,0.0,0.0,False,tokyo,1,107.8795607012977,2,185.9942984918694
3170,432.9908782128724,551.1609147211791,0.0,0.0,False,tokyo,8,116.93759816351992,9,190.32196021782005
3171,452.7005799239109,352.27717316812135,0.0,0.0,False,tokyo,2,40.57266089693017,3,132.7069972445728
3172,258.19687582071236,429.3440603967831,0.0,0.0,False,tokyo,1,96.692123500103,2,185.7433988674732
3173,477.33858362450786,361.8336663357897,0.0,0.0,False,tokyo,2,66.87394850145594,3,110.48999075748787
3174,427.06113133580845,212.89799493042173,1.0,0.0005,True,tokyo,2,120.52268660086114,3,197.62160843219894
3175,628.3781660844093,567.2152463085614,1.0,0.0005,True,tokyo,9,109.20814390088535,10,158.09209727903476
3176,535.7111179641238,221.08916538151092,1.0,0.0005,True,tokyo,3,121.88458078560053,2,163.1452249785415
3177,335.00001959167423,79.82287757067708,0.0,0.0,False,tokyo,2,266.1252564274165,1,267.0648959563525
3178,972.8659283187654,852.58148581495,0.0,0.0,False,tokyo,11,193.52198316357862,10,289.24898967158396
3179,277.94178943208516,5.2409370908388375,0.0,0.0,False,tokyo,1,328.9479395219834,2,356.03818509457943
3180,469.53628919641943,910.9298115054238,0.0,0.0,False,tokyo,8,249.52317452213012,9,269.45072653826213
3181,248.41835449780626,251.97864084633247,1.0,0.0005,True,tokyo,1,81.03679560299874,0,184.1947139411701
3182,518.2925742918854,139.99274316705157,1.0,0.0005,True,tokyo,3,203.88542611811937,2,217.9724450403235
3183,692.9329103990209,212.83483856732664,0.0,0.0,False,tokyo,4,133.45955535992388,3,162.19138383447367
3184,53.60802065844461,2.7142949953595785,0.0,0.0,False,tokyo,0,331.59091570793487,1,384.26352478488803
3185,358.0044555146794,462.39271793031276,0.0,0.0,False,tokyo,2,142.20741795881437,1,168.5450618215077
3186,122.88318342954219,47.95475418594586,0.0,0.0,False,tokyo,0,287.82192494955814,1,312.10491379695065
3187,88.68331168469534,510.33380474956215,0.0,0.0,False,tokyo,6,156.76924687563474,0,177.42485265221788
3188,77.47312250932082,110.2238935134704,0.0,0.0,False,tokyo,0,222.844654403229,1,281.7706817218239
3189,32.18454233585766,948.0134867697074,0.0,0.0,False,tokyo,6,285.5709902705188,7,355.54486825702924
3190,76.54403100581398,72.13716990982644,0.0,0.0,False,tokyo,0,260.9427057005209,1,313.26728093174177
3191,396.3169201396667,446.95653983325735,0.0,0.0,False,tokyo,2,115.8183179090324,1,185.45817342443112
3192,198.13492076906059,478.28969444375434,0.0,0.0,False,tokyo,1,154.26951012818807,0,185.37838410143013
3193,812.5520539298225,738.3215416989029,0.0,0.0,False,tokyo,10,94.20943505450037,11,127.30291293103791
3194,55.55541155037902,332.51355905242787,0.0,0.0,False,tokyo,0,27.448899066529865,1,194.44519691197814
3195,965.5422737768878,243.7926817019792,0.0,0.0,False,tokyo,5,101.08517910060282,4,232.34959194128461
3196,482.5399738572421,762.7948571599306,0.0,0.0,False,tokyo,8,116.0695603140612,9,139.53777826517316
3197,835.0247598198873,725.570101953289,1.0,0.0005,True,tokyo,11,101.56449835334224,10,102.4237135902054
3198,296.51551992820237,921.82788096943,0.0,0.0,False,tokyo,7,259.0384962000069,8,281.8754314542887
3199,254.74955958341417,794.0928716291781,0.0,0.0,False,tokyo,7,127.18158803532513,8,206.1014396706797
3200,384.48957445997735,517.4154134665189,0.0,0.0,False,tokyo,8,153.07670069996237,2,187.2591052334184
3201,620.4766188892853,24.066335297577623,0.0,0.0,False,tokyo,3,311.0796568598836,4,335.3749576265968
3202,893.7408463337597,345.8875472359988,0.0,0.0,False,tokyo,5,27.469900079220544,4,143.32145019444263
3203,335.04448515703257,38.60782317432954,0.0,0.0,False,tokyo,2,305.58707464376283,1,306.4299564856242
3204,341.1822792739431,625.4442459545594,0.0,0.0,False,tokyo,8,86.45928215281175,7,100.20523313618159
3205,267.2618383956544,442.1541296514049,0.0,0.0,False,tokyo,1,110.51061073378158,2,185.3001377781593
3206,498.57826164506656,779.2640737000228,0.0,0.0,False,tokyo,8,138.77404302229968,9,141.06769873824004
3207,285.13499416373435,876.0737746462479,0.0,0.0,False,tokyo,7,212.00545054247002,8,247.18459298473363
3208,835.038319250075,38.71426179070592,0.0,0.0,False,tokyo,5,305.7560076044977,4,306.0498894228957
3209,524.5762674527862,606.8942139717295,0.0,0.0,False,tokyo,9,84.52150911998102,8,123.22888798146973
3210,862.6537183021898,431.131276619107,0.0,0.0,False,tokyo,5,112.66303008826391,4,148.6482433855188
3211,123.68647592279491,455.8683116971124,0.0,0.0,False,tokyo,0,129.42956131546973,1,176.21500612632693
3212,164.23643450873283,126.47505967559813,0.0,0.0,False,tokyo,0,221.92771180654614,1,223.62455174191547
3213,430.28095607478355,224.24636047644387,0.0,0.0,False,tokyo,2,109.56157129157978,3,188.3000227692557
3214,855.4889709187769,980.7054183169839,0.0,0.0,False,tokyo,11,319.8729720345678,10,330.6494133143122
3215,336.2729275226434,289.0717472272173,0.0,0.0,False,tokyo,2,91.90512293900639,1,96.81275440248959
3216,588.3159330619982,603.3748956181345,0.0,0.0,False,tokyo,9,63.7713194610158,10,174.6833121482746
3217,682.9153791565168,739.5727179851051,1.0,0.0005,True,tokyo,10,99.51037629888887,9,122.68272751053048
3218,370.40197696042065,621.1076262813316,0.0,0.0,False,tokyo,8,65.40249014166888,7,128.85164345677393
3219,225.0682109595934,739.1827131689513,0.0,0.0,False,tokyo,7,76.36712764787238,6,159.35407320081475
3220,224.45935044065456,294.8737660264115,0.0,0.0,False,tokyo,1,45.8904619384258,0,146.50719280670396
3221,595.3981863609905,352.86145838060565,0.0,0.0,False,tokyo,3,22.899698280204493,4,156.86427871492467
3222,780.9200443382924,228.7818991776357,0.0,0.0,False,tokyo,4,108.42795576891541,5,172.19850981711835
3223,973.5606138822341,866.5669828666036,0.0,0.0,False,tokyo,11,207.15685473922878,10,298.93177733743215
3224,953.1106300636819,953.6863018376312,0.0,0.0,False,tokyo,11,288.8283088701765,10,350.76736228742243
3225,65.29030999638275,791.4771202126499,0.0,0.0,False,tokyo,6,125.73061113531068,7,222.738014352438
3226,484.2312283780966,701.6213621757167,0.0,0.0,False,tokyo,8,75.62193324776835,9,105.60514433419267
3227,310.5956474793489,591.181915583396,0.0,0.0,False,tokyo,7,97.05778906427253,8,130.6532363163741
3228,341.7911379119237,60.257375475387676,0.0,0.0,False,tokyo,2,282.9220955831427,1,287.7744815506397
3229,705.3206372360011,602.227199408471,0.0,0.0,False,tokyo,10,79.2598251259425,9,137.52895228212617
3230,55.246388050060105,544.4550612193483,0.0,0.0,False,tokyo,6,125.64841820341998,0,213.26862378593384
3231,618.2136060622897,770.8250225136098,0.0,0.0,False,tokyo,9,109.31699840252264,10,168.55818495383832
3232,938.0207868982711,742.189607071925,0.0,0.0,False,tokyo,11,77.80943978500592,10,201.56947125911458
3233,242.44079074846414,343.28921720643166,0.0,0.0,False,tokyo,1,12.767522673942453,0,159.7724436353674
3234,564.280241984503,405.303508904761,0.0,0.0,False,tokyo,3,74.94442111412033,2,164.070920881656
3235,61.05010453327409,507.6212092802251,0.0,0.0,False,tokyo,6,160.88317762369687,0,175.9953540338164
3236,692.3232658396913,87.56764275930983,0.0,0.0,False,tokyo,4,252.34896693357257,3,268.2740611816547
3237,593.9961864957169,376.7374020646362,0.0,0.0,False,tokyo,3,44.865176738989874,4,162.98207813821543
3238,935.149559096952,932.7585615747615,0.0,0.0,False,tokyo,11,266.3113223794778,10,323.32440855259927
3239,34.22644877354997,800.054568364907,0.0,0.0,False,tokyo,6,141.71230525967343,7,253.49900112553732
3240,996.227046674714,201.06005595518928,0.0,0.0,False,tokyo,5,153.38715613113,4,278.46804709939363
3241,506.5109741276893,159.8139370271452,0.0,0.0,False,tokyo,3,189.7312877168056,2,194.9503190490477
3242,7.937737507885734,522.6010441001818,0.0,0.0,False,tokyo,6,162.74336150944137,0,203.9188543865283
3243,33.85816663119912,406.2769267989337,0.0,0.0,False,tokyo,0,88.22940432726087,1,228.2253275452196
3244,198.39157148036492,857.7127218500216,0.0,0.0,False,tokyo,7,197.57219482940909,6,222.9048161080237
3245,306.38445817820406,17.552755929204245,0.0,0.0,False,tokyo,1,320.44683009184195,2,334.2794667406146
3246,248.39917795122656,738.5354019896436,0.0,0.0,False,tokyo,7,71.5533113772643,6,180.2059982485639
3247,735.2294954868644,473.24726309735166,0.0,0.0,False,tokyo,4,141.13115750569258,10,194.39349749892793
3248,620.549973512884,748.8988684460862,0.0,0.0,False,tokyo,9,89.68458739684237,10,154.02803012191842
3249,677.5120949218413,154.58029821755147,0.0,0.0,False,tokyo,4,192.96129709585375,3,201.44007019659549
3250,957.5749059611986,913.5237352147244,0.0,0.0,False,tokyo,11,249.6800456705687,10,321.632000580007
3251,222.9603863619515,599.3843537335335,0.0,0.0,False,tokyo,7,72.82181215629599,6,155.43740016681525
3252,922.6667535953849,706.3996042032383,1.0,0.0005,True,tokyo,11,39.67502237544255,10,176.13007438069857
3253,409.14574936545733,93.04696755962894,1.0,0.0005,True,tokyo,2,240.0815424608064,1,287.93198384066807
3254,259.67195446827805,719.2797207971569,0.0,0.0,False,tokyo,7,53.166868535443385,8,165.78686050908937
3255,872.1191545102085,171.39896657403108,0.0,0.0,False,tokyo,5,167.9879340524171,4,201.95233000292149
3256,558.2336718466489,541.3849772887545,0.0,0.0,False,tokyo,9,128.23040823943788,8,189.01344924114167
3257,945.8199531920105,773.8169279905815,1.0,0.0005,True,tokyo,11,110.38027858703167,10,222.18161550200827
3258,177.68763161800538,550.0604410678131,0.0,0.0,False,tokyo,7,137.49159634053166,6,150.46796344963767
3259,429.60848225041747,746.7633079039858,0.0,0.0,False,tokyo,8,80.75369411020861,9,173.7783819719982
3260,29.459874145578713,108.46825755312051,0.0,0.0,False,tokyo,0,230.82687980982436,1,314.72599269541723
3261,34.81287809334677,612.7440912087808,0.0,0.0,False,tokyo,6,72.56515938387896,7,221.92161019880407
3262,659.6286624273531,506.0135578832678,1.0,0.0005,True,tokyo,9,177.86604264432964,10,185.10903779993714
3263,823.4396669671343,828.4711926908669,0.0,0.0,False,tokyo,10,176.97584981946096,11,187.12189249870673
3264,440.7474498998828,195.28473855026584,0.0,0.0,False,tokyo,2,139.74775351652733,3,198.71282380952476
3265,594.4438969334295,559.1698098334048,0.0,0.0,False,tokyo,9,108.3347815547721,10,190.0977730504877
3266,769.8068044011912,62.982494262344815,0.0,0.0,False,tokyo,4,270.6716632685611,5,308.0108384887964
3267,55.639453851520585,85.7071762912649,0.0,0.0,False,tokyo,0,248.8018089632441,1,314.53102002342274
3268,442.72626443337435,844.6824766239874,0.0,0.0,False,tokyo,8,179.53524216969143,9,227.00072876575246
3269,823.2561226993195,139.56815007873823,0.0,0.0,False,tokyo,4,206.48687084534126,5,215.38867855560085
3270,46.34266748696725,14.938826169954012,0.0,0.0,False,tokyo,0,320.16662899983464,1,377.6760773261535
3271,261.9820469649968,814.9080251350128,0.0,0.0,False,tokyo,7,148.39256500516117,8,214.2600048130823
3272,762.7590625542966,391.8596081780431,0.0,0.0,False,tokyo,4,60.02273758359095,5,166.0247033844468
3273,591.5765357679469,451.32693482797237,0.0,0.0,False,tokyo,3,118.5692514947539,4,198.5374132337075
3274,672.7847952197252,621.0443211604278,0.0,0.0,False,tokyo,10,90.7168268648448,9,99.97331783938374
3275,68.10832519002419,368.3618211145292,0.0,0.0,False,tokyo,0,38.369523989515855,1,185.2971660811734
3276,655.0219440984895,564.4971213790942,0.0,0.0,False,tokyo,9,124.7034749680261,10,140.42302994952652
3277,704.683094500298,519.4609149461477,0.0,0.0,False,tokyo,10,154.63840840359225,9,190.61004935914508
3278,47.32251405151011,444.8551819847849,0.0,0.0,False,tokyo,0,117.4072601692674,6,224.99156245205668
3279,435.09620550265737,70.93280289437631,0.0,0.0,False,tokyo,2,262.69124167431283,3,301.4159183163767
3280,731.4265813973323,406.38319550777845,0.0,0.0,False,tokyo,4,75.94874652506185,3,164.68057045516045
3281,977.054386484027,10.951436337623521,0.0,0.0,False,tokyo,5,327.41823089132436,4,393.4664699890825
3282,132.7888301164907,578.6243032924195,0.0,0.0,False,tokyo,6,101.43565139002666,7,146.79482999755518
3283,228.75090894839866,655.6076063427316,0.0,0.0,False,tokyo,7,24.110381659389233,6,146.1954653623927
3284,528.7445084724335,872.4655772751297,0.0,0.0,False,tokyo,9,212.76576977736636,8,233.8865934993882
3285,270.9599148083235,558.8253982127916,1.0,0.0005,True,tokyo,7,110.18648964638675,8,181.74006425280376
3286,275.16901247201054,134.2889053545253,0.0,0.0,False,tokyo,1,200.29872272188615,2,244.13547091393235
3287,951.9398280558643,674.7530214729555,1.0,0.0005,True,tokyo,11,34.81409585816844,10,201.0893429326388
3288,508.81637283569313,829.635465602237,0.0,0.0,False,tokyo,9,179.17274476113244,8,186.76332882115648
3289,158.75049168236455,796.5232087466891,0.0,0.0,False,tokyo,6,150.04798763781665,7,158.4384245448326
3290,770.4615196422369,419.1479768795756,0.0,0.0,False,tokyo,4,88.31888058183858,5,170.84811121789417
3291,132.14578796454103,572.8761337704009,1.0,0.0005,True,tokyo,6,106.18196960248521,7,150.82744275663626
3292,661.2810322991344,819.1210275972433,0.0,0.0,False,tokyo,9,170.62580399945693,10,176.60775804746012
3293,503.3219044806452,166.68902968549847,0.0,0.0,False,tokyo,3,184.84667685295602,2,187.37878759378458
3294,739.4802223495977,570.5016775945061,0.0,0.0,False,tokyo,10,97.18349399043727,9,182.99187350523246
3295,339.45499245209163,548.0547151547396,0.0,0.0,False,tokyo,8,141.9901721335857,7,148.82935349427513
3296,216.72253094507786,257.8791948870465,0.0,0.0,False,tokyo,1,82.16158048333567,0,153.37812961167458
3297,541.3839909014059,508.40941174592894,0.0,0.0,False,tokyo,9,164.21662191831786,3,180.51201057144172
3298,732.8481622995315,772.7564831168024,1.0,0.0005,True,tokyo,10,107.3029493217156,9,182.59301503940995
3299,831.8296540061191,376.4353924001427,0.0,0.0,False,tokyo,4,91.76091913065876,5,96.49850694005333
3300,850.5092995861951,133.19643363893775,0.0,0.0,False,tokyo,5,210.89442802726055,4,223.21193031452088
3301,855.9599522655815,97.614075149547,0.0,0.0,False,tokyo,5,243.42452863380888,4,257.7268422134106
3302,36.0066585427643,91.16937110525913,1.0,0.0005,True,tokyo,0,246.35427175704143,1,322.91671257409234
3303,270.53535956455454,572.8328478669199,0.0,0.0,False,tokyo,7,96.38025489331407,8,174.12450556638768
3304,509.29874538682105,306.73743384945874,0.0,0.0,False,tokyo,3,79.18333045278244,2,95.96239253370446
3305,522.4032715110939,965.7640726439708,1.0,0.0005,True,tokyo,9,305.0477471861543,8,316.8119643385541
3306,572.9732948555843,583.7430654961747,0.0,0.0,False,tokyo,9,83.98395900001461,8,176.80324049937911
3307,101.49678185662725,147.9525102326914,0.0,0.0,False,tokyo,0,185.96963302709892,1,237.26731605537316
3308,399.7246294714336,830.4330612079577,0.0,0.0,False,tokyo,8,164.34355455174784,7,221.64798705641823
3309,341.60526897469947,146.35259716428317,0.0,0.0,False,tokyo,2,201.29982228431243,1,207.9153151868457
3310,785.0014822750134,615.7194200957234,0.0,0.0,False,tokyo,10,61.528844229490794,11,142.5422870321733
3311,940.0291988768292,341.173212211066,1.0,0.0005,True,tokyo,5,23.496531680271737,4,189.2058123469334
3312,539.0557616904359,502.5897108720485,0.0,0.0,False,tokyo,9,170.44274032167957,3,175.44416374132226
3313,978.9476868730789,761.1626896369656,0.0,0.0,False,tokyo,11,112.16609405184074,10,246.6308173575531
3314,619.1970899455946,948.7141547719692,0.0,0.0,False,tokyo,9,283.9043855588062,10,311.02230160825235
3315,194.2622222402015,635.5848362274461,0.0,0.0,False,tokyo,7,63.98134403446891,6,115.61225978538944
3316,648.9635220118929,606.1552072791686,0.0,0.0,False,tokyo,9,89.00757267463611,10,118.80038569574764
3317,31.940679568827957,640.7591904514435,0.0,0.0,False,tokyo,6,57.40761524969241,7,219.63252790210328
3318,582.6166252808333,169.98989599461578,0.0,0.0,False,tokyo,3,163.0159738598025,2,232.38149792369043
3319,460.9768947450631,894.213737437534,1.0,0.0005,True,tokyo,8,231.4304425777883,9,258.3810498215763
3320,820.7742226239061,403.2244129107729,0.0,0.0,False,tokyo,4,98.99449636941004,5,119.93464868439187
