user_id,request_weight
1872,0.3703
1873,1.5509
1874,1.4332
1875,0.4034
1876,0.1685
1877,0.1848
1878,1.2271
1879,1.0010
1880,0.5578
1881,0.4221
1882,1.2349
1883,1.4255
1884,1.6332
1885,1.1759
1886,0.4146
1887,0.1414
1888,1.4754
1889,0.8262
1890,1.4533
1891,0.1207
1892,1.6313
1893,0.6804
1894,1.6938
1895,1.7390
1896,0.9960
1897,0.0409
1898,1.8304
1899,0.9632
1900,1.7540
1901,0.5425
1902,0.3821
1903,1.6732
1904,0.7442
1905,0.3370
1906,0.7523
1907,1.1998
1908,0.0193
1909,1.0496
1910,0.9015
1911,1.0413
1912,0.2515
1913,1.4392
1914,1.6431
1915,1.7409
1916,0.6520
1917,1.4324
1918,0.7728
1919,1.5126
1920,0.1324
1921,1.7556
1922,1.9181
1923,0.9996
1924,1.0366
1925,1.0710
1926,1.0847
1927,0.0514
1928,1.9449
1929,0.4574
1930,0.3748
1931,0.2154
1932,0.5109
1933,1.6443
1934,0.0701
1935,0.2029
1936,1.4079
1937,0.4002
1938,0.0454
1939,1.2088
1940,1.1630
1941,1.0558
1942,1.4153
1943,0.2157
1944,1.7491
1945,1.4442
1946,0.1003
1947,0.2561
1948,0.9972
1949,1.0115
1950,0.5692
1951,0.2541
1952,0.8213
1953,0.2839
1954,1.1936
1955,1.7322
1956,0.3044
1957,1.1557
1958,1.5032
1959,0.3386
1960,1.6620
1961,1.8852
1962,0.7875
1963,0.8510
1964,1.6894
1965,1.0612
1966,0.8013
1967,1.8926
1968,1.5638
1969,0.6871
1970,0.4908
1971,0.6802
1972,0.8812
1973,1.9724
1974,1.6188
1975,1.8355
1976,1.6401
1977,1.7053
1978,0.1171
1979,1.0447
1980,1.9257
1981,1.8787
1982,0.5086
1983,0.8543
1984,1.2754
1985,0.7389
1986,1.0716
1987,0.1485
1988,0.8761
1989,1.0195
1990,0.0517
1991,0.2888
1992,1.9494
1993,1.5632
1994,1.8839
1995,1.2764
1996,1.6285
1997,1.7787
1998,1.7793
1999,0.0787
2000,1.2931
2001,0.5415
2002,1.3669
2003,0.5569
2004,1.0945
2005,1.8588
2006,1.2525
2007,0.5112
2008,1.0506
2009,0.8774
2010,1.9117
2011,0.5850
2012,0.6208
2013,1.3050
2014,0.2508
2015,1.1986
2016,1.9222
2017,1.0376
2018,0.5468
2019,0.9428
2020,1.0777
2021,0.3068
2022,0.2578
2023,0.2727
2024,0.5972
2025,0.8231
2026,0.5866
2027,0.4968
2028,0.1857
2029,1.1026
2030,1.6895
2031,1.2299
2032,1.1504
2033,1.3107
2034,0.4124
2035,1.4307
2036,0.9318
2037,1.1061
2038,1.2356
2039,0.9479
2040,0.6310
2041,0.4945
2042,0.4532
2043,1.0349
2044,0.7763
2045,1.1814
2046,0.0338
2047,0.7153
2048,1.7337
2049,0.4871
2050,1.1233
2051,0.9928
2052,0.5796
2053,1.9850
2054,0.6010
2055,1.5543
2056,0.3271
2057,0.1436
2058,1.7525
2059,0.8900
2060,0.1340
2061,0.7858
2062,0.8898
2063,1.4808
2064,0.2285
2065,0.4603
2066,1.9286
2067,1.4873
2068,0.3190
2069,0.6840
2070,0.7149
2071,1.3607
2072,1.2426
2073,1.7100
2074,1.6524
2075,1.0455
2076,1.4875
2077,1.4966
2078,1.5294
2079,0.9605
2080,1.5799
2081,1.4271
2082,1.8394
2083,0.2645
2084,1.7517
2085,0.0186
2086,1.5414
2087,1.1817
2088,1.0058
2089,1.9355
2090,1.1539
2091,0.8458
2092,1.5774
2093,1.7555
2094,1.2247
2095,0.7691
2096,0.9146
2097,0.9258
2098,1.4561
2099,0.5958
2100,0.7914
2101,1.1207
2102,0.7790
2103,0.6540
2104,1.5842
2105,1.7091
2106,1.0091
2107,0.8981
2108,0.3784
2109,0.6181
2110,0.3000
2111,1.1609
2112,1.1732
2113,0.1859
2114,1.8503
2115,0.6577
2116,1.6968
2117,1.6863
2118,1.9275
2119,0.4186
2120,0.8629
2121,1.8311
2122,0.0314
2123,0.1049
2124,1.1399
2125,1.0047
2126,1.8506
2127,1.5570
2128,1.0870
2129,2.0067
2130,1.0449
2131,1.0445
2132,1.3805
2133,0.7890
2134,0.7254
2135,1.1994
2136,0.7122
2137,1.9058
2138,1.3630
2139,1.0605
2140,0.2079
2141,0.7588
2142,0.8118
2143,1.1327
2144,1.1581
2145,1.7697
2146,1.9389
2147,0.9834
2148,0.8903
2149,1.2592
2150,2.0022
2151,0.6966
2152,1.0703
2153,1.6418
2154,0.3514
2155,0.6462
2156,1.9669
2157,1.6621
2158,1.0352
2159,0.2310
2160,1.7990
2161,1.3898
2162,1.6511
2163,1.9905
2164,1.7863
2165,0.8518
2166,0.3228
2167,0.5899
2168,1.0332
2169,1.0198
2170,0.3862
2171,0.3748
2172,1.2702
2173,1.2163
2174,0.7164
2175,1.9975
2176,1.2830
2177,0.0946
2178,0.8328
2179,1.5853
2180,0.6235
2181,1.3914
2182,0.0178
2183,0.6189
2184,1.6943
2185,1.1824
2186,1.3462
2187,0.4033
2188,1.0057
2189,1.1165
2190,0.5420
2191,1.3036
2192,1.0730
2193,2.0042
2194,1.1589
2195,0.8322
2196,0.2530
2197,0.3235
2198,1.5290
2199,0.2233
2200,0.2102
2201,0.3511
2202,1.0550
2203,1.6563
2204,1.2360
2205,1.6232
2206,0.1342
2207,0.0350
2208,1.5512
2209,0.6556
2210,1.4409
2211,0.7177
2212,0.3488
2213,0.5432
2214,0.2089
2215,1.8177
2216,1.1745
2217,0.7078
2218,0.9097
2219,0.7813
2220,0.1194
2221,1.7911
2222,1.1753
2223,1.9292
2224,0.8893
2225,1.2504
2226,0.5087
2227,0.0980
2228,1.8716
2229,1.7194
2230,0.6396
2231,1.8077
2232,1.6418
2233,0.6174
2234,1.2151
2235,1.9301
2236,1.0011
2237,1.9094
2238,0.4959
2239,0.7896
2240,1.4469
2241,0.4528
2242,0.6283
2243,1.7606
2244,0.9788
2245,1.5955
2246,0.4968
2247,0.3569
2248,0.7268
2249,0.3831
2250,1.9531
2251,0.5914
2252,1.1331
2253,0.2398
2254,1.0775
2255,0.7812
2256,0.8164
2257,0.1409
2258,0.2566
2259,1.6617
2260,0.7125
2261,0.4999
2262,0.3924
2263,0.5772
2264,0.4843
2265,0.0798
2266,1.3385
2267,0.6928
2268,0.3218
2269,1.4217
2270,0.1953
2271,0.5493
2272,1.6800
2273,0.2656
2274,0.8966
2275,1.6826
2276,1.6199
2277,0.3284
2278,0.7158
2279,1.4549
2280,0.7638
2281,1.9268
2282,0.4261
2283,1.9119
2284,1.0197
2285,0.4645
2286,0.9154
2287,0.2719
2288,1.4229
2289,0.5315
2290,1.8092
2291,1.1851
2292,0.7460
2293,0.5025
2294,1.2264
2295,0.4351
2296,1.7548
2297,0.2556
2298,1.0361
2299,1.0952
2300,0.5508
2301,1.5535
2302,0.7796
2303,1.3250
2304,1.1454
2305,0.6316
2306,0.7899
2307,0.1821
2308,0.3641
2309,1.7120
2310,0.6521
2311,1.3355
2312,0.2279
2313,1.1340
2314,0.7330
2315,1.0107
2316,0.6039
2317,0.1418
2318,0.6325
2319,0.4628
2320,0.2623
2321,1.4434
2322,0.5747
2323,0.8168
2324,1.8278
2325,1.5600
2326,1.7755
2327,1.7326
2328,0.2743
2329,0.5630
2330,0.0691
2331,1.3692
2332,1.3372
2333,0.7129
2334,0.8351
2335,1.3281
2336,1.4085
2337,0.5068
2338,1.7034
2339,0.7142
2340,1.2677
2341,0.3733
2342,0.2405
2343,1.8354
2344,1.4781
2345,1.4352
2346,0.0909
2347,0.0900
2348,0.3340
2349,0.4062
2350,0.6162
2351,0.7715
2352,0.0885
2353,0.6318
2354,1.2866
2355,0.3693
2356,1.6889
2357,1.1503
2358,1.4433
2359,0.5194
2360,0.8799
2361,1.3787
2362,0.7081
2363,0.0119
2364,1.6785
2365,1.5629
2366,0.5827
2367,0.0959
2368,1.7183
2369,1.2248
2370,0.1047
2371,0.4989
2372,0.2324
2373,1.5929
2374,0.4303
2375,1.8390
2376,1.5090
2377,0.1823
2378,1.3994
2379,0.7973
2380,1.5051
2381,1.6675
2382,0.5723
2383,0.1899
2384,1.9027
2385,0.8580
2386,1.8704
2387,1.3932
2388,1.4872
2389,1.6700
2390,1.2662
2391,0.9156
2392,0.1186
2393,1.4065
2394,0.8667
2395,1.0338
2396,1.8663
2397,0.2653
2398,1.5338
2399,0.0974
2400,1.4155
2401,1.6215
2402,0.5324
2403,1.1028
2404,1.9488
2405,1.2850
2406,1.0979
2407,0.5094
2408,0.1288
2409,0.7257
2410,0.8333
2411,0.4128
2412,0.6311
2413,0.2831
2414,1.4239
2415,1.3507
2416,0.4857
2417,0.4934
2418,1.0408
2419,0.9001
2420,1.8817
2421,0.7129
2422,0.6087
2423,1.7794
2424,0.2938
2425,1.1365
2426,0.6771
2427,1.6408
2428,1.1065
2429,1.5310
2430,0.3484
2431,1.3431
2432,1.2074
2433,0.9324
2434,1.5423
2435,1.6723
2436,0.2390
2437,0.5887
2438,0.7310
2439,0.4229
2440,0.1307
2441,0.5718
2442,0.4042
2443,1.4132
2444,0.9060
2445,0.2360
2446,0.6589
2447,0.9473
2448,0.7360
2449,0.3462
2450,0.1536
2451,0.0316
2452,1.9943
2453,1.5109
2454,0.1779
2455,1.4443
2456,1.9704
2457,1.1373
2458,0.2276
2459,0.9878
2460,0.8785
2461,0.3896
2462,1.0961
2463,0.0266
2464,1.8491
2465,1.2990
2466,1.2655
2467,1.8805
2468,1.3152
2469,0.5128
2470,0.5020
2471,0.2873
2472,0.0653
2473,1.5589
2474,1.6892
2475,0.6026
2476,0.3815
2477,1.2862
2478,1.7014
2479,1.8634
2480,0.3469
2481,1.5792
2482,1.6708
2483,1.4946
2484,0.6633
2485,0.3791
2486,1.6607
2487,0.6503
2488,0.7471
2489,1.1123
2490,0.7486
2491,1.6728
2492,0.4888
2493,0.0925
2494,1.1437
2495,1.2664
2496,1.6495
2497,1.4211
2498,1.8204
2499,1.8999
2500,0.9988
2501,1.0091
2502,0.3250
2503,0.6091
2504,1.1722
2505,0.1705
2506,1.3860
2507,0.3373
2508,0.8964
2509,1.9496
2510,0.1893
2511,0.0899
2512,0.8890
2513,0.3916
2514,1.4559
2515,0.0156
2516,1.6916
2517,1.7207
2518,1.5838
2519,0.8609
2520,0.5765
2521,1.3333
2522,1.0392
2523,0.8524
2524,0.6873
2525,0.8874
2526,1.3422
2527,1.6621
2528,1.8180
2529,0.3389
2530,0.6015
2531,0.8963
2532,1.1367
2533,0.7062
2534,0.4008
2535,0.1801
2536,0.6574
2537,0.9309
2538,1.9526
2539,1.8274
2540,1.7408
2541,1.9587
2542,1.9336
2543,1.2497
2544,1.6323
2545,0.1300
2546,1.3629
2547,1.2283
2548,0.6041
2549,1.1523
2550,1.9156
2551,0.9715
2552,1.3047
2553,0.6086
2554,0.6968
2555,1.7802
2556,0.0657
2557,0.3877
2558,1.3674
2559,0.9047
2560,0.1804
2561,1.3310
2562,0.7540
2563,1.1715
2564,0.8428
2565,1.0700
2566,1.1396
2567,0.8027
2568,0.2385
2569,0.3710
2570,1.7900
2571,1.1062
2572,0.2345
2573,1.7343
2574,0.5170
2575,0.1999
2576,1.0716
2577,0.5131
2578,0.9886
2579,1.1180
2580,0.4631
2581,1.1554
2582,0.2360
2583,1.0364
2584,1.1869
2585,0.1705
2586,0.8261
2587,0.1569
2588,0.8891
2589,1.7370
2590,1.1111
2591,1.4392
2592,1.5238
2593,0.2392
2594,1.9913
2595,1.4532
2596,0.2142
2597,1.6704
2598,0.7939
2599,0.3525
2600,1.9301
2601,1.1361
2602,1.5600
2603,0.2836
2604,1.5623
2605,0.1251
2606,0.4838
2607,0.7547
2608,0.0403
2609,1.1986
2610,0.4363
2611,0.6099
2612,1.4249
2613,0.8620
2614,1.7873
2615,1.2523
2616,1.7543
2617,1.1359
2618,1.8450
2619,1.7515
2620,0.3460
2621,1.5009
2622,0.6928
2623,1.5372
2624,1.3710
2625,1.6613
2626,0.2554
2627,0.7560
2628,1.4845
2629,1.9061
2630,1.4536
2631,0.0970
2632,1.2176
2633,0.2093
2634,1.1077
2635,1.6160
2636,0.2359
2637,1.8607
2638,1.3604
2639,0.5192
2640,0.3963
2641,0.9035
2642,1.6863
2643,1.1727
2644,0.2372
2645,0.0519
2646,0.2308
2647,1.6114
2648,0.3805
2649,1.1185
2650,0.5901
2651,1.3843
2652,0.7716
2653,0.2985
2654,1.7608
2655,1.0869
2656,1.3890
2657,1.6264
2658,1.9075
2659,0.0376
2660,0.6947
2661,0.3119
2662,1.0135
2663,1.7561
2664,1.6109
2665,0.0809
2666,0.3746
2667,1.6466
2668,1.3690
2669,0.7951
2670,0.9615
2671,0.3266
2672,1.7002
2673,0.7968
2674,1.7560
2675,1.2317
2676,0.1618
2677,0.6685
2678,0.4426
2679,1.7980
2680,1.1884
2681,0.0973
2682,0.3495
2683,0.7320
2684,0.9455
2685,1.1641
2686,0.7858
2687,0.7174
2688,0.0220
2689,1.1683
2690,0.6776
2691,0.0510
2692,0.9288
2693,1.9828
2694,0.1008
2695,0.3017
2696,1.3519
2697,0.5553
2698,0.5567
2699,1.0100
2700,0.5341
2701,1.1479
2702,1.0663
2703,1.9239
2704,1.9944
2705,0.0782
2706,1.1313
2707,1.5518
2708,1.7548
2709,1.5586
2710,1.2762
2711,1.2792
2712,0.7358
2713,0.5732
2714,1.6006
2715,1.7556
2716,1.8873
2717,1.3727
2718,0.6180
2719,1.5367
2720,1.4891
2721,1.0278
2722,1.2804
2723,0.7109
2724,1.1115
2725,0.8219
2726,0.1309
2727,0.6844
2728,0.6564
2729,1.9868
2730,0.9729
2731,0.7446
2732,0.4968
2733,0.4796
2734,0.7085
2735,0.2812
2736,0.0245
2737,1.7520
2738,0.9163
2739,0.9010
2740,1.1475
2741,0.6148
2742,0.3478
2743,0.1427
2744,0.6130
2745,0.6270
2746,1.4633
2747,1.1125
2748,1.8849
2749,0.6909
2750,1.8524
2751,1.1767
2752,0.1701
2753,0.3675
2754,1.1710
2755,1.9849
2756,0.7240
2757,1.5589
2758,0.8665
2759,1.7466
2760,0.1455
2761,0.9790
2762,1.8082
2763,0.5617
2764,0.5251
2765,0.0561
2766,0.3391
2767,0.5461
2768,1.4188
2769,0.4466
2770,0.8091
2771,0.4107
2772,1.2158
2773,1.7381
2774,1.3062
2775,0.4034
2776,1.4778
2777,1.9363
2778,1.2120
2779,0.1686
2780,1.6289
2781,1.7610
2782,0.6923
2783,0.2833
2784,0.3864
2785,1.0839
2786,1.7609
2787,1.2898
2788,1.8558
2789,0.4345
2790,0.6635
2791,1.5086
2792,1.3079
2793,0.8206
2794,1.3679
2795,0.6855
2796,0.1249
2797,0.8385
2798,0.1009
2799,1.2626
2800,0.6790
2801,0.9987
2802,1.2057
2803,0.5240
2804,0.9368
2805,0.0372
2806,1.8606
2807,1.1383
2808,1.9850
2809,0.1220
2810,1.2379
2811,1.4583
2812,0.6683
2813,0.1969
2814,0.3224
2815,0.2953
2816,1.5444
2817,0.1897
2818,1.6380
2819,0.8565
2820,1.0873
2821,1.1870
2822,1.1200
2823,1.3247
2824,1.2131
2825,0.6717
2826,1.4922
2827,0.5257
2828,1.4329
2829,1.5366
2830,1.5620
2831,0.6285
2832,1.5552
2833,1.9648
2834,0.9163
2835,0.5665
2836,1.0566
2837,1.8919
2838,0.2737
2839,0.0281
2840,0.9615
2841,1.3207
2842,1.5583
2843,0.7350
2844,1.9891
2845,0.4663
2846,1.5232
2847,0.1898
2848,0.0659
2849,0.2783
2850,0.1303
2851,1.0137
2852,1.1205
2853,0.3736
2854,1.8895
2855,0.7412
2856,0.3086
2857,0.3649
2858,1.4855
2859,1.8529
2860,0.3342
2861,0.0681
2862,1.5662
2863,0.4952
2864,1.9747
2865,1.0079
2866,1.2823
2867,0.6985
2868,1.6111
2869,0.9302
2870,0.6577
2871,1.8170
2872,0.2256
2873,1.4768
2874,0.1409
2875,1.3009
2876,0.8137
2877,1.7381
2878,0.1300
2879,1.1384
2880,0.8299
2881,1.8483
2882,1.8999
2883,1.2642
2884,0.4582
2885,0.5139
2886,0.5346
2887,0.8776
2888,0.4728
2889,0.4164
2890,1.5283
2891,1.2954
2892,0.6069
2893,1.9986
2894,0.4432
2895,1.1490
2896,0.3234
2897,1.7361
2898,1.7485
2899,0.5446
2900,1.5131
2901,1.6557
2902,0.5751
2903,0.6731
2904,0.9811
2905,1.7919
2906,0.3332
2907,1.3755
2908,1.2052
2909,0.9161
2910,1.1684
2911,1.7757
2912,0.4296
2913,1.7771
2914,0.7307
2915,1.5696
2916,1.7367
2917,0.3746
2918,1.7379
2919,1.9996
2920,0.6052
2921,0.0588
2922,0.2331
2923,1.9587
2924,0.0289
2925,1.8332
2926,0.3116
2927,1.4820
2928,0.2051
2929,0.3475
2930,1.3755
2931,0.1905
2932,0.6891
2933,1.8470
2934,1.4427
2935,1.7739
2936,1.9693
2937,0.0758
2938,0.4792
2939,1.5942
2940,1.3889
2941,0.0857
2942,1.0196
2943,0.4733
2944,0.8710
2945,0.2197
2946,0.0499
2947,1.9916
2948,0.6430
2949,1.7671
2950,0.2509
2951,0.9847
2952,0.2816
2953,0.8669
2954,0.3680
2955,1.3808
2956,0.3059
2957,1.4864
2958,1.0115
2959,0.2347
2960,0.7171
2961,1.0025
2962,1.8474
2963,0.7089
2964,0.4403
2965,1.9450
2966,1.7763
2967,1.4728
2968,0.5559
2969,0.3644
2970,0.5393
2971,0.1478
2972,0.0964
2973,1.0275
2974,0.8262
2975,1.1232
2976,0.7352
2977,0.0312
2978,1.3863
2979,1.3162
2980,1.0979
2981,1.1076
2982,1.3906
2983,1.9747
2984,1.7581
2985,1.4455
2986,0.8086
2987,0.6465
2988,0.8483
2989,1.9559
2990,0.7842
2991,0.7808
2992,0.8299
2993,0.2961
2994,2.0067
2995,0.0205
2996,1.2257
2997,1.8626
2998,0.5193
2999,1.2318
