user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m,segment
2670,57.47377556001803,94.40268597284368,1.0,3.7037037037037037e-05,0,47.11827198264328,1,225.20083007759422,campus
2671,154.6801154146747,57.48685787845183,1.0,3.7037037037037037e-05,0,90.87623950195264,1,142.76726257507335,campus
2672,145.56941077511607,41.95362836230822,1.0,3.7037037037037037e-05,0,97.762463255215,1,158.39953633209586,campus
2673,153.9432052494439,170.75336963153643,1.0,3.7037037037037037e-05,0,75.94253682049015,1,134.78499839450845,campus
2674,204.63468733617728,190.26804155079736,1.0,3.7037037037037037e-05,1,100.35296121207482,0,128.98839393600707,campus
2675,116.47586022889939,184.8509816603864,1.0,3.7037037037037037e-05,0,64.35443097910222,1,174.81480631231727,campus
2676,403.5530376178578,57.37821018652518,1.0,3.7037037037037037e-05,2,93.01036192417573,1,140.1665004238107,campus
2677,120.60667183793667,173.23520295903614,1.0,3.7037037037037037e-05,0,55.552375071415454,1,167.20999347650127,campus
2678,157.52218114587478,427.79283279004414,1.0,3.7037037037037037e-05,4,83.48293923108203,5,134.27582759432178,campus
2679,237.43012182734128,82.85238492385906,1.0,3.7037037037037037e-05,1,60.15641899725858,0,149.8566370380857,campus
2680,214.83195892193118,68.66405467507589,1.0,3.7037037037037037e-05,1,86.43561846745382,0,133.61839222722,campus
2681,509.5162211267342,345.65650928263153,1.0,3.7037037037037037e-05,6,50.604077275974646,7,148.04478846266036,campus
2682,278.01077556717576,14.996400161707896,1.0,3.7037037037037037e-05,1,109.75663385389839,0,214.63603116743067,campus
2683,270.98916856167887,185.94135263578377,1.0,3.7037037037037037e-05,1,61.97302346630916,0,187.7112624911173,campus
2684,178.6757112255755,36.03459034335228,1.0,3.7037037037037037e-05,0,122.93610627347218,1,135.12570721833887,campus
2685,299.09074411064364,229.61335604643287,1.0,3.7037037037037037e-05,1,106.5045738782376,5,145.72714480957453,campus
2686,291.90638015882274,642.1056550250299,1.0,3.7037037037037037e-05,9,21.66542426023006,10,176.77110694795584,campus
2687,254.0641784084243,37.90622136272725,1.0,3.7037037037037037e-05,1,90.78768951600318,0,182.4952480293871,campus
2688,222.51138353060668,141.11216471062664,1.0,3.7037037037037037e-05,1,60.38006194995089,0,130.0072615815682,campus
2689,225.29597770499493,136.33432284761057,1.0,3.7037037037037037e-05,1,56.53381073714408,0,132.2652927849871,campus
2690,538.1406409296028,466.9454732146892,1.0,3.7037037037037037e-05,6,116.48584676498996,7,149.04751615107713,campus
2691,216.61114798191275,219.7859276335193,1.0,3.7037037037037037e-05,1,114.60737778656956,0,155.50987503539505,campus
2692,98.81970775148477,118.07878532156349,1.0,3.7037037037037037e-05,0,8.484769334099312,1,181.9259254859911,campus
2693,212.84702811813315,107.67385523268565,1.0,3.7037037037037037e-05,1,69.88844966822822,0,120.517471339793,campus
2694,316.063718668869,398.55620339652705,1.0,3.7037037037037037e-05,5,43.02146999716586,6,153.59242206520346,campus
2695,247.8649762836622,225.5714110542751,1.0,3.7037037037037037e-05,1,106.03676170292336,5,152.16257015021935,campus
2696,299.3682735534179,158.03613796764694,1.0,3.7037037037037037e-05,1,38.22530557991317,2,171.60367937776553,campus
2697,181.89659730276279,53.045833530590016,1.0,3.7037037037037037e-05,0,113.77211924134507,1,122.0025426947083,campus
2698,199.39165267974644,125.06563200544697,1.0,3.7037037037037037e-05,1,81.23337851310669,0,105.85077607498866,campus
2699,281.2067674988851,125.03446081842623,1.0,3.7037037037037037e-05,1,0.6610218787481027,2,186.50066774041755,campus
2700,204.31808211506458,82.51677369336082,1.0,3.7037037037037037e-05,1,87.20042015034448,0,118.5442507847943,campus
2701,598.5398638366636,340.3883030227093,1.0,3.7037037037037037e-05,7,65.61248189122021,6,135.12256680598477,campus
2702,160.23305544541768,0.0,1.0,3.7037037037037037e-05,0,141.43312142951018,1,173.34822839020893,campus
2703,506.9916423843349,344.49886327485285,1.0,3.7037037037037037e-05,6,49.22796972977309,7,150.74644482612376,campus
2704,62.57503767500796,60.83046973267535,1.0,3.7037037037037037e-05,0,71.00024120981352,1,227.21707474883266,campus
2705,132.76050168144013,254.4666790588127,1.0,3.7037037037037037e-05,4,125.96031157023894,0,135.54275917532166,campus
2706,190.0564228577036,0.0,1.0,3.7037037037037037e-05,1,154.13661684239096,0,157.70446569629496,campus
2707,199.67423996594292,107.8440042116733,1.0,3.7037037037037037e-05,1,82.69084997663086,0,107.46644202522918,campus
2708,245.2872950707338,137.5805139450289,1.0,3.7037037037037037e-05,1,37.603827220971326,0,152.28969029447038,campus
2709,172.56334054929948,19.224060816569988,1.0,3.7037037037037037e-05,0,131.81145019127584,1,151.01976233678772,campus
2710,263.39325834120586,122.74758733119737,1.0,3.7037037037037037e-05,1,17.343785520888815,0,169.86329787825733,campus
2711,572.1873700332004,357.1403710267205,1.0,3.7037037037037037e-05,7,84.33898667243776,6,105.85827621533186,campus
2712,47.73346285314844,361.73573364601134,1.0,3.7037037037037037e-05,4,47.464463622735565,5,233.22231651134027,campus
2713,335.29440298904564,97.02544996923434,1.0,3.7037037037037037e-05,1,61.28551036786925,2,135.27836416906473,campus
2714,289.4949091810413,110.77852461188527,1.0,3.7037037037037037e-05,1,16.52591034945359,2,178.75689965931033,campus
2715,438.8127948943902,120.11589391089765,1.0,3.7037037037037037e-05,2,29.259195426503588,1,158.2555340572887,campus
2716,318.1865415678675,198.90470473620167,1.0,3.7037037037037037e-05,1,83.15051591079693,2,166.9116710517428,campus
2717,135.75820052693115,78.09300005028534,1.0,3.7037037037037037e-05,0,62.900801523649235,1,152.1855559855946,campus
2718,555.6182500276226,435.7758702397044,1.0,3.7037037037037037e-05,6,107.35066704178743,7,116.7512431201067,campus
2719,262.7564965318838,193.78718058768231,1.0,3.7037037037037037e-05,1,71.33911792149699,5,181.2613658850908,campus
2720,0.0,702.3014587588538,1.0,3.7037037037037037e-05,8,122.239168141706,9,291.4488192255654,campus
2721,205.05248414584457,83.87458350892521,1.0,3.7037037037037037e-05,1,85.90462312967995,0,118.75697231370003,campus
2722,232.38448050120687,136.73164741892285,1.0,3.7037037037037037e-05,1,49.71231532897012,0,139.3614907327828,campus
2723,223.2786654070451,207.19711394359115,1.0,3.7037037037037037e-05,1,100.45238202740784,0,153.73323592479943,campus
2724,124.74889332472344,90.32260249214123,1.0,3.7037037037037037e-05,0,46.44586129834108,1,159.62598852227092,campus
2725,145.34538173874472,138.16608577165357,1.0,3.7037037037037037e-05,0,53.52004032485698,1,135.94532943337583,campus
2726,115.32649520567018,126.01592164603058,1.0,3.7037037037037037e-05,0,21.82345804920713,1,165.30287370012957,campus
2727,315.94357412391696,129.72918485847117,1.0,3.7037037037037037e-05,1,35.672448949566565,2,151.84618145217885,campus
2728,318.49063859603825,48.841070308819425,1.0,3.7037037037037037e-05,1,84.80425441175555,2,167.40214011240164,campus
2729,117.63015340037559,35.864417713131715,1.0,3.7037037037037037e-05,0,92.06476426759438,1,185.64144898664475,campus
2730,246.60256274062337,156.01351563451246,1.0,3.7037037037037037e-05,1,46.22383888248091,0,156.22699295773864,campus
2731,144.67093081766376,391.0423739692829,1.0,3.7037037037037037e-05,4,53.84279148740341,5,136.99686310503125,campus
2732,181.3287829275379,94.98582327521667,1.0,3.7037037037037037e-05,0,92.68685742827637,1,103.65247480101269,campus
2733,601.0236841894446,409.788555336699,1.0,3.7037037037037037e-05,7,64.49656093670674,6,137.99375757625663,campus
2734,182.74207127128727,100.81000215776632,1.0,3.7037037037037037e-05,0,92.35005709351411,1,100.76066177093679,campus
2735,157.4991647362724,208.04801310550852,1.0,3.7037037037037037e-05,0,105.04204021261064,1,148.6709080398979,campus
2736,172.92242856947342,428.505959233388,1.0,3.7037037037037037e-05,4,96.19876175214372,5,120.63396513030557,campus
2737,535.4848376138905,311.49944842029765,1.0,3.7037037037037037e-05,6,92.30858956834342,7,134.76199720897256,campus
2738,91.35804525358378,89.26927116302997,1.0,3.7037037037037037e-05,0,35.519811302096365,1,192.55806009748483,campus
2739,235.90342100697433,153.82018513714866,1.0,3.7037037037037037e-05,1,53.35416407386826,0,145.30534952857067,campus
2740,94.26284676971513,155.6984220083082,1.0,3.7037037037037037e-05,0,30.984908462386798,1,188.91833384030795,campus
2741,472.18158298697097,155.1078742935696,1.0,3.7037037037037037e-05,2,30.71362876473575,3,185.11930262324557,campus
2742,238.7479229910168,45.386581293275114,1.0,3.7037037037037037e-05,1,89.70911953105298,0,165.466066281471,campus
2743,125.0609519168767,8.55768627454816,1.0,3.7037037037037037e-05,0,120.36447778832384,1,194.1496434701328,campus
2744,249.67703766253638,83.73060412617849,1.0,3.7037037037037037e-05,1,51.361665555479284,0,161.4268066846996,campus
2745,224.09072808790955,172.29414002499266,1.0,3.7037037037037037e-05,1,73.88614214226251,0,138.94687764190442,campus
2746,245.61284321656726,736.6127566849756,1.0,3.7037037037037037e-05,9,118.30267891836961,8,189.4609055980804,campus
2747,244.66722025653604,191.2203223399889,1.0,3.7037037037037037e-05,1,75.59729050014724,0,165.10918063025792,campus
2748,191.29412918404702,79.50951558343746,1.0,3.7037037037037037e-05,1,100.12013286305356,0,107.70213626160485,campus
2749,173.35506386117197,228.72434943487215,1.0,3.7037037037037037e-05,0,131.09813961886482,1,149.40949330094506,campus
2750,314.63330082398585,101.476658825773,1.0,3.7037037037037037e-05,1,41.19409789098042,2,154.82878377659065,campus
2751,230.38425430276726,78.35574631346628,1.0,3.7037037037037037e-05,1,68.36581015112947,0,144.48452750539,campus
2752,229.77771727955323,48.08391474687765,1.0,3.7037037037037037e-05,1,91.97150722751645,0,156.31285122858762,campus
2753,564.6727569782373,47.25090853772667,1.0,3.7037037037037037e-05,3,118.8397311464706,2,124.11317788505868,campus
2754,72.13147214403259,148.01599011210251,1.0,3.7037037037037037e-05,0,31.638592396784688,1,209.79007357878035,campus
2755,115.98167808828568,130.6846237191907,1.0,3.7037037037037037e-05,0,23.218924288267672,1,164.75056355034778,campus
2756,290.05449494189463,183.74464062562018,1.0,3.7037037037037037e-05,1,59.771321635973926,2,187.20084544007426,campus
2757,78.98570927756937,193.07936613361608,1.0,3.7037037037037037e-05,0,69.88998894904104,4,181.67042539374674,campus
2758,583.9433613568011,568.6467364606351,1.0,3.7037037037037037e-05,11,89.66696558501847,10,128.57590701625574,campus
2759,180.64996364527792,187.82388741863068,1.0,3.7037037037037037e-05,0,107.56279565654299,1,118.22321227268115,campus
2760,276.1075198470336,65.99684895098062,1.0,3.7037037037037037e-05,1,58.89850994794831,0,191.77854048885956,campus
2761,559.5956824485462,148.4393398088205,1.0,3.7037037037037037e-05,2,94.90002341667204,3,98.10444720013541,campus
2762,134.7108803902373,73.29973536294004,1.0,3.7037037037037037e-05,0,65.87232805088308,1,154.7093000880941,campus
2763,137.1892316602126,78.26042986924243,1.0,3.7037037037037037e-05,0,63.747937902906756,1,150.7723097393725,campus
2764,272.7359028145514,0.0,1.0,3.7037037037037037e-05,1,124.97112638103684,0,218.32593288337895,campus
2765,128.50394431964943,96.72711618600144,1.0,3.7037037037037037e-05,0,44.78934832840941,1,154.6748605118597,campus
2766,182.6790233139499,56.36560086346647,1.0,3.7037037037037037e-05,0,112.33029468304592,1,119.43978987109355,campus
2767,688.2308922137056,635.1425584433174,1.0,3.7037037037037037e-05,11,35.37372425032102,10,220.82509036131046,campus
2768,172.69018014254647,305.7332292811333,1.0,3.7037037037037037e-05,4,104.63045566301628,5,127.79977870435563,campus
2769,79.71258787763323,414.64881325301627,1.0,3.7037037037037037e-05,4,42.779858937169365,5,204.94974263356082,campus
2770,159.37185532451457,127.63203187735428,1.0,3.7037037037037037e-05,0,65.89471204992343,1,121.28736580641265,campus
2771,265.31637914777355,148.2348240137818,1.0,3.7037037037037037e-05,1,28.056898490864835,0,173.3767243316269,campus
2772,200.40584289040703,523.3669287161179,1.0,3.7037037037037037e-05,9,128.3884244214742,8,146.5216290033097,campus
2773,477.69670925446775,130.2567366343048,1.0,3.7037037037037037e-05,2,11.420380970220053,3,177.17980420902012,campus
2774,310.12981280561235,198.87520939400125,1.0,3.7037037037037037e-05,1,79.80780933873622,2,174.15319674687046,campus
2775,508.77899023973663,10.040805551283128,1.0,3.7037037037037037e-05,2,121.81399970402104,3,185.663630841642,campus
2776,190.34115415950686,72.1615081842557,1.0,3.7037037037037037e-05,1,104.46838416317368,0,110.14890755910409,campus
2777,71.81114623522835,78.96962426264257,1.0,3.7037037037037037e-05,0,50.65054146104079,1,213.76671109862275,campus
2778,228.1555896883536,115.21513541073935,1.0,3.7037037037037037e-05,1,53.32302317431469,0,134.9494333058415,campus
2779,238.67209274190338,22.650555859917546,1.0,3.7037037037037037e-05,1,110.35646766993204,0,177.4301829989434,campus
2780,88.30046833402237,46.290259080660235,1.0,3.7037037037037037e-05,0,78.6065649152968,1,207.70166606944557,campus
2781,190.56273137716414,130.6679113795347,1.0,3.7037037037037037e-05,1,90.25764102144365,0,97.20332768416021,campus
2782,456.0383485865218,110.07701213475734,1.0,3.7037037037037037e-05,2,18.725239370642043,1,176.02431693826483,campus
2783,581.4316476437455,69.79268645780805,1.0,3.7037037037037037e-05,3,91.64427990771208,2,126.29519377569135,campus
2784,186.18537381308076,0.0,1.0,3.7037037037037037e-05,0,155.3655528604173,1,156.442536069718,campus
2785,257.0778829093247,104.3439910176739,1.0,3.7037037037037037e-05,1,31.13990440726126,0,164.80118204333817,campus
2786,82.73659357877949,246.0900774707644,1.0,3.7037037037037037e-05,0,121.84816766819962,4,128.5306173038466,campus
2787,133.4506847859559,73.55912264715623,1.0,3.7037037037037037e-05,0,64.88743599923916,1,155.81304598978258,campus
2788,202.94036092751674,74.18553820692537,1.0,3.7037037037037037e-05,1,92.67534828041425,0,120.50746961411706,campus
2789,226.31536273709102,187.1956263528453,1.0,3.7037037037037037e-05,1,82.77938134283039,0,146.73745550495207,campus
2790,225.69115919589706,61.48627517030095,1.0,3.7037037037037037e-05,1,83.76393183871703,0,146.50015553087786,campus
2791,222.87005101455543,441.26940577394225,1.0,3.7037037037037037e-05,5,88.53505450746849,4,145.70104029680107,campus
2792,268.2425077810906,109.56415686552587,1.0,3.7037037037037037e-05,1,19.5720833223763,0,175.35741362761496,campus
2793,610.0993883690453,255.43318683044433,1.0,3.7037037037037037e-05,7,126.86478412591939,3,138.14011625055562,campus
2794,224.06551147229607,49.47221046998226,1.0,3.7037037037037037e-05,1,94.1350876547854,0,150.6620467799834,campus
2795,185.42716109999623,81.37234618073691,1.0,3.7037037037037037e-05,0,101.5980888392216,1,104.60249018044517,campus
2796,551.6466263247393,32.99748586650567,1.0,3.7037037037037037e-05,2,124.33504043304036,3,138.02874646897772,campus
2797,237.31014475604928,175.515091947654,1.0,3.7037037037037037e-05,1,66.75375218098098,0,152.47750338501194,campus
2798,276.902892959705,200.07330784710595,1.0,3.7037037037037037e-05,1,75.44323443358617,5,174.13220084920945,campus
2799,230.16177846550173,190.23165815487482,1.0,3.7037037037037037e-05,1,82.69215929263041,0,151.51450446516648,campus
2800,249.15933028656116,237.42535801341594,1.0,3.7037037037037037e-05,1,117.0132946011904,5,140.31384919324037,campus
2801,176.63822745842106,213.55153742973175,1.0,3.7037037037037037e-05,0,121.63790185325414,1,136.7618598572578,campus
2802,586.533438844636,99.09615150791126,1.0,3.7037037037037037e-05,3,72.90846051329378,2,121.55805616541376,campus
2803,553.4341206609257,726.0712710552604,1.0,3.7037037037037037e-05,10,133.59457628865687,11,144.1229483717858,campus
2804,158.0762899012406,436.58302944128843,1.0,3.7037037037037037e-05,4,89.78121031767047,5,137.52793879000077,campus
2805,114.88588915619715,126.57445727326291,1.0,3.7037037037037037e-05,0,21.4246973846535,1,165.74876795405228,campus
2806,159.19686896951902,316.6557422783366,1.0,3.7037037037037037e-05,4,87.28135963058563,5,134.35781207602048,campus
2807,194.2527295864876,142.44745052717926,1.0,3.7037037037037037e-05,1,88.17167091814937,0,102.25927639254367,campus
2808,244.84664297320722,240.74932191389732,1.0,3.7037037037037037e-05,1,121.41828805147358,5,138.13030547687535,campus
2809,619.5042329130249,619.2311501724157,1.0,3.7037037037037037e-05,11,35.556418309345,10,151.86019163909776,campus
2810,209.42646978506465,142.22615444651407,1.0,3.7037037037037037e-05,1,73.31800645425102,0,117.19957267905572,campus
2811,173.52769644274315,105.26754745989416,1.0,3.7037037037037037e-05,0,82.3181292721476,1,108.84923374273431,campus
2812,84.39525713345773,317.40101935309673,1.0,3.7037037037037037e-05,4,57.496834030095165,0,192.89606172751581,campus
2813,239.42613378757545,417.4768035010202,1.0,3.7037037037037037e-05,5,59.775727228291984,4,152.17816457354164,campus
2814,124.03286379848912,131.27577098012642,1.0,3.7037037037037037e-05,0,31.187823043146352,1,156.72853027683354,campus
2815,87.97776384355002,649.2357509157242,1.0,3.7037037037037037e-05,8,26.223193268598944,9,194.3434868203591,campus
2816,157.9161265123934,0.0,1.0,3.7037037037037037e-05,0,140.3554648221527,1,174.96528907146143,campus
2817,185.419424293717,267.0089868594965,1.0,3.7037037037037037e-05,4,141.1528761222317,5,143.34063827673688,campus
2818,186.64888715270072,560.8967046129826,1.0,3.7037037037037037e-05,8,112.25818677683502,9,112.97912091895097,campus
2819,18.012201805117684,163.36619966166427,1.0,3.7037037037037037e-05,0,84.8412984162745,4,223.92210848038985,campus
2820,201.79016116516433,148.30776201395364,1.0,3.7037037037037037e-05,1,82.28678117749811,0,110.78844283925815,campus
2821,607.3828303174039,626.1733876284361,1.0,3.7037037037037037e-05,11,47.4764886415914,10,139.69918517805644,campus
2822,528.0498208488918,380.56451252054615,1.0,3.7037037037037037e-05,6,60.68096418370781,7,126.90164749865625,campus
2823,215.39469851145515,199.24004862972748,1.0,3.7037037037037037e-05,1,99.03461004617502,0,142.83266595121427,campus
2824,27.315614695693796,67.813912151997,1.0,3.7037037037037037e-05,0,87.31769453816337,1,259.6224424610066,campus
2825,5.085640098668222,77.22112951563415,1.0,3.7037037037037037e-05,0,100.4029482363092,1,279.6030753235333,campus
2826,200.24816039823173,714.5484918058416,1.0,3.7037037037037037e-05,9,121.36808875472613,8,140.20061990650663,campus
2827,158.97400486895503,346.0101050840788,1.0,3.7037037037037037e-05,4,71.23314499562309,5,124.86606818375947,campus
2828,604.7857823657477,601.1466365334005,1.0,3.7037037037037037e-05,11,54.817964037891265,10,138.9069047302013,campus
2829,630.6652815331124,142.05238715792098,1.0,3.7037037037037037e-05,3,29.704367337522747,2,163.87705868103143,campus
2830,215.34505460736474,0.0,1.0,3.7037037037037037e-05,1,140.77263923743087,0,174.33208937416043,campus
2831,198.21324378472022,120.45644417745375,1.0,3.7037037037037037e-05,1,82.52137341617208,0,104.75868387319278,campus
2832,101.16892571201691,116.76380644217994,1.0,3.7037037037037037e-05,0,11.023160974967686,1,179.63174624114984,campus
2833,277.431334818618,251.46852475060524,1.0,3.7037037037037037e-05,5,122.73875246897721,1,126.78682372298297,campus
2834,219.85404174231863,69.15978961756254,1.0,3.7037037037037037e-05,1,82.34181391407816,0,137.99284129398148,campus
2835,428.9334578231531,101.86600053469586,1.0,3.7037037037037037e-05,2,45.00881852715382,1,150.05998079121298,campus
2836,268.2391219586748,116.27834476190863,1.0,3.7037037037037037e-05,1,14.989548931552324,0,174.90161745111038,campus
2837,278.68427951592184,233.18955407758293,1.0,3.7037037037037037e-05,1,108.48498918879787,5,140.98953265881167,campus
2838,234.2473411568039,195.29435162033354,1.0,3.7037037037037037e-05,1,84.4469762117286,0,157.4122651779566,campus
2839,543.6667987693434,61.00449639640798,1.0,3.7037037037037037e-05,2,99.14521601809017,3,128.09482621623812,campus
2840,273.56771676122946,96.10156027576436,1.0,3.7037037037037037e-05,1,29.477449134485788,0,182.28710000361997,campus
2841,137.59081687373344,74.9027807751709,1.0,3.7037037037037037e-05,0,66.50033080751072,1,151.4612965965954,campus
2842,176.08826432900094,61.96495015923601,1.0,3.7037037037037037e-05,0,103.69385448694405,1,121.92710922218518,campus
2843,299.79518540779344,56.5657601766207,1.0,3.7037037037037037e-05,1,70.80101585901609,2,181.21726420690524,campus
2844,144.95478167883363,171.10727282066236,1.0,3.7037037037037037e-05,0,69.24546098038607,1,143.37998781107845,campus
2845,153.64882018525566,195.48966905235596,1.0,3.7037037037037037e-05,0,92.84919550251205,1,145.36453764222355,campus
2846,174.8840658822961,56.82657706003425,1.0,3.7037037037037037e-05,0,105.95470862799874,1,125.66134881772015,campus
2847,115.27325337863425,178.20451037987934,1.0,3.7037037037037037e-05,0,57.72919693200372,1,173.7853796446956,campus
2848,528.0018684289329,413.7589106874113,1.0,3.7037037037037037e-05,6,72.13230569494563,7,132.8264296031222,campus
2849,628.7625774410308,106.41227323705345,1.0,3.7037037037037037e-05,3,31.822505422419713,2,162.0928317116011,campus
2850,105.33752456541266,174.71582565122026,1.0,3.7037037037037037e-05,0,51.36671149456703,1,182.2768398900429,campus
2851,223.11647849676098,119.62948616679664,1.0,3.7037037037037037e-05,1,57.73285723912047,0,129.67507390717827,campus
2852,216.7108268889574,99.1058057203338,1.0,3.7037037037037037e-05,1,68.8557732082526,0,125.80494476133256,campus
2853,241.0573379543439,83.1227178229538,1.0,3.7037037037037037e-05,1,57.41112987153284,0,153.26915786425957,campus
2854,237.79051326145085,130.24128954843857,1.0,3.7037037037037037e-05,1,43.187928271608264,0,144.35463343218677,campus
2855,618.3917061367349,39.45042672768517,1.0,3.7037037037037037e-05,3,92.71496781136788,2,173.13883092734693,campus
2856,249.2111984865009,179.4894541866686,1.0,3.7037037037037037e-05,1,63.13688920053025,0,165.02290430816058,campus
2857,376.50916212736433,291.3988551792337,1.0,3.7037037037037037e-05,6,123.1561377048174,5,126.66595051772971,campus
2858,122.43476065646568,114.68150849133067,1.0,3.7037037037037037e-05,0,30.58813507123523,1,158.5078589418194,campus
2859,231.90004557767122,96.03432434147844,1.0,3.7037037037037037e-05,1,56.542294757646644,0,141.3013904721086,campus
2860,108.7900744800679,93.46870955271865,1.0,3.7037037037037037e-05,0,34.77475715332273,1,174.65327124468428,campus
2861,267.48016393428486,216.76086090056225,1.0,3.7037037037037037e-05,1,92.97277219011985,5,157.9527269983588,campus
2862,292.3718916912096,184.77652950485287,1.0,3.7037037037037037e-05,1,61.192832855119164,2,185.33488060720262,campus
2863,136.31667683731078,122.38733267731097,1.0,3.7037037037037037e-05,0,42.83890296574834,1,144.3265101235002,campus
2864,595.3043184171796,668.3726234924874,1.0,3.7037037037037037e-05,11,74.44650996156507,10,135.22116285502076,campus
2865,287.8715917218915,90.36810638442505,1.0,3.7037037037037037e-05,1,35.109930230621224,2,183.0874666380535,campus
2866,255.4961670590426,221.0773271445314,1.0,3.7037037037037037e-05,1,99.57805542495409,5,155.13698789193705,campus
2867,637.597016512448,396.8147150037739,1.0,3.7037037037037037e-05,7,28.43547568826816,6,171.39292558183624,campus
2868,64.45900878252601,194.8757184337904,1.0,3.7037037037037037e-05,0,75.94303080199435,4,181.63341888103741,campus
2869,155.2115788134185,137.40460862592215,1.0,3.7037037037037037e-05,0,62.96076119153758,1,126.05237963565199,campus
2870,617.9321086710103,48.07937982827994,1.0,3.7037037037037037e-05,3,85.04460696779488,2,168.646402474749,campus
2871,179.37748494598836,631.9703706128452,1.0,3.7037037037037037e-05,8,86.24227853309787,9,101.59144378180463,campus
2872,172.12305376861576,177.9120260053448,1.0,3.7037037037037037e-05,0,94.89077401530297,1,120.8375332273891,campus
2873,512.2527489094214,263.5998094713258,1.0,3.7037037037037037e-05,6,119.2020679493928,2,145.84710645185643,campus
2874,285.56587359709,251.19681360516142,1.0,3.7037037037037037e-05,5,123.06817477895648,1,126.57140127331235,campus
2875,623.3764367913285,132.71510671327334,1.0,3.7037037037037037e-05,3,32.41459212650316,2,155.87434275350407,campus
2876,692.3694566457453,105.50112142820005,1.0,3.7037037037037037e-05,3,42.20961002085607,2,225.482993508677,campus
2877,134.46247691817265,216.87887305141084,1.0,3.7037037037037037e-05,0,100.83370966332453,4,162.52289007144873,campus
2878,73.7780415776982,207.63970009093742,1.0,3.7037037037037037e-05,0,85.24054868656287,4,167.69470246192392,campus
2879,503.796729070447,84.77522120819961,1.0,3.7037037037037037e-05,2,53.83487911059235,3,156.18808831967092,campus
2880,172.00074280109027,209.511550402455,1.0,3.7037037037037037e-05,0,115.52119139615527,1,137.79826079583418,campus
2881,236.75688623361134,179.0255015279721,1.0,3.7037037037037037e-05,1,69.80852441422294,0,153.16509166729247,campus
2882,286.2367907205428,641.1319173945323,1.0,3.7037037037037037e-05,9,18.39926246833922,10,182.3143785409705,campus
2883,458.0471698044722,148.8656552499928,1.0,3.7037037037037037e-05,2,26.004537362994444,1,179.05807326798612,campus
2884,506.4410415876601,168.41919648605483,1.0,3.7037037037037037e-05,2,58.393194315462715,3,154.65082838500317,campus
2885,89.42135808464238,108.36966939546636,1.0,3.7037037037037037e-05,0,16.863300342725605,1,191.90091817699312,campus
2886,104.20699101959013,60.35401168352274,1.0,3.7037037037037037e-05,0,65.24554236347717,1,187.79322412725864,campus
2887,149.7249525637912,125.733714342065,1.0,3.7037037037037037e-05,0,56.192627854270796,1,130.9032618031341,campus
2888,244.60292924921959,50.49408068992116,1.0,3.7037037037037037e-05,1,82.5064271011947,0,168.31323839256783,campus
2889,251.16026734996248,99.3865609581559,1.0,3.7037037037037037e-05,1,38.85884087082573,0,159.6420260245862,campus
2890,537.8589514185916,420.75550725031763,1.0,3.7037037037037037e-05,6,84.21329172001589,7,125.8709126070617,campus
2891,118.84642588370727,180.16146397019824,1.0,3.7037037037037037e-05,0,60.94166394232599,1,171.01352482804953,campus
2892,697.836942086998,293.31059729971327,1.0,3.7037037037037037e-05,7,91.60016067285386,3,173.9976438296068,campus
2893,314.4278575300482,70.14912243341601,1.0,3.7037037037037037e-05,1,64.19400041438551,2,162.70445020257196,campus
2894,170.00671504505053,92.99781484343387,1.0,3.7037037037037037e-05,0,82.78500770042386,1,115.07679777005731,campus
2895,205.8260342276624,24.223431492589626,1.0,3.7037037037037037e-05,1,125.27859324649219,0,150.69099529053466,campus
2896,141.07179472934865,29.627354516106564,1.0,3.7037037037037037e-05,0,106.31138302283459,1,168.8723715673331,campus
2897,171.63848209601068,93.10037332720795,1.0,3.7037037037037037e-05,0,84.25598246557578,1,113.48053199698575,campus
2898,201.6606294230784,141.19566500672872,1.0,3.7037037037037037e-05,1,80.66378625308151,0,109.36701871641735,campus
2899,161.3597249061066,170.09783954120542,1.0,3.7037037037037037e-05,0,81.59837749532186,1,127.60491584415773,campus
2900,102.18444914688978,20.955692541409803,1.0,3.7037037037037037e-05,0,104.12555010756328,1,206.41756293691208,campus
2901,175.60514050180527,111.95973623009301,1.0,3.7037037037037037e-05,0,83.0501352685086,1,105.79176648828604,campus
2902,140.177015533303,438.48640242263076,1.0,3.7037037037037037e-05,4,79.448254777221,5,154.47520391485284,campus
2903,324.88422868582745,0.0,1.0,3.7037037037037037e-05,1,132.34234578561194,2,189.61526593913905,campus
2904,560.0904299743536,191.547164040812,1.0,3.7037037037037037e-05,2,114.01877168327458,3,115.90354109633329,campus
2905,291.17624292031263,254.8251899294238,1.0,3.7037037037037037e-05,5,119.80613502769766,1,130.53047962282196,campus
2906,487.80290970196285,41.83285870617071,1.0,3.7037037037037037e-05,2,85.2902920827271,3,186.42772831834813,campus
2907,182.47673962508608,47.09492556991471,1.0,3.7037037037037037e-05,0,118.04845457838648,1,125.13550077848627,campus
2908,81.28467569928287,291.958396349096,1.0,3.7037037037037037e-05,4,83.11603499405093,0,167.68503075525373,campus
2909,296.0288294633321,227.64167150309467,1.0,3.7037037037037037e-05,1,104.0662102556488,5,147.3316044363911,campus
2910,210.6341241363991,170.27202035969322,1.0,3.7037037037037037e-05,1,83.50711088728616,0,125.64040041683724,campus
