user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m
2123,97.69393559355478,227.08031631223207,1.0,5e-05,0,60.218204122592496,1,251.13928862237896
2124,164.6812614419738,1031.4018503914997,1.0,5e-05,5,183.40671901483807,6,250.0636192483862
2125,167.75273783634765,203.57447332001868,1.0,5e-05,0,97.59473129119361,1,192.39987501596647
2126,712.3332803352549,372.45380652903,1.0,5e-05,3,122.47587791363966,2,166.9559850922447
2127,313.46008159197004,1070.1267236252727,1.0,5e-05,6,216.88810541630625,5,293.2579802552161
2128,298.05633430350605,524.995346341449,1.0,5e-05,1,243.95161693020503,0,302.40204111423884
2129,520.7012534321639,495.44533020548414,1.0,5e-05,2,216.1198801044596,1,276.0146948425655
2130,836.0785767945343,956.0072733614288,1.0,5e-05,8,107.78009529796635,9,215.18840641921807
2131,315.76089432734966,40.65864992475928,1.0,5e-05,1,245.79541150625684,0,316.898262988736
2132,1108.1907680950806,590.509609956503,1.0,5e-05,9,277.04543926849846,4,316.28898333131565
2133,616.299948233038,1013.6760706695836,1.0,5e-05,7,165.142150259153,8,241.2382797280406
2134,59.83931560001498,971.9286418294236,1.0,5e-05,5,128.7510642039597,6,305.42742131789134
2135,398.3418841177285,22.858099079600425,1.0,5e-05,1,268.1601232160372,2,313.4294192633346
2136,898.7194028995392,255.59442520822103,1.0,5e-05,3,104.81863381142085,4,130.79692311274968
2137,1033.555629514872,830.8688548187492,1.0,5e-05,9,25.36544796556281,8,236.67973645579409
2138,472.9349462863136,919.2696732845897,1.0,5e-05,7,116.41458858903768,6,145.7527969091816
2139,205.5990337023613,370.1440288549297,1.0,5e-05,0,125.0168344752131,1,160.81549254216185
2140,51.67873850092061,1140.0391030148369,1.0,5e-05,5,291.6477833342354,6,406.8037591618634
2141,373.2126016368887,35.957970422679985,1.0,5e-05,1,251.02733420304196,2,317.4958075748526
2142,910.5661616009244,457.4142376164853,1.0,5e-05,3,205.80344622627197,4,207.54034384890167
2143,1056.3515329930717,665.0362835112697,1.0,5e-05,9,192.47824298598653,8,320.65292341841064
2144,822.2812699808139,719.3114802241887,1.0,5e-05,8,137.95190559252825,9,244.97503880198988
2145,9.936005182339214,329.94152589391297,1.0,5e-05,0,113.35240248755079,1,335.13766063615617
2146,712.0692779903534,608.316760589743,1.0,5e-05,8,261.38622342393705,7,284.7390287419399
2147,323.0467676760242,279.11538196631585,1.0,5e-05,1,19.9090310262783,0,209.11327978196567
2148,169.64232087224667,886.2019950694706,1.0,5e-05,5,63.71410640440559,6,175.18757155912812
2149,492.2434583903069,685.5087547272699,1.0,5e-05,7,186.63233098213607,6,226.5594507779377
2150,599.8821861532281,698.524946517103,1.0,5e-05,7,159.4156353931601,8,252.63605080261635
2151,952.0488599661935,267.3999339992142,1.0,5e-05,4,76.18041236044378,3,154.93398813123272
2152,563.5018313395935,525.7813019274378,1.0,5e-05,2,240.82751414793967,1,327.09978234077386
2153,323.35256296800594,351.75484396836316,1.0,5e-05,1,69.28238083139088,0,219.70777562308226
2154,2.4656103163069365,855.0469573501547,1.0,5e-05,5,111.5519642822511,6,339.5870277543284
2155,727.896261318218,1012.7934029327166,1.0,5e-05,8,172.59496032112617,7,223.07127111952374
2156,463.128124171441,957.9301169728507,1.0,5e-05,7,148.35058155415996,6,158.8295230379828
2157,945.0568595076721,382.7312034327905,1.0,5e-05,4,126.96532494993758,3,176.44386175905854
2158,559.352928883258,256.92335765294985,1.0,5e-05,2,30.099801047566793,1,219.112262119375
2159,758.3306918814616,870.1023147879395,1.0,5e-05,8,42.515113898307035,7,188.83734403569002
2160,908.7191715179137,77.23965734706931,1.0,5e-05,3,235.40208797406544,4,238.6931837109728
2161,948.4205453270719,441.52310596291846,1.0,5e-05,4,174.72506742757608,3,216.9681279911663
2162,1045.801150353611,980.9038186190857,1.0,5e-05,9,127.29696299162795,8,277.78269430677335
2163,655.2293108693642,123.90841555605607,1.0,5e-05,2,182.24632237734787,3,215.36754350855932
2164,821.7013176928335,925.8563821563132,1.0,5e-05,8,74.55163198785029,9,216.34344489739595
2165,209.45720709458615,420.71637051456764,1.0,5e-05,0,165.87875299802238,1,189.70655402626383
2166,512.4536943893203,478.4240291577929,1.0,5e-05,2,201.7859542028585,1,257.74486386957335
2167,628.5648381268253,855.8987802449517,1.0,5e-05,7,58.48215821207437,8,169.5596951627732
2168,323.18151353426606,940.9965774979952,1.0,5e-05,6,87.9142687961106,5,226.1025574583371
2169,412.37216717619214,975.602500298706,1.0,5e-05,6,139.49223270987846,7,198.4626881373923
2170,208.63996271058474,589.6631526042185,1.0,5e-05,5,281.8277530958568,6,297.1067470532696
2171,565.61002985602,1032.0703321694748,1.0,5e-05,7,176.99541128629562,6,285.1056613064259
2172,458.1364384863416,427.635674329685,1.0,5e-05,2,181.2884837505728,1,183.86918649520786
2173,968.175956756378,1103.690216091411,1.0,5e-05,9,255.23186488860514,8,301.16354042397353
2174,614.7653586457412,1098.9660516437216,1.0,5e-05,7,247.8938221749052,8,305.08229286609003
2175,1014.6038114018945,111.08608177115205,1.0,5e-05,4,174.34105618373005,3,277.7144876671053
2176,957.3929978727283,917.8795028357639,1.0,5e-05,9,93.09088351054199,8,171.18498744739182
2177,287.21068116745465,285.30074232999044,1.0,5e-05,1,54.842548001066625,0,173.19332916857832
2178,687.0825501631257,149.28883530599072,1.0,5e-05,3,175.38347203281018,2,179.21277227491387
2179,188.95981267575542,360.15317497539644,1.0,5e-05,0,106.1025617658692,1,170.52512927890405
2180,956.6992122494976,18.082879608559953,1.0,5e-05,4,275.8489984537688,3,310.50707295548006
2181,802.1614063991819,611.040701830243,1.0,5e-05,8,244.1242751371042,3,326.0218607292914
2182,755.9288651729138,904.8453463484649,1.0,5e-05,8,65.20573292890593,7,192.3756577223069
2183,167.09324515713604,248.37940304044122,1.0,5e-05,0,64.50823468728392,1,178.7598042379127
2184,276.02616606910374,285.7257045027613,1.0,5e-05,1,66.02998205375395,0,162.01005840548703
2185,445.4230864812121,762.6797383584759,1.0,5e-05,6,138.68234473186942,7,155.2050577437946
2186,759.8007297761515,258.3398278777799,1.0,5e-05,3,46.70852184107424,2,191.58323005378526
2187,588.0169018139254,274.95929440781947,1.0,5e-05,2,20.570712572143883,3,210.3477735067752
2188,210.87006568834315,756.5059339919538,1.0,5e-05,5,138.22961727546684,6,164.12154147876544
2189,423.4744041005151,881.650018225674,1.0,5e-05,6,85.63138360783024,7,148.99224937233421
2190,1114.7626448072435,234.4169036707703,1.0,5e-05,4,102.04847974213446,3,320.6616303656802
2191,817.0493497405314,897.1930074121035,1.0,5e-05,8,46.123518872238584,9,213.29684274785677
2192,370.92396709588996,1116.7771514900205,1.0,5e-05,6,263.2336702946647,7,328.82306554071636
2193,225.01371381985078,947.4735327087232,1.0,5e-05,5,144.38555446957673,6,149.08100353973154
2194,183.566801420901,625.4462737881986,1.0,5e-05,5,239.98423733844078,6,279.0575063194809
2195,313.85892624282826,80.62020418708133,1.0,5e-05,1,206.3587030515796,0,285.8769108990096
2196,1077.6081327177258,611.6334879023645,1.0,5e-05,9,248.87435314024796,4,330.6174764360224
2197,318.1410742967807,524.7764730386504,1.0,5e-05,1,240.92216568523392,0,314.86210278405156
2198,72.4029140358072,600.9654737101371,1.0,5e-05,5,257.5503469394806,0,318.65066399743654
2199,105.5731422639868,758.8465709804437,1.0,5e-05,5,96.65458450231483,6,255.32988027521955
2200,194.30832676816962,564.0936171797791,1.0,5e-05,0,290.37110582484,5,301.91008485023383
2201,433.07282045782756,1068.742570000807,1.0,5e-05,6,232.19460662184397,7,253.77695025064506
2202,414.50176262828444,851.7575971885638,1.0,5e-05,6,72.52765583641907,7,155.62252888803593
2203,244.81020078636243,771.8275627159913,1.0,5e-05,6,128.04548798237082,5,155.0686199484664
2204,476.36677355637175,604.1148108022227,1.0,5e-05,7,267.94220871991706,6,284.69229464599835
2205,294.8651909362524,1101.9503349062588,1.0,5e-05,6,251.28899192455455,5,305.9826387747038
2206,524.1637737038401,798.691902481205,1.0,5e-05,7,72.76293078231646,6,190.65651181580412
2207,289.78124964110094,862.5908830346469,1.0,5e-05,6,52.80093100377055,5,175.92192050164078
2208,292.78725480700405,527.6368704652051,1.0,5e-05,1,247.5448393392677,0,301.34694385173054
2209,260.9648786151369,248.82101500008923,1.0,5e-05,1,88.81056949513224,0,151.3460069457836
2210,701.4767898122175,132.62571940160345,1.0,5e-05,3,180.4764230122386,2,201.23214969736313
2211,293.1151709976953,605.046168354183,1.0,5e-05,6,254.8285348624668,5,307.6014760339634
2212,488.0444580233072,94.22286873874444,1.0,5e-05,2,207.71072407916384,1,240.26290569934343
2213,763.3881787321499,798.8878304677696,1.0,5e-05,8,66.104854966127,7,201.31673634034243
2214,748.0519804278215,952.7559863815233,1.0,5e-05,8,109.71605913721879,7,202.9822838200887
2215,1064.2940620108882,717.8256538862836,1.0,5e-05,9,142.50362261311756,8,299.49967661311905
2216,1100.8715627235306,742.8474988297822,1.0,5e-05,9,134.8697385396636,8,322.90018144451193
2217,669.6213723310884,650.9941360681975,1.0,5e-05,7,227.1101954597754,8,241.215065326672
2218,991.4870468820112,81.5087262324463,1.0,5e-05,4,206.46698527848972,3,280.74237669718207
2219,957.2247994608143,1104.4004678776894,1.0,5e-05,9,258.624735833312,8,295.7168088579322
2220,303.10909809547104,152.71163735204033,1.0,5e-05,1,137.94351978188385,0,230.79738421130986
2221,812.4782702483736,356.6123026982558,1.0,5e-05,3,72.99398687087955,4,225.34644273563654
2222,220.7602173927407,727.612171263473,1.0,5e-05,5,166.29851290805576,6,175.99160636556587
2223,185.2773587242382,1124.1527825092417,1.0,5e-05,5,278.2990744134618,6,311.3693920755989
2224,679.3968977322526,813.1194578544723,1.0,5e-05,7,117.1047199452175,8,125.93989344240839
2225,371.0187063987181,439.6851767996907,1.0,5e-05,1,157.33077174771168,2,252.0761932899937
2226,1047.2045316135282,197.36626931978304,1.0,5e-05,4,90.16829093092576,3,264.0626241797262
2227,951.4563642870261,501.65881988669406,1.0,5e-05,4,229.13393309861934,3,265.39258682739916
2228,1038.6389416781249,870.9160351449434,1.0,5e-05,9,20.12277846139703,8,241.03353491569663
2229,1021.0309417027511,300.2529853563115,1.0,5e-05,4,16.050019634627912,3,223.42640472512386
2230,145.7495900906129,854.054878406635,1.0,5e-05,5,31.750308753134348,6,196.30599015334067
2231,239.7743099436096,111.21919667690362,1.0,5e-05,1,201.6825885706766,0,214.54551228047586
2232,113.80851672866945,1025.4517461893265,1.0,5e-05,5,170.32030562858057,6,284.7882317319448
2233,232.8793720886806,455.3803894435916,1.0,5e-05,1,202.31988096963488,0,207.708134320204
2234,442.01481851389315,476.25582047925263,1.0,5e-05,1,215.76481381653224,2,230.14056887390424
2235,51.42157189557362,898.0506134865708,1.0,5e-05,5,75.8966397930023,6,293.78300647543955
2236,388.06682296680106,141.8805876127645,1.0,5e-05,1,150.37628694615933,2,231.57574514291417
2237,525.7771638299761,990.9360963013806,1.0,5e-05,7,142.8506017176338,6,228.4678859752391
2238,671.4065050684346,1009.0210338738312,1.0,5e-05,7,184.24837901782303,8,199.34639760578517
2239,280.46328886020655,944.4946528593074,1.0,5e-05,6,108.5311357444899,5,188.9178320496618
2240,714.5453247122989,987.3759335859118,1.0,5e-05,8,156.44093447805463,7,195.84834368190545
2241,1095.4808039282138,711.3610637851124,1.0,5e-05,9,159.61085659255824,8,330.290390512544
2242,1.879207162964539,538.1454536463445,1.0,5e-05,0,276.8310402509447,5,336.2368264631803
2243,820.5962880454405,873.4165091022023,1.0,5e-05,8,28.972345696220913,9,206.37322547352764
2244,646.1685397872606,106.30143172157099,1.0,5e-05,2,194.2605122209161,3,234.60381666392618
2245,581.0605684744338,497.7715524842357,1.0,5e-05,2,213.0105074913639,3,303.9228257868348
2246,1067.2479253244253,136.78221593282493,1.0,5e-05,4,153.85027009683546,3,307.2618563799436
2247,98.62203577736919,747.0994697558708,1.0,5e-05,5,109.12358157930066,6,266.3257168019126
2248,224.3941900528381,150.21952758585763,1.0,5e-05,0,174.24294513475928,1,178.9444257749488
2249,896.0864877647531,167.28060559849078,1.0,5e-05,3,153.1831185429366,4,175.46153698583367
2250,1019.0299617324339,119.93758372973949,1.0,5e-05,4,165.2600632017892,3,275.78987728390933
2251,697.2377252573018,760.3319185678771,1.0,5e-05,8,138.43688635680468,7,158.6004395338388
2252,1133.1085166004675,589.1628499542403,1.0,5e-05,9,286.6667011231269,4,322.37679884261485
2253,901.3800541799036,948.7943226579896,1.0,5e-05,8,139.40865288219518,9,156.019927952317
2254,828.1900122965022,473.43661159497213,1.0,5e-05,3,190.77701029887737,4,273.28210319259495
2255,656.8352042646687,655.670645959308,1.0,5e-05,7,217.50813104120255,8,244.43167505873262
2256,387.81864764294147,265.71510308286594,1.0,5e-05,1,49.68027070131496,2,183.29106012539322
2257,353.5461939376405,844.1187088768577,1.0,5e-05,6,15.918076296963282,7,216.82138355564317
2258,634.0562115115723,949.8444767637841,1.0,5e-05,7,114.29131108616644,8,189.442285646612
2259,58.73649495076069,552.147845090139,1.0,5e-05,0,272.76461475108965,5,307.9856020451089
2260,509.33840343181487,52.55810858665479,1.0,5e-05,2,240.2917007230861,1,286.4160499994151
2261,59.242467192721875,756.2173212590238,1.0,5e-05,5,113.06784356048972,6,299.6091039358884
2262,586.3553372761386,240.70727389634447,1.0,5e-05,2,47.22677366965371,3,216.35893736117495
2263,153.33893524886147,102.93993514141115,1.0,5e-05,0,186.30085887907342,1,262.2493007548972
2264,529.232773055428,142.465585792587,1.0,5e-05,2,148.3161801516092,1,235.29762024447226
2265,560.1923337277925,319.2036849708904,1.0,5e-05,2,35.56420136279966,1,220.79815514790735
2266,485.2348271930384,162.44232857861059,1.0,5e-05,2,149.10112926052645,1,188.50007133647443
2267,376.1134088424362,612.3646872660797,1.0,5e-05,6,245.1446422118178,7,310.74392879056535
2268,62.11353698932811,164.22834738509408,1.0,5e-05,0,131.49301493750858,1,304.8971656163248
2269,863.6919154255161,546.6829549815952,1.0,5e-05,3,269.7301006349531,4,307.9776103202169
2270,987.013045297983,79.67215174492121,1.0,5e-05,4,209.06902044076074,3,279.0287847310169
2271,301.0929938941219,63.26216422671505,1.0,5e-05,1,225.53228264545385,0,290.14538327933104
2272,141.248595371459,244.7810917602424,1.0,5e-05,0,48.60679424012389,1,204.80075570509496
2273,747.4924095587958,1136.5537345622122,1.0,5e-05,8,285.9403286678722,7,332.67230406140266
2274,571.4896355465729,599.2446294568884,1.0,5e-05,7,255.89077968332165,2,314.2039007656039
2275,1008.3626376742014,311.899709395091,1.0,5e-05,4,32.216573194632666,3,211.9481710563065
2276,1053.1809339849751,334.79954990914536,1.0,5e-05,4,56.62044114782017,3,259.86589233838333
2277,186.35725538473847,451.3380459023738,1.0,5e-05,0,181.3471575810018,1,227.8043160505691
2278,625.3134027358731,57.75009706858239,1.0,5e-05,2,233.9066690597783,3,285.5267761818769
2279,350.05142025116515,480.8911425539315,1.0,5e-05,1,196.01056152132838,2,294.5710940865291
2280,961.428293217541,967.0873398431471,1.0,5e-05,9,129.32136097582364,8,197.9969180904052
2281,862.9514368885649,785.8679637645267,1.0,5e-05,8,94.86938105552532,9,177.29577238086065
2282,1130.1219400617865,773.5825846013166,1.0,5e-05,9,132.13160891311108,8,341.86790935022157
2283,7.393704589488829,460.5610188525825,1.0,5e-05,0,205.36532611967925,1,377.89266870751953
2284,857.2464615095053,632.0425869130669,1.0,5e-05,8,230.79060095228587,9,279.8209463592469
2285,88.45724910492811,519.4237955789254,1.0,5e-05,0,235.76955814345862,5,336.67942856128406
2286,470.2156995703078,412.13142994600355,1.0,5e-05,2,161.6343724526663,1,180.49106464452174
2287,848.4816170966704,50.903221630998054,1.0,5e-05,3,239.4949842806225,4,293.9229356664355
2288,187.7814990371562,45.796786301397965,1.0,5e-05,0,250.3603039089932,1,284.673043292171
2289,593.0800049358239,789.0954519073871,1.0,5e-05,7,69.92434659434647,8,215.41428817152675
2290,994.2841303222309,1099.9501919616687,1.0,5e-05,9,246.88477943856407,8,313.7123311287252
2291,311.4968040424045,772.9373972786075,1.0,5e-05,6,87.69002329273734,5,213.90170773397156
2292,820.6299073309292,324.266856044257,1.0,5e-05,3,45.2218277022691,4,209.23716764640645
2293,1012.891583423283,951.0469813366118,1.0,5e-05,9,96.82851362567189,8,235.21351520384448
2294,741.9005085003296,456.49801988973513,1.0,5e-05,3,180.43690312424454,2,242.7265273374955
2295,376.92074027926503,804.9464523705892,1.0,5e-05,6,61.10917443552462,7,199.5796209274741
2296,249.95100600839885,1030.715346391416,1.0,5e-05,6,198.27347687368655,5,222.05307798680397
2297,155.41777799774724,280.90143274905074,1.0,5e-05,0,41.60696060894878,1,186.6808151163281
2298,457.2186748074883,870.1628684395961,1.0,5e-05,7,113.86553319133243,6,116.14283625649678
2299,399.9629155638865,727.535483097937,1.0,5e-05,6,140.12266966091062,7,212.6574890337105
2300,607.5303648078217,811.9219174883282,1.0,5e-05,7,57.17539835202996,8,195.4291416205791
2301,326.45944857923473,702.8070170891127,1.0,5e-05,6,153.120593948445,5,261.4083635152254
2302,213.42541049764662,284.43416763371584,1.0,5e-05,0,99.40973764227309,1,128.62866197570688
2303,665.7189445064541,739.165377880909,1.0,5e-05,7,150.3113101783196,8,176.0083456766886
2304,142.44872177848393,499.94183436998014,1.0,5e-05,0,216.77055368293168,1,293.29653966687033
2305,260.80171157517935,266.46425504932995,1.0,5e-05,1,83.3481429016401,0,147.95537796875573
2306,945.8573683826286,10.725384715780642,1.0,5e-05,4,285.8300131552173,3,311.5704210155994
2307,1023.8602395502922,196.92216828978394,1.0,5e-05,4,88.15163672252572,3,242.32792782798268
2308,1072.3526353369614,241.97484472524647,1.0,5e-05,4,63.15769895490813,3,277.5913249326771
2309,772.6228795418724,394.3556991570217,1.0,5e-05,3,112.24671404420431,2,230.15119565822624
2310,543.1530479381836,662.1890955982279,1.0,5e-05,7,194.81343416803168,6,278.6901093743127
2311,661.3561433180614,789.045619971974,1.0,5e-05,7,112.68220396612061,8,151.89624863973302
2312,425.7588210793882,227.1203736776061,1.0,5e-05,1,101.79320544494392,2,155.51835502344042
2313,924.9468051025395,772.913772484717,1.0,5e-05,9,130.3972708340234,8,151.14263105329556
2314,289.0985947663728,681.1084218502909,1.0,5e-05,6,181.90158127036747,5,246.85508004087154
2315,534.4236709313251,312.50346300349787,1.0,5e-05,2,45.01059726601541,1,194.32099305301418
2316,845.5423256888342,522.411251575933,1.0,5e-05,3,242.0576212374273,4,298.2704473233809
2317,960.4476995818591,368.15022164378297,1.0,5e-05,4,105.9457224983949,3,182.36239134810936
2318,460.2659230684487,133.97850135761314,1.0,5e-05,2,186.76607534851303,1,191.82055337834032
2319,560.9506751575976,71.65995217648256,1.0,5e-05,2,213.57943716691364,1,305.69436662051936
2320,735.8835810637643,1037.3201033398889,1.0,5e-05,8,192.52631555232495,7,246.33499979762266
2321,884.0713945580196,253.54098138082458,1.0,5e-05,3,91.54011388947045,4,145.53694104118776
2322,539.7978719337884,1017.1624340965558,1.0,5e-05,7,164.83772549203644,6,255.65050945631785
2323,666.1221026262451,989.9447901005775,1.0,5e-05,7,165.5210219527155,8,188.67641107554246
2324,449.31529455206004,860.5496624808966,1.0,5e-05,6,107.39942027595805,7,120.89389020060567
2325,184.12471472146655,1134.9415097921558,1.0,5e-05,5,288.4590415637987,6,321.30177202807806
2326,1080.5564876534067,486.7797837952658,1.0,5e-05,4,208.94160113648454,3,347.082373143638
2327,1135.9640371576588,781.6008186649011,1.0,5e-05,9,132.15204425251522,8,345.75059564018886
2328,739.62933602608,385.27671574072383,1.0,5e-05,3,116.05219153483579,2,196.9542794857978
2329,1047.4236455019154,61.29127337917337,1.0,5e-05,4,224.760875209001,3,334.9867626225403
2330,1.10566450155365,759.0228990877014,1.0,5e-05,5,148.27666233741465,6,354.23397352130604
2331,871.4876688033702,259.8459738702356,1.0,5e-05,3,77.57149997809114,4,156.70931149818537
2332,414.93132620476564,728.4236887800696,1.0,5e-05,6,146.17178792736175,7,200.32072056802943
2333,144.3126484493006,539.6564676368145,1.0,5e-05,0,256.40861005136077,5,316.92638405971604
2334,734.344735710637,834.8058374336689,1.0,5e-05,8,66.93860269699417,7,165.50983358792277
2335,582.3076264719763,110.80940317349818,1.0,5e-05,2,174.66244857946822,3,277.36948772947824
2336,407.06382191518884,235.78825950004273,1.0,5e-05,1,81.56328346172916,2,170.302386158287
2337,489.4357161836779,33.2216179534182,1.0,5e-05,2,264.4223595518857,1,291.78110722655964
2338,344.14591071181826,674.5868207796472,1.0,5e-05,6,180.55688267415024,7,289.2163616813819
2339,244.85989823150572,1000.2189765460355,1.0,5e-05,6,174.6332800695151,5,195.37164054737624
2340,109.53472087218155,480.93154076329887,1.0,5e-05,0,195.93897168278565,1,304.0338169524658
2341,43.23920653999488,933.2476398328621,1.0,5e-05,5,105.41201730579428,6,308.8552753530395
2342,296.01552787055795,97.4996468783104,1.0,5e-05,1,193.11200124067412,0,261.335219887182
2343,1000.4258659630697,1079.1072120587014,1.0,5e-05,9,225.44894198440718,8,301.81388345093575
2344,371.4222656498495,14.467170217454802,1.0,5e-05,1,272.1659763472886,2,335.6779748950354
2345,981.167548361902,396.24229437984775,1.0,5e-05,4,119.95508664034111,3,214.1739326568385
2346,45.55936065710994,171.98017230522382,1.0,5e-05,0,132.17382227718264,1,317.3194824361942
2347,961.7854898592356,326.6481950290308,1.0,5e-05,4,76.64676085107567,3,168.86798941995065
2348,261.0466856931038,127.80885381983067,1.0,5e-05,1,176.87512151190185,0,215.26823951106286
2349,429.2502152914827,334.89541203279725,1.0,5e-05,1,100.4420077605024,2,149.40006106228915
2350,150.88789544112498,349.23375731289934,1.0,5e-05,0,74.02544373764368,1,201.65390695395783
2351,215.20223188086518,279.1904025871976,1.0,5e-05,0,101.35385677500707,1,126.98537630904262
2352,306.17737850114446,755.8313388260652,1.0,5e-05,6,105.58204947137935,5,216.30057384549312
2353,1107.6191392885207,836.2569935035144,1.0,5e-05,9,83.61929165312688,8,310.0713387771641
2354,1004.7351977645224,708.08138961526,1.0,5e-05,9,148.6024449009,8,253.5989730259515
2355,487.56731154637777,911.969468021937,1.0,5e-05,7,100.2006156015129,6,156.2212215086548
2356,49.92951015132187,831.0838362601979,1.0,5e-05,5,68.45121863833452,6,293.1112572869951
2357,233.72122805939844,783.4240053455167,1.0,5e-05,6,129.91407456959558,5,139.53833521366562
2358,652.8110474828752,1111.98382555045,1.0,5e-05,7,269.8448293515675,8,295.1077540467148
2359,622.5952811057424,485.1042756916452,1.0,5e-05,2,206.83620614614716,3,266.14672730121754
2360,937.8531473299386,387.1239298738523,1.0,5e-05,4,134.97432235504516,3,173.04598253121765
2361,1009.4318634326365,237.30167871869216,1.0,5e-05,4,50.58730309696286,3,216.6352622123012
2362,640.0369275384986,879.4355181357797,1.0,5e-05,7,74.05116224408548,8,159.94319071332282
2363,936.3466225266247,664.7512907684546,1.0,5e-05,9,210.50109906286298,8,235.26681886413095
2364,1050.1765393478827,753.9829865651099,1.0,5e-05,9,103.9612022128699,8,271.59183426161894
2365,931.9423115809105,112.45631823503503,1.0,5e-05,4,196.62917409948244,3,218.3898363406588
2366,890.6721151517706,527.7288933562127,1.0,5e-05,3,259.73333133846586,4,277.94319635733115
2367,789.9307643835725,750.9324682506756,1.0,5e-05,8,104.52062938999693,7,243.2867032947995
2368,61.753013583084226,556.5891659082896,1.0,5e-05,0,276.5292681939826,5,303.0827400609293
2369,344.3565876915803,513.007094421342,1.0,5e-05,1,227.97488058707572,2,320.8142432559954
2370,602.9911124893896,436.4549098841534,1.0,5e-05,2,154.9449608173785,3,246.98518513721066
2371,890.5657336841889,1080.5111456705613,1.0,5e-05,8,243.60141645092963,9,263.02316343634254
2372,804.5790490177502,925.2991669255226,1.0,5e-05,8,70.46399794257746,9,232.42347409455482
2373,243.00756346420582,589.9978286991957,1.0,5e-05,6,283.0297243550592,5,294.84627462212137
2374,1127.330041915991,380.9334922759136,1.0,5e-05,4,139.3937879364417,3,342.88807506635055
2375,601.8991789327681,744.0385939576797,1.0,5e-05,7,115.55785762195845,8,225.48915179134548
2376,421.4899991255534,937.1827107912019,1.0,5e-05,6,114.2045791731445,7,169.74589931102832
2377,528.6572036110106,377.6264459669032,1.0,5e-05,2,101.42989196980923,1,208.30939423984069
2378,668.623838305447,1022.5256745684597,1.0,5e-05,7,194.24251521447928,8,211.63829305755405
2379,994.3598661392266,714.8186740809385,1.0,5e-05,9,143.87085278620884,8,241.2399127676778
2380,106.36632479297612,433.1291876241146,1.0,5e-05,0,148.282859742429,1,278.34744234242044
2381,152.42330837658335,617.8031595470944,1.0,5e-05,5,240.4158412041096,6,303.7829036212612
2382,776.765357813868,421.6082609949097,1.0,5e-05,3,138.2243714743286,2,247.72057986480974
2383,1127.4572511939543,1074.8055977781462,1.0,5e-05,9,241.9054382946128,8,395.8760681589349
2384,510.3518787644759,771.5323650756682,1.0,5e-05,7,102.74821996226737,6,187.91877190314565
2385,399.3524936012953,908.4840175962047,1.0,5e-05,6,78.29277387965645,7,178.8770493363192
2386,1006.9116417701122,670.1799057155885,1.0,5e-05,9,185.95035754836658,8,278.9263328360533
2387,776.380904749365,1059.0646591456205,1.0,5e-05,8,205.08879840542187,7,290.0785867242944
2388,219.41327601925053,666.7518034550452,1.0,5e-05,5,215.85920560070346,6,224.78288755932775
2389,257.32359528128984,552.1957367273496,1.0,5e-05,1,280.2661879983042,0,303.1612640002909
2390,328.2769597997502,431.04632516443445,1.0,5e-05,1,146.65091183923926,0,259.27556541111517
2391,106.32527150155204,474.2318637067983,1.0,5e-05,0,189.34432441813985,1,302.2573217246134
2392,994.4172245102956,1041.9772111641305,1.0,5e-05,9,189.52246156233653,8,271.0033138347569
2393,115.56905821177521,1044.2572766633546,1.0,5e-05,5,189.13207175562877,6,295.06497680444755
2394,36.08110916441228,992.5840831015298,1.0,5e-05,5,158.01038359467128,6,335.4277325026992
2395,714.2566569361495,871.708168653939,1.0,5e-05,8,85.48867297265643,7,145.1188071459077
2396,71.33296335166679,1043.7183169755838,1.0,5e-05,5,193.3570140340717,6,329.930444413584
2397,31.15633339742948,715.302695575473,1.0,5e-05,5,162.53643828272587,6,340.8938537129359
2398,893.3070611755459,424.94305937161187,1.0,5e-05,3,169.20942959945302,4,192.92777865672022
2399,34.07141045559221,209.15477074030173,1.0,5e-05,0,110.2294757934876,1,317.19329024072096
2400,725.1274312957004,260.89198249451846,1.0,5e-05,3,76.8871673592478,2,156.90961537132588
2401,293.52297085707534,937.4292549073881,1.0,5e-05,6,95.54075942438675,5,197.47179024032687
2402,104.93606220784744,757.2810750432711,1.0,5e-05,5,98.27101514525256,6,256.5131277015928
2403,640.3320804407972,809.4044470765857,1.0,5e-05,7,83.8167100509999,8,164.2829269135806
2404,51.21390858053399,353.65975436886043,1.0,5e-05,0,93.01848152916796,1,298.82319506904525
2405,995.6644139423111,263.5525758028204,1.0,5e-05,4,37.30585431865763,3,198.7072352370399
2406,477.97212177186407,675.9807772742371,1.0,5e-05,7,201.44549679096545,6,224.87577688152115
2407,841.352085822866,136.79308582390297,1.0,5e-05,3,154.4249406740424,4,236.92081685180918
2408,345.6648651685443,533.4704142975847,1.0,5e-05,1,248.4528184420835,6,321.68143650551707
2409,13.323012593142344,366.67449860662157,1.0,5e-05,0,129.62619381385804,1,338.71333233853227
2410,1116.4819715123724,762.1563501707117,1.0,5e-05,9,129.62573943275802,8,331.6578883689432
2411,141.95336442112773,20.746678522082533,1.0,5e-05,0,265.7694646002403,1,331.5006987393142
2412,512.5994345396846,580.3763334498701,1.0,5e-05,7,280.70507917426346,2,300.87567894882136
