user_id,user_x_m,user_y_m,request_weight,request_probability,assigned_gpu_id,distance_to_gpu_m,second_nearest_gpu_id,second_nearest_distance_m,segment
5198,94.16135393445751,349.8969615082285,1.0,3.7037037037037037e-05,4,24.27669345652066,5,188.03564900154453,campus
5199,512.1226571745635,152.136912101593,1.0,3.7037037037037037e-05,2,52.194993871978916,3,145.27754496186088,campus
5200,406.7306832545059,40.787059202989575,1.0,3.7037037037037037e-05,2,103.74580477225213,1,151.48557208699992,campus
5201,683.8696205971319,195.8704084162145,1.0,3.7037037037037037e-05,3,76.86176075796863,7,180.65117393602875,campus
5202,354.42644742834693,601.477979144436,1.0,3.7037037037037037e-05,9,77.04909760739356,10,115.42239788395338,campus
5203,733.8261922746753,682.8603932095632,1.0,3.7037037037037037e-05,11,98.77941915767028,10,272.63527457465966,campus
5204,684.7650525747782,642.9303904729342,1.0,3.7037037037037037e-05,11,35.66224243647918,10,217.91607846302838,campus
5205,683.4124370395477,585.5628270077758,1.0,3.7037037037037037e-05,11,47.61087784842199,7,213.3259721954296,campus
5206,449.2387343774229,348.910022161925,1.0,3.7037037037037037e-05,6,31.28792825792782,5,170.49538804759294,campus
5207,242.9889260847949,210.69484927780576,1.0,3.7037037037037037e-05,1,93.84970677707953,5,167.74729014955324,campus
5208,210.216900793604,17.35663781491023,1.0,3.7037037037037037e-05,1,128.3919963232908,0,158.55745547842028,campus
5209,469.2539302610741,205.1379185817149,1.0,3.7037037037037037e-05,2,80.43087981593604,6,169.03489705752887,campus
5210,519.4482004081916,278.73059524933353,1.0,3.7037037037037037e-05,6,108.55874208237726,2,162.46786796986197,campus
5211,32.088181083208205,110.35397755117305,1.0,3.7037037037037037e-05,0,63.110537490137176,1,248.95108347721936,campus
5212,657.6345929364726,356.58307118872335,1.0,3.7037037037037037e-05,7,17.81127907107782,6,190.73954731001766,campus
5213,202.06670494616182,369.40751382763983,1.0,3.7037037037037037e-05,5,78.70156970536557,4,108.62953094060653,campus
5214,107.72719615605543,671.6387784095951,1.0,3.7037037037037037e-05,8,50.08034765604683,9,179.44418434704295,campus
5215,646.783048588438,128.58831080550596,1.0,3.7037037037037037e-05,3,8.891624558616536,2,179.11760976074123,campus
5216,155.7410348609242,120.53682182518335,1.0,3.7037037037037037e-05,0,62.34023781822859,1,124.9533749048573,campus
5217,80.25020092479373,732.6612562882444,1.0,3.7037037037037037e-05,8,109.85867459854043,9,228.12727297829449,campus
5218,534.3642246290113,437.3849116567518,1.0,3.7037037037037037e-05,6,91.86852735208574,7,136.01118147694314,campus
5219,736.4332258261369,350.17465298597307,1.0,3.7037037037037037e-05,7,85.0951323284623,3,239.78020637453884,campus
5220,163.64604982032344,330.5076245340866,1.0,3.7037037037037037e-05,4,82.58745665060997,5,124.85969278897586,campus
5221,395.91517023855204,369.2498467814863,1.0,3.7037037037037037e-05,6,71.96011189137154,5,115.39562309426111,campus
5222,350.68714321718136,341.3800764508748,1.0,3.7037037037037037e-05,5,77.3543863376643,6,121.52607579920809,campus
5223,655.181598137732,289.36178242336456,1.0,3.7037037037037037e-05,7,84.80486019095603,3,164.64033513943036,campus
5224,220.7022875149919,700.8253048774925,1.0,3.7037037037037037e-05,9,97.73903328996326,8,148.76879062590413,campus
5225,150.13414372109605,718.8435495100915,1.0,3.7037037037037037e-05,8,110.78017253053102,9,161.54625913277064,campus
5226,352.71991879804733,38.31224534909722,1.0,3.7037037037037037e-05,1,112.53625334488262,2,143.8356678769274,campus
5227,648.763222011144,72.19999131857007,1.0,3.7037037037037037e-05,3,52.86657557714952,2,188.52014482219238,campus
5228,658.7834534958031,83.55207204933546,1.0,3.7037037037037037e-05,3,41.36306474318508,2,195.4612509697275,campus
5229,372.58397966892187,109.4967150646929,1.0,3.7037037037037037e-05,1,93.21152609279785,2,96.3339432617756,campus
5230,351.53435129667594,467.69466032768514,1.0,3.7037037037037037e-05,5,117.37075441327808,6,149.14350058967614,campus
5231,653.4951703081915,497.18384272845867,1.0,3.7037037037037037e-05,7,123.02491869045016,11,126.43235270452742,campus
5232,0.3857285792259884,324.51656730495523,1.0,3.7037037037037037e-05,4,105.56053142685062,0,220.44475387034234,campus
5233,408.44989085579016,553.1984519264881,1.0,3.7037037037037037e-05,10,92.02798648643056,9,145.93527819380878,campus
5234,24.036866568686634,188.14705201868853,1.0,3.7037037037037037e-05,0,94.09374718885626,4,198.57954772103116,campus
5235,97.89348319016439,439.3848974144913,1.0,3.7037037037037037e-05,4,65.36420268543174,8,184.27606538889475,campus
5236,539.573798918972,623.8930325838238,1.0,3.7037037037037037e-05,10,71.86718462076351,11,115.21659247621434,campus
5237,3.7215103248586177,334.1263374543835,1.0,3.7037037037037037e-05,4,98.34008572066192,0,227.85484817172141,campus
5238,125.81295049768563,567.3942201889594,1.0,3.7037037037037037e-05,8,64.81987091649813,9,164.7019128834955,campus
5239,398.6578867451512,283.3768792336716,1.0,3.7037037037037037e-05,6,114.0632323725781,5,148.91119384669898,campus
5240,634.8097242524644,438.0412955017469,1.0,3.7037037037037037e-05,7,66.92757192894572,6,178.89479947393787,campus
5241,729.7346686795472,430.14526712879933,1.0,3.7037037037037037e-05,7,93.54359716751492,11,207.4732062415553,campus
5242,730.1566808676073,185.7183410332739,1.0,3.7037037037037037e-05,3,96.95717816035405,7,202.95948322195483,campus
5243,492.62705192773905,631.6165577330049,1.0,3.7037037037037037e-05,10,26.174649753689838,11,162.36054789485925,campus
5244,375.269509814361,292.17495521449877,1.0,3.7037037037037037e-05,6,123.5605528159583,5,125.22061952801226,campus
5245,400.5298022146006,392.27281190394297,1.0,3.7037037037037037e-05,6,69.57488981706805,5,121.26497681108812,campus
5246,735.4037378463753,146.27893458103858,1.0,3.7037037037037037e-05,3,83.44622838440254,7,241.72497456562286,campus
5247,490.0514714081427,559.5492779309438,1.0,3.7037037037037037e-05,10,67.84532383546535,11,176.75552940988183,campus
5248,566.6123025224234,632.99759167732,1.0,3.7037037037037037e-05,11,88.67608987346,10,99.34968360416454,campus
5249,476.9621102230144,597.0057203983692,1.0,3.7037037037037037e-05,10,28.167683177055498,11,179.80694670351352,campus
5250,68.9804727275943,45.953418935498874,1.0,3.7037037037037037e-05,0,82.50888735010832,1,225.82645318765634,campus
5251,634.3155140225484,622.9838592777037,1.0,3.7037037037037037e-05,11,20.48408726171667,10,166.60951560377157,campus
5252,422.8375120057066,254.23690639212933,1.0,3.7037037037037037e-05,6,128.04769159249403,2,137.06720997407595,campus
5253,710.9184527636509,283.7987643910142,1.0,3.7037037037037037e-05,7,106.37945506338664,3,168.68859801598734,campus
5254,532.2597933510909,224.88812498111972,1.0,3.7037037037037037e-05,2,119.16505693203521,3,158.26222558187135,campus
5255,135.36384565111612,152.4742552814425,1.0,3.7037037037037037e-05,0,50.192694372816106,1,147.88777255114877,campus
5256,72.95328381031035,78.09665297310043,1.0,3.7037037037037037e-05,0,50.96848848399169,1,212.84070919943034,campus
5257,333.2782497141592,481.0065933971128,1.0,3.7037037037037037e-05,5,119.11089889536707,9,152.0133065065283,campus
5258,258.1102193538632,668.0330800207522,1.0,3.7037037037037037e-05,9,49.802939093849055,8,170.4591846369919,campus
5259,155.82254871573778,344.8765280318325,1.0,3.7037037037037037e-05,4,68.82437814538851,5,128.1925738265723,campus
5260,257.0348178007817,735.3891866180754,1.0,3.7037037037037037e-05,9,114.2416202126236,8,198.05244319887655,campus
5261,557.6416241954701,707.2491260643865,1.0,3.7037037037037037e-05,10,122.816048277281,11,128.1927902812306,campus
5262,128.78453013825072,479.6521634273231,1.0,3.7037037037037037e-05,4,111.21808119524701,8,148.20866739493385,campus
5263,203.00049192371569,228.70151050084135,1.0,3.7037037037037037e-05,1,129.7582865226853,0,150.973646487772,campus
5264,470.41779637330427,120.83038257150173,1.0,3.7037037037037037e-05,2,4.742518890958702,3,184.41331084935752,campus
5265,147.9289014527873,206.32097298952382,1.0,3.7037037037037037e-05,0,98.06326096884152,1,155.77700879149506,campus
5266,150.79931682288623,675.1331499602178,1.0,3.7037037037037037e-05,8,77.02691043568615,9,139.67536346895832,campus
5267,248.42842074133532,119.86114806891489,1.0,3.7037037037037037e-05,1,32.56074222117026,0,154.96323915410935,campus
5268,192.63966455527492,454.0392455485532,1.0,3.7037037037037037e-05,5,118.83212477916543,4,127.28014875235253,campus
5269,585.4213443721363,519.5486127675636,1.0,3.7037037037037037e-05,11,125.06277612983536,10,157.11558715740082,campus
5270,159.10245628239443,362.86063632511906,1.0,3.7037037037037037e-05,4,66.52858704453062,5,122.04656821824932,campus
5271,630.165088763927,373.05295008580885,1.0,3.7037037037037037e-05,7,24.650084261239257,6,162.4617265085736,campus
5272,109.53300827119045,222.78310943342004,1.0,3.7037037037037037e-05,0,99.35657347808947,4,152.2249350897601,campus
5273,315.7959222228326,283.0368256962616,1.0,3.7037037037037037e-05,5,97.68071206215471,1,162.17476481845299,campus
5274,416.98346012178644,222.62854588078508,1.0,3.7037037037037037e-05,2,110.2660594491218,6,159.80117610332005,campus
5275,475.8829215468902,541.1862871757102,1.0,3.7037037037037037e-05,10,82.82777008526904,6,167.22053246928297,campus
5276,182.34198134103303,626.2419591367576,1.0,3.7037037037037037e-05,8,88.83955532819827,9,98.31756938891834,campus
5277,218.4019277918444,462.3864942517655,1.0,3.7037037037037037e-05,5,107.95612912708313,4,152.88245307067058,campus
5278,294.58332936877304,721.1083230831209,1.0,3.7037037037037037e-05,9,98.4929556954096,10,198.69039555626458,campus
5279,674.9663624894242,107.13005481269778,1.0,3.7037037037037037e-05,3,26.768588896901413,2,208.0044349401726,campus
5280,157.38310221182215,539.4997064466137,1.0,3.7037037037037037e-05,8,105.59463400204868,9,149.20744631418495,campus
5281,32.77993127660853,502.0526673843018,1.0,3.7037037037037037e-05,8,135.89716524557366,4,141.5875235627476,campus
5282,493.7290893547905,431.9429525806615,1.0,3.7037037037037037e-05,6,63.366762258725124,7,171.11059912875504,campus
5283,324.00882820434384,568.3474079601478,1.0,3.7037037037037037e-05,9,70.25754679043493,10,153.9581772363357,campus
5284,335.58758190850153,274.5150091749617,1.0,3.7037037037037037e-05,5,113.80347010495647,1,159.55855856537482,campus
5285,427.4209315297093,647.1675128445135,1.0,3.7037037037037037e-05,10,46.66859984741785,9,148.67490300555767,campus
5286,92.73682798601989,613.6035877625093,1.0,3.7037037037037037e-05,8,10.038274833460438,9,188.15372230079464,campus
5287,554.0377095180513,448.40881490294356,1.0,3.7037037037037037e-05,6,113.86393565593256,7,125.15217539501735,campus
5288,387.6248571573453,290.30259632724494,1.0,3.7037037037037037e-05,6,115.9577682223146,5,135.9490530275864,campus
5289,261.8013542939706,575.4000216863626,1.0,3.7037037037037037e-05,9,51.75387377391008,8,175.03017044713027,campus
5290,241.81445139878824,735.6579193289184,1.0,3.7037037037037037e-05,9,118.57924981995221,8,185.84865164525422,campus
5291,720.0307278111605,150.80380577173398,1.0,3.7037037037037037e-05,3,70.26102854242251,7,232.6948647199291,campus
5292,610.8117325581476,94.85782519022867,1.0,3.7037037037037037e-05,3,53.15971685345159,2,146.18747758059627,campus
5293,318.44918357850537,19.060669052904124,1.0,3.7037037037037037e-05,1,112.22753656853945,2,182.87221210281874,campus
5294,665.0316189606691,412.86287172637554,1.0,3.7037037037037037e-05,7,40.02946403353285,6,201.08307970352442,campus
5295,611.229678597868,525.6441233334247,1.0,3.7037037037037037e-05,11,107.21349250454253,7,157.61727804223156,campus
5296,253.83454365460736,301.3187589755708,1.0,3.7037037037037037e-05,5,77.61683909740549,4,176.06976810298224,campus
5297,317.69007126739297,582.958226812641,1.0,3.7037037037037037e-05,9,55.012747206739355,10,155.4273533487415,campus
5298,197.0033821107789,273.6864257808864,1.0,3.7037037037037037e-05,5,130.72318424481222,4,144.2236696542132,campus
5299,73.70221383924216,241.6748900083787,1.0,3.7037037037037037e-05,0,118.62374778863304,4,133.9679799958994,campus
5300,529.7435009147889,306.1689216576728,1.0,3.7037037037037037e-05,6,92.04386488486568,7,142.338345970482,campus
5301,589.170798270393,443.900402081251,1.0,3.7037037037037037e-05,7,95.75389557428386,6,140.05832877641515,campus
5302,352.8197279478187,729.5216323815521,1.0,3.7037037037037037e-05,9,128.17778812559845,10,156.25777177861588,campus
5303,599.9741870862885,626.9735317720754,1.0,3.7037037037037037e-05,11,54.918979425405354,10,132.30978497313893,campus
5304,260.90763066917805,168.06850585186774,1.0,3.7037037037037037e-05,1,47.620104249568584,0,172.88831853147718,campus
5305,723.3994428053983,459.1465201622037,1.0,3.7037037037037037e-05,7,109.21988375103444,11,178.20028823008053,campus
5306,723.3943781028852,396.9191592371983,1.0,3.7037037037037037e-05,7,72.27913243281672,11,236.84403023762468,campus
5307,573.5880032967692,237.09799551750993,1.0,3.7037037037037037e-05,3,138.64398705688686,2,154.39926844728706,campus
5308,716.541245281968,707.8458885069441,1.0,3.7037037037037037e-05,11,104.44601146366371,10,262.7054503515585,campus
5309,364.86126819871464,719.4851824361062,1.0,3.7037037037037037e-05,9,127.62445007879467,10,140.60374933682206,campus
5310,427.5785493865934,313.04045293990896,1.0,3.7037037037037037e-05,6,73.12049656166381,5,159.1598278186667,campus
5311,267.09312885316575,318.93150267061117,1.0,3.7037037037037037e-05,5,56.86750854684116,4,182.12910635405376,campus
5312,378.86923929114533,473.0790706377647,1.0,3.7037037037037037e-05,6,132.95121574009434,5,139.4127488728448,campus
5313,26.004004861396055,246.46084631033293,1.0,3.7037037037037037e-05,0,139.2180747416953,4,144.46398845230192,campus
5314,117.82351621290798,449.9815840977132,1.0,3.7037037037037037e-05,4,79.60943349180278,8,175.31769747969432,campus
5315,653.8983902119513,563.4986771588624,1.0,3.7037037037037037e-05,11,60.11750008560651,7,189.335038062586,campus
5316,39.06121246455167,549.199461221755,1.0,3.7037037037037037e-05,8,92.22232959406378,4,183.31638944518926,campus
5317,104.90033187484627,38.63568489471994,1.0,3.7037037037037037e-05,0,86.83238564386426,1,195.67767637916478,campus
5318,156.54214922669945,213.57948489572206,1.0,3.7037037037037037e-05,0,108.92547056153059,1,152.61732941411347,campus
5319,736.074490674181,366.47557865353906,1.0,3.7037037037037037e-05,7,81.647412978164,3,255.0529286123796,campus
5320,367.0365362029588,313.8416042307418,1.0,3.7037037037037037e-05,5,105.38536458942194,6,117.36088948058124,campus
5321,70.47169260321579,15.18924667566023,1.0,3.7037037037037037e-05,0,111.93577608414478,1,236.98422953612618,campus
5322,104.4814670727169,44.00298802239885,1.0,3.7037037037037037e-05,0,81.45691585842229,1,193.7571775078414,campus
5323,413.83430496195865,55.89317419608774,1.0,3.7037037037037037e-05,2,87.4052699700562,1,149.94098714052686,campus
5324,234.10752660697312,74.97484286255293,1.0,3.7037037037037037e-05,1,68.10713293291593,0,149.10934638438218,campus
5325,298.7783485410166,90.7664569661859,1.0,3.7037037037037037e-05,1,38.50379617734537,2,172.30763429809247,campus
5326,687.1309171707104,311.3925629185706,1.0,3.7037037037037037e-05,7,70.61447271855953,3,189.45148123897297,campus
5327,223.81995384045052,346.75876224566247,1.0,3.7037037037037037e-05,5,63.0704095047136,4,133.13014277219372,campus
5328,327.74073752237285,12.493632954538242,1.0,3.7037037037037037e-05,1,121.71748076975472,2,179.40398539386754,campus
5329,565.5350534964415,470.0625785679454,1.0,3.7037037037037037e-05,7,131.00632426002272,6,136.9908684386585,campus
5330,26.838057306581124,492.5285543706715,1.0,3.7037037037037037e-05,4,135.86425832587636,8,147.0767546495624,campus
5331,73.62831525880523,521.4017895657113,1.0,3.7037037037037037e-05,8,104.12954227295508,4,148.57653585221874,campus
5332,268.96159533857764,536.8640499432494,1.0,3.7037037037037037e-05,9,87.5260136341637,5,163.11578483479138,campus
5333,569.8135529166732,201.89425560063546,1.0,3.7037037037037037e-05,3,114.7892603534349,2,127.98938716919488,campus
5334,377.4144097166548,61.387229242313005,1.0,3.7037037037037037e-05,2,110.2908215447855,1,115.67024991824184,campus
5335,514.175268745624,262.53008978036127,1.0,3.7037037037037037e-05,6,120.92064337680786,2,145.4316936130681,campus
5336,269.33853915488737,381.0421651507829,1.0,3.7037037037037037e-05,5,13.215662274918492,4,175.9315411929975,campus
5337,621.9446127445924,327.7459302298007,1.0,3.7037037037037037e-05,7,56.864935455079824,6,161.071370293782,campus
5338,692.1875053429341,491.5405078095121,1.0,3.7037037037037037e-05,7,123.18850044560428,11,137.26181529610562,campus
5339,184.89124049784937,101.11836181757194,1.0,3.7037037037037037e-05,0,94.34995839029223,1,98.59993444415849,campus
5340,5.130802329171199,238.3269239635397,1.0,3.7037037037037037e-05,0,143.95325092282246,4,162.07598061913714,campus
5341,379.5227404517516,42.458940033905314,1.0,3.7037037037037037e-05,2,120.59722595706451,1,128.63940855949946,campus
5342,192.13927238452348,16.405672930329732,1.0,3.7037037037037037e-05,1,139.86425083255023,0,146.47164040060036,campus
5343,439.0882846329675,157.0519669878804,1.0,3.7037037037037037e-05,2,43.177229983220954,1,161.72836966131854,campus
5344,68.71505334210353,292.13435641113495,1.0,3.7037037037037037e-05,4,85.70587428128216,0,169.24324345360947,campus
5345,460.0113746600287,297.58290459447045,1.0,3.7037037037037037e-05,6,76.9685376865058,2,173.0322159877383,campus
5346,247.71896552455226,482.03380871290005,1.0,3.7037037037037037e-05,5,112.77536004774295,9,145.34942695701872,campus
5347,641.1011718045539,350.06759717728653,1.0,3.7037037037037037e-05,7,27.71471828745117,6,175.06055845034498,campus
5348,616.9510027492502,216.43059094399587,1.0,3.7037037037037037e-05,3,99.20823843437573,7,162.2102640826701,campus
5349,211.36916340340076,459.7063165255639,1.0,3.7037037037037037e-05,5,110.06118734035134,4,145.60413495922487,campus
5350,583.2514653733134,114.93562911391207,1.0,3.7037037037037037e-05,3,72.20484328656532,2,115.95798709065197,campus
5351,354.19232396621186,172.55746883223225,1.0,3.7037037037037037e-05,1,87.75245849907435,2,123.1822285963005,campus
5352,184.71546356358337,381.3630961500105,1.0,3.7037037037037037e-05,4,91.45767053339698,5,96.17851958722359,campus
5353,634.2414021069119,558.6307644742536,1.0,3.7037037037037037e-05,11,68.15050313471747,10,178.7621151044985,campus
5354,624.2800649668485,444.51266166152465,1.0,3.7037037037037037e-05,7,76.67821277080024,6,171.65010912789003,campus
5355,448.14925452164294,418.5561067823662,1.0,3.7037037037037037e-05,6,48.50790625520859,5,173.3064159951331,campus
5356,676.7882793371798,25.604143411273743,1.0,3.7037037037037037e-05,3,101.52957521191779,2,231.38548162992183,campus
5357,341.95973804716454,188.67616413093683,1.0,3.7037037037037037e-05,1,88.61253703760383,2,141.0764464249621,campus
5358,195.21726893575692,551.9246105087648,1.0,3.7037037037037037e-05,9,111.50378586919376,8,124.40541747485919,campus
5359,679.8400278692086,703.5136144365744,1.0,3.7037037037037037e-05,11,83.73863481090785,10,226.68260888329576,campus
5360,53.07985062709472,216.30501822107803,1.0,3.7037037037037037e-05,0,100.12294924162116,4,162.9636365763712,campus
5361,598.31489317437,180.05801932121472,1.0,3.7037037037037037e-05,3,79.06659969286423,2,141.84661135630256,campus
5362,704.6126016443145,731.0166003867836,1.0,3.7037037037037037e-05,11,118.3999947098342,10,260.1162304104343,campus
5363,281.59305425099944,728.0700416270702,1.0,3.7037037037037037e-05,9,104.4649690878227,10,213.4255294388913,campus
5364,146.1624569261361,320.28874038159137,1.0,3.7037037037037037e-05,4,75.31070925648807,5,144.85413099406168,campus
5365,606.8973668594778,434.72613233762974,1.0,3.7037037037037037e-05,7,77.20925901764235,6,151.7941739672354,campus
5366,578.9557007285409,150.96007106049578,1.0,3.7037037037037037e-05,3,80.2451765783246,2,114.30081272094841,campus
5367,566.2516472556081,622.7248935400083,1.0,3.7037037037037037e-05,11,88.5428151118432,10,98.54844484118375,campus
5368,139.61711427703284,513.266780987515,1.0,3.7037037037037037e-05,8,119.57632757481095,4,146.53350546230703,campus
5369,422.2394766658396,33.99621898789021,1.0,3.7037037037037037e-05,2,101.48134299433151,1,168.18444833385558,campus
5370,331.6965217809023,623.3007016084696,1.0,3.7037037037037037e-05,9,51.07315169930854,10,136.01100225947508,campus
5371,33.99690611220499,510.93485130985766,1.0,3.7037037037037037e-05,8,127.44073863989873,4,149.16883404841627,campus
5372,188.42205274536204,344.77212960469774,1.0,3.7037037037037037e-05,5,96.77416696735526,4,99.3293307175924,campus
5373,10.630761104025423,189.60023101243928,1.0,3.7037037037037037e-05,0,105.27761373213295,4,202.33290985570815,campus
5374,620.96431870936,363.9254959955796,1.0,3.7037037037037037e-05,7,35.34179073969517,6,153.5988775182972,campus
5375,443.19997441075856,109.01360402597601,1.0,3.7037037037037037e-05,2,29.10934157848492,1,163.33278781168386,campus
5376,265.3254741235455,429.7172947892197,1.0,3.7037037037037037e-05,5,57.61969786696358,4,180.54288021865165,campus
5377,557.1387794531021,614.3899789399677,1.0,3.7037037037037037e-05,10,89.90557784680018,11,98.08552374369705,campus
5378,0.5395575948430535,614.9207873627805,1.0,3.7037037037037037e-05,8,93.40687333845928,4,258.09367021855485,campus
5379,137.41088155660123,147.79448721383963,1.0,3.7037037037037037e-05,0,49.56684432167184,1,145.06008429637447,campus
5380,391.541250488601,375.7404174389538,1.0,3.7037037037037037e-05,6,76.18219882646142,5,110.92812370978103,campus
5381,135.66829938871336,712.1701697367147,1.0,3.7037037037037037e-05,8,98.06963616558471,9,169.86825507364932,campus
5382,115.92673286261305,164.3606627011985,1.0,3.7037037037037037e-05,0,45.522874048117416,1,169.40047351646993,campus
5383,186.10965093586574,454.0210919634343,1.0,3.7037037037037037e-05,4,122.2528204631818,5,123.73316893134516,campus
5384,615.2517303301088,136.1021447846049,1.0,3.7037037037037037e-05,3,41.14350278994983,2,147.98278944977568,campus
5385,424.41396372979847,354.4372020007468,1.0,3.7037037037037037e-05,6,47.57643490572298,5,145.13676792012174,campus
5386,97.4068535789345,598.4070123255036,1.0,3.7037037037037037e-05,8,25.497256667251804,9,184.942701331934,campus
5387,57.52310470989915,673.2108273186553,1.0,3.7037037037037037e-05,8,61.29930970256256,9,228.54852965008158,campus
5388,99.43696034142796,566.4880915669554,1.0,3.7037037037037037e-05,8,57.42490651874356,9,189.9781991984905,campus
5389,696.140312813054,641.8603181076431,1.0,3.7037037037037037e-05,11,45.19883680194442,10,229.16105518839234,campus
5390,111.97793662566791,98.92641913220861,1.0,3.7037037037037037e-05,0,31.706657072620885,1,170.6077510830248,campus
5391,78.64830113740351,625.321128272082,1.0,3.7037037037037037e-05,8,14.991159964299635,9,201.98325471750508,campus
5392,154.3873551420513,706.462683617022,1.0,3.7037037037037037e-05,8,102.79525957860659,9,150.99803512846887,campus
5393,51.79588804886751,188.1396771573009,1.0,3.7037037037037037e-05,0,75.92432737267472,4,190.65252746113885,campus
5394,299.4773840941198,361.91329194026684,1.0,3.7037037037037037e-05,5,22.48468544983607,6,168.6753818523262,campus
5395,674.4445827158072,358.5089906254245,1.0,3.7037037037037037e-05,7,25.128364518371896,6,207.3294243280365,campus
5396,715.6609140567092,522.5011583372292,1.0,3.7037037037037037e-05,11,118.01767990709976,7,160.33920202856493,campus
5397,493.37107071961645,544.7939519759717,1.0,3.7037037037037037e-05,10,82.88869886760313,6,172.5474508702758,campus
5398,54.850945682390744,341.7817361176445,1.0,3.7037037037037037e-05,4,50.45470800470239,0,220.48111210848927,campus
5399,521.183282487299,112.98805085972323,1.0,3.7037037037037037e-05,2,54.74831291479314,3,134.1210270198037,campus
5400,214.62356716048635,103.18437279494168,1.0,3.7037037037037037e-05,1,69.42595262488797,0,122.98271602974893,campus
5401,581.9885225519498,390.109377206749,1.0,3.7037037037037037e-05,7,74.52691422098249,6,115.38815530944768,campus
5402,21.94382681854252,373.0444050340917,1.0,3.7037037037037037e-05,4,71.60638825619823,0,258.43815034430617,campus
5403,626.6747376700202,673.1129744122992,1.0,3.7037037037037037e-05,11,56.930290468127914,10,166.49706935424038,campus
5404,605.5547885942492,109.64324225495425,1.0,3.7037037037037037e-05,3,51.49249026429609,2,138.6698645619123,campus
5405,354.1667609983543,133.69499213492563,1.0,3.7037037037037037e-05,1,74.08784739255739,2,113.89443088814114,campus
5406,26.51037115003126,435.31516912421506,1.0,3.7037037037037037e-05,4,90.73266402184674,8,199.8698146100973,campus
5407,557.0615535565556,571.5311515633068,1.0,3.7037037037037037e-05,10,103.42323893961303,11,110.73851487849622,campus
5408,520.5981908960415,397.71133980264096,1.0,3.7037037037037037e-05,6,57.8952076578835,7,136.24187468989507,campus
5409,65.21963479718137,168.40634027518598,1.0,3.7037037037037037e-05,0,52.062016324335104,4,207.6994327841021,campus
5410,537.0863745314758,731.8595206404291,1.0,3.7037037037037037e-05,10,128.5749842294115,11,159.91312175509623,campus
5411,668.8679051473401,642.312627129051,1.0,3.7037037037037037e-05,11,23.409202562490457,10,202.02832616162374,campus
5412,386.43561523184115,328.29562890085475,1.0,3.7037037037037037e-05,6,93.32273640081289,5,115.32606190194258,campus
5413,560.9262028802037,612.9915231913953,1.0,3.7037037037037037e-05,10,93.821800598749,11,94.46249638567767,campus
5414,747.2781408181386,220.1592128965435,1.0,3.7037037037037037e-05,3,132.89968596002115,7,179.64425479065997,campus
5415,459.71546358368084,70.43749183135621,1.0,3.7037037037037037e-05,2,54.869534305265795,1,187.137494394056,campus
5416,480.8867354170686,646.302034805258,1.0,3.7037037037037037e-05,10,26.242123897095855,11,175.3776168418949,campus
5417,159.32113098371946,700.235665048259,1.0,3.7037037037037037e-05,8,100.98776033865065,9,143.47828782354318,campus
5418,14.9854502127892,492.14369737810256,1.0,3.7037037037037037e-05,4,141.73863775670074,8,153.14802284765312,campus
5419,63.534552531170284,226.71807848173975,1.0,3.7037037037037037e-05,0,106.31853446398391,4,150.47001519514683,campus
5420,339.4506043223231,107.78207632753231,1.0,3.7037037037037037e-05,1,61.21675972731797,2,129.37041996052395,campus
5421,367.536061450585,334.7425392250537,1.0,3.7037037037037037e-05,5,95.43501577937637,6,107.64961826951163,campus
5422,455.5283865773762,208.01201196469003,1.0,3.7037037037037037e-05,2,84.17578898136212,6,166.59947103065394,campus
5423,630.9470531726197,37.38570356936931,1.0,3.7037037037037037e-05,3,90.53232355261844,2,185.13473964789617,campus
5424,638.2240112764479,101.9856699402546,1.0,3.7037037037037037e-05,3,28.131301786899837,2,172.0259537428212,campus
5425,169.29727876216276,104.15584755083462,1.0,3.7037037037037037e-05,0,78.4978404661617,1,113.21073091246097,campus
5426,81.09626645876098,500.3657177047078,1.0,3.7037037037037037e-05,8,123.87060981283868,4,126.81213237811356,campus
5427,115.4539092328083,368.1236841275797,1.0,3.7037037037037037e-05,4,22.730221395252745,5,165.28086922989817,campus
5428,183.9533339712563,211.78130293031865,1.0,3.7037037037037037e-05,0,125.51354081987127,1,130.09463417688298,campus
5429,181.0339120222474,518.6214709156003,1.0,3.7037037037037037e-05,8,136.66540666870696,9,144.7091771881123,campus
5430,21.4759053410943,637.6857571462201,1.0,3.7037037037037037e-05,8,73.4273771684353,9,259.53040618031514,campus
5431,608.3286474910597,245.36547168776772,1.0,3.7037037037037037e-05,3,129.2808165282232,7,136.92395707109642,campus
5432,505.13371302904864,251.19954710199178,1.0,3.7037037037037037e-05,6,128.5357154379661,2,131.89896825915713,campus
5433,67.35813623276093,723.0695109214845,1.0,3.7037037037037037e-05,8,102.8486561248058,9,235.3183785156082,campus
5434,275.0663036883168,14.048379406294996,1.0,3.7037037037037037e-05,1,110.81300637501195,0,212.6027024444137,campus
5435,55.630188370939585,172.84464328297187,1.0,3.7037037037037037e-05,0,61.262221443039984,4,204.85957640957074,campus
5436,128.74220270318492,385.6772776142156,1.0,3.7037037037037037e-05,4,37.03524806000238,5,152.31772131132325,campus
5437,400.48687745254017,394.024748384352,1.0,3.7037037037037037e-05,6,70.09242788379629,5,121.49657105975412,campus
