regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,4,2,0.5,4.0,512,512,256,1024,640,575.98,655.723,586.955,0.1376
mixed,4,2,0.5,4.0,512,512,512,2048,1280,724.045,918.291,783.856,0.3079
mixed,4,2,0.5,4.0,512,512,1024,4096,2560,1047.925,1414.652,1160.792,0.3078
mixed,4,2,0.5,4.0,512,512,2048,8192,5120,1676.353,2468.433,1892.645,0.2731
mixed,4,2,0.5,4.0,512,512,4096,16384,10240,2991.161,4323.478,3364.004,0.2798
mixed,4,2,0.5,4.0,512,1024,128,512,320,725.485,771.407,734.543,0.1972
mixed,4,2,0.5,4.0,512,1024,256,1024,640,795.058,857.616,793.968,-0.0174
mixed,4,2,0.5,4.0,512,1024,512,2048,1280,889.555,1103.479,966.291,0.3587
mixed,4,2,0.5,4.0,512,1024,1024,4096,2560,1218.488,1624.672,1349.083,0.3215
mixed,4,2,0.5,4.0,512,1024,2048,8192,5120,1856.61,2639.187,2095.082,0.3047
mixed,4,2,0.5,4.0,512,1024,4096,16384,10240,3134.395,4737.789,3560.071,0.2655
mixed,4,2,0.5,4.0,512,2048,128,512,320,1167.446,1202.904,1172.534,0.1435
mixed,4,2,0.5,4.0,512,2048,256,1024,640,1231.897,1293.816,1217.658,-0.23
mixed,4,2,0.5,4.0,512,2048,512,2048,1280,1345.562,1429.95,1353.627,0.0956
mixed,4,2,0.5,4.0,512,2048,1024,4096,2560,1567.037,1967.721,1715.872,0.3715
mixed,4,2,0.5,4.0,512,2048,2048,8192,5120,2225.774,3017.152,2484.785,0.3273
mixed,4,2,0.5,4.0,512,2048,4096,16384,10240,3459.685,4991.491,3950.51,0.3204
mixed,4,2,0.5,4.0,512,4096,128,512,320,1976.231,2100.871,2012.902,0.2942
mixed,4,2,0.5,4.0,512,4096,256,1024,640,2104.137,2161.834,2110.218,0.1054
mixed,4,2,0.5,4.0,512,4096,512,2048,1280,2232.364,2343.825,2192.138,-0.3609
mixed,4,2,0.5,4.0,512,4096,1024,4096,2560,2436.24,2572.499,2478.033,0.3067
mixed,4,2,0.5,4.0,512,4096,2048,8192,5120,2958.396,3692.967,3242.271,0.3865
mixed,4,2,0.5,4.0,512,4096,4096,16384,10240,4244.98,5706.551,4794.682,0.3761
mixed,4,2,0.5,4.0,512,8192,128,512,320,3491.239,3629.766,3534.57,0.3128
mixed,4,2,0.5,4.0,512,8192,256,1024,640,3703.401,3916.523,3726.216,0.1071
mixed,4,2,0.5,4.0,512,8192,512,2048,1280,3992.114,4066.734,3998.449,0.0849
mixed,4,2,0.5,4.0,512,8192,1024,4096,2560,4244.788,4436.791,4135.38,-0.5698
mixed,4,2,0.5,4.0,512,8192,2048,8192,5120,4582.072,4864.225,4763.069,0.6415
mixed,4,2,0.5,4.0,512,8192,4096,16384,10240,5752.978,7148.305,6314.656,0.4025
mixed,4,2,0.5,4.0,1024,0,128,512,320,684.109,726.766,694.223,0.2371
mixed,4,2,0.5,4.0,1024,0,256,1024,640,749.39,834.641,763.503,0.1655
mixed,4,2,0.5,4.0,1024,0,512,2048,1280,900.146,1097.591,962.932,0.318
mixed,4,2,0.5,4.0,1024,0,1024,4096,2560,1226.36,1601.79,1343.034,0.3108
mixed,4,2,0.5,4.0,1024,0,2048,8192,5120,1853.061,2620.946,2073.512,0.2871
mixed,4,2,0.5,4.0,1024,0,4096,16384,10240,3134.779,4760.955,3539.751,0.249
mixed,4,2,0.5,4.0,1024,512,128,512,320,1088.309,1133.496,1096.855,0.1891
mixed,4,2,0.5,4.0,1024,512,256,1024,640,1157.784,1226.038,1157.656,-0.0019
mixed,4,2,0.5,4.0,1024,512,512,2048,1280,1270.682,1472.091,1332.154,0.3052
mixed,4,2,0.5,4.0,1024,512,1024,4096,2560,1604.415,1995.207,1732.162,0.3269
mixed,4,2,0.5,4.0,1024,512,2048,8192,5120,2249.483,2999.101,2486.642,0.3164
mixed,4,2,0.5,4.0,1024,512,4096,16384,10240,3501.093,5044.966,3953.712,0.2932
mixed,4,2,0.5,4.0,1024,1024,128,512,320,1492.061,1539.518,1502.142,0.2124
mixed,4,2,0.5,4.0,1024,1024,256,1024,640,1561.727,1634.625,1563.102,0.0189
mixed,4,2,0.5,4.0,1024,1024,512,2048,1280,1678.943,1840.103,1696.61,0.1096
mixed,4,2,0.5,4.0,1024,1024,1024,4096,2560,1977.703,2377.808,2105.226,0.3187
mixed,4,2,0.5,4.0,1024,1024,2048,8192,5120,2637.011,3394.849,2872.313,0.3105
mixed,4,2,0.5,4.0,1024,1024,4096,16384,10240,3900.396,5404.328,4071.377,0.1137
mixed,4,2,0.5,4.0,1024,2048,128,512,320,2150.314,2197.292,2161.1,0.2296
mixed,4,2,0.5,4.0,1024,2048,256,1024,640,2216.651,2288.141,2220.01,0.047
mixed,4,2,0.5,4.0,1024,2048,512,2048,1280,2336.078,2461.87,2335.406,-0.0053
mixed,4,2,0.5,4.0,1024,2048,1024,4096,2560,2543.154,2921.306,2653.682,0.2923
mixed,4,2,0.5,4.0,1024,2048,2048,8192,5120,3302.209,4171.476,3626.281,0.3728
mixed,4,2,0.5,4.0,1024,2048,4096,16384,10240,4702.651,6204.442,5158.536,0.3036
mixed,4,2,0.5,4.0,1024,4096,128,512,320,3921.836,3957.967,3933.518,0.3233
mixed,4,2,0.5,4.0,1024,4096,256,1024,640,3988.783,4060.081,3988.235,-0.0077
mixed,4,2,0.5,4.0,1024,4096,512,2048,1280,4109.489,4234.448,4115.569,0.0487
mixed,4,2,0.5,4.0,1024,4096,1024,4096,2560,4343.255,4557.528,4362.87,0.0915
mixed,4,2,0.5,4.0,1024,4096,2048,8192,5120,4831.389,5645.841,4921.057,0.1101
mixed,4,2,0.5,4.0,1024,4096,4096,16384,10240,5938.102,7480.274,6271.099,0.2159
mixed,4,2,0.5,4.0,1024,8192,128,512,320,6558.622,6599.811,6585.091,0.6426
mixed,4,2,0.5,4.0,1024,8192,256,1024,640,6645.377,6770.695,6661.124,0.1257
mixed,4,2,0.5,4.0,1024,8192,512,2048,1280,6872.264,7012.743,6919.626,0.3371
mixed,4,2,0.5,4.0,1024,8192,1024,4096,2560,7101.095,7358.385,7070.344,-0.1195
mixed,4,2,0.5,4.0,1024,8192,2048,8192,5120,7534.639,7861.178,7631.507,0.2967
mixed,4,2,0.5,4.0,1024,8192,4096,16384,10240,8601.062,9955.24,9096.146,0.3656
mixed,4,2,0.5,4.0,2048,0,128,512,320,1920.582,1968.967,1934.757,0.293
mixed,4,2,0.5,4.0,2048,0,256,1024,640,1988.679,2054.439,1987.015,-0.0253
mixed,4,2,0.5,4.0,2048,0,512,2048,1280,2098.216,2251.722,2114.474,0.1059
mixed,4,2,0.5,4.0,2048,0,1024,4096,2560,2379.246,2758.261,2502.323,0.3247
mixed,4,2,0.5,4.0,2048,0,2048,8192,5120,3006.588,3733.833,3242.113,0.3239
mixed,4,2,0.5,4.0,2048,0,4096,16384,10240,4205.428,5611.373,4656.701,0.321
mixed,4,2,0.5,4.0,2048,512,128,512,320,2656.756,2701.366,2668.34,0.2597
mixed,4,2,0.5,4.0,2048,512,256,1024,640,2725.718,2791.03,2727.508,0.0274
mixed,4,2,0.5,4.0,2048,512,512,2048,1280,2840.568,2964.793,2832.953,-0.0613
mixed,4,2,0.5,4.0,2048,512,1024,4096,2560,3086.493,3467.715,3200.769,0.2998
mixed,4,2,0.5,4.0,2048,512,2048,8192,5120,3720.778,4465.046,3965.164,0.3284
mixed,4,2,0.5,4.0,2048,512,4096,16384,10240,4945.092,6378.497,5410.763,0.3249
mixed,4,2,0.5,4.0,2048,1024,128,512,320,3392.132,3437.283,3403.01,0.2409
mixed,4,2,0.5,4.0,2048,1024,256,1024,640,3459.525,3533.606,3461.476,0.0263
mixed,4,2,0.5,4.0,2048,1024,512,2048,1280,3567.526,3700.519,3569.479,0.0147
mixed,4,2,0.5,4.0,2048,1024,1024,4096,2560,3788.713,4169.939,3897.518,0.2854
mixed,4,2,0.5,4.0,2048,1024,2048,8192,5120,4427.959,5184.678,4670.236,0.3202
mixed,4,2,0.5,4.0,2048,1024,4096,16384,10240,5673.232,7127.342,6143.864,0.3237
mixed,4,2,0.5,4.0,2048,2048,128,512,320,4862.526,4909.344,4868.928,0.1367
mixed,4,2,0.5,4.0,2048,2048,256,1024,640,4933.025,4999.235,4926.305,-0.1015
mixed,4,2,0.5,4.0,2048,2048,512,2048,1280,5043.042,5178.565,5040.258,-0.0205
mixed,4,2,0.5,4.0,2048,2048,1024,4096,2560,5270.022,5561.486,5294.122,0.0827
mixed,4,2,0.5,4.0,2048,2048,2048,8192,5120,5822.356,6596.58,6067.223,0.3163
mixed,4,2,0.5,4.0,2048,2048,4096,16384,10240,7109.166,8581.612,7584.37,0.3227
mixed,4,2,0.5,4.0,2048,4096,128,512,320,7787.864,7834.779,7805.277,0.3712
mixed,4,2,0.5,4.0,2048,4096,256,1024,640,7853.017,7959.871,7864.986,0.112
mixed,4,2,0.5,4.0,2048,4096,512,2048,1280,7982.813,8126.272,7973.57,-0.0644
mixed,4,2,0.5,4.0,2048,4096,1024,4096,2560,8207.172,8476.137,8210.912,0.0139
mixed,4,2,0.5,4.0,2048,4096,2048,8192,5120,8643.022,9391.355,8856.782,0.2856
mixed,4,2,0.5,4.0,2048,4096,4096,16384,10240,9911.972,11650.021,10397.746,0.2795
mixed,4,2,0.5,4.0,2048,8192,128,512,320,13671.668,13734.354,13695.697,0.3833
mixed,4,2,0.5,4.0,2048,8192,256,1024,640,13787.349,13868.919,13780.95,-0.0784
mixed,4,2,0.5,4.0,2048,8192,512,2048,1280,13917.75,13997.879,13866.226,-0.643
mixed,4,2,0.5,4.0,2048,8192,1024,4096,2560,14094.041,14344.832,14067.992,-0.1039
mixed,4,2,0.5,4.0,2048,8192,2048,8192,5120,14524.869,15030.157,14525.603,0.0015
mixed,4,2,0.5,4.0,2048,8192,4096,16384,10240,15492.052,17059.442,16002.338,0.3256
pure,4,3,0.75,4.0,0,0,128,512,416,64.289,72.833,69.537,0.6142
pure,4,3,0.75,4.0,0,0,256,1024,832,87.65,109.313,87.713,0.0029
pure,4,3,0.75,4.0,0,0,512,2048,1664,130.659,155.299,135.875,0.2117
pure,4,3,0.75,4.0,0,0,1024,4096,3328,229.699,268.933,225.83,-0.0986
pure,4,3,0.75,4.0,0,0,2048,8192,6656,395.751,477.449,436.456,0.4982
pure,4,3,0.75,4.0,0,0,4096,16384,13312,748.015,914.607,808.207,0.3613
mixed,4,3,0.75,4.0,16,0,128,512,416,170.339,195.139,169.507,-0.0335
mixed,4,3,0.75,4.0,16,0,256,1024,832,245.539,292.902,261.475,0.3365
mixed,4,3,0.75,4.0,16,0,512,2048,1664,415.462,488.683,454.822,0.5376
mixed,4,3,0.75,4.0,16,0,1024,4096,3328,731.151,879.634,843.985,0.7599
mixed,4,3,0.75,4.0,16,0,2048,8192,6656,1362.586,1654.176,1624.355,0.8977
mixed,4,3,0.75,4.0,16,0,4096,16384,13312,2628.12,3218.59,3187.103,0.9467
mixed,4,3,0.75,4.0,16,512,128,512,416,188.741,211.684,205.188,0.7169
mixed,4,3,0.75,4.0,16,512,256,1024,832,281.957,351.046,302.822,0.302
mixed,4,3,0.75,4.0,16,512,512,2048,1664,530.668,629.386,501.449,-0.296
mixed,4,3,0.75,4.0,16,512,1024,4096,3328,874.288,1018.483,892.945,0.1294
mixed,4,3,0.75,4.0,16,512,2048,8192,6656,1506.941,1800.996,1676.35,0.5761
mixed,4,3,0.75,4.0,16,512,4096,16384,13312,2782.457,3366.754,3233.762,0.7724
mixed,4,3,0.75,4.0,16,1024,128,512,416,238.374,260.487,255.237,0.7626
mixed,4,3,0.75,4.0,16,1024,256,1024,832,312.774,357.607,350.663,0.8451
mixed,4,3,0.75,4.0,16,1024,512,2048,1664,532.234,640.652,545.77,0.1249
mixed,4,3,0.75,4.0,16,1024,1024,4096,3328,1000.275,1161.847,937.525,-0.3884
mixed,4,3,0.75,4.0,16,1024,2048,8192,6656,1649.598,1942.342,1725.025,0.2577
mixed,4,3,0.75,4.0,16,1024,4096,16384,13312,2924.312,3513.481,3284.514,0.6114
mixed,4,3,0.75,4.0,16,2048,128,512,416,382.343,416.681,353.03,-0.8537
mixed,4,3,0.75,4.0,16,2048,256,1024,832,431.529,453.993,448.679,0.7634
mixed,4,3,0.75,4.0,16,2048,512,2048,1664,576.876,649.388,628.813,0.7163
mixed,4,3,0.75,4.0,16,2048,1024,4096,3328,1002.421,1220.024,1030.036,0.1269
mixed,4,3,0.75,4.0,16,2048,2048,8192,6656,1934.18,2226.508,1807.939,-0.4318
mixed,4,3,0.75,4.0,16,2048,4096,16384,13312,3211.9,3797.936,3385.989,0.2971
mixed,4,3,0.75,4.0,16,4096,128,512,416,574.541,608.556,546.507,-0.8242
mixed,4,3,0.75,4.0,16,4096,256,1024,832,684.238,752.399,644.3,-0.5859
mixed,4,3,0.75,4.0,16,4096,512,2048,1664,819.183,843.377,834.769,0.6442
mixed,4,3,0.75,4.0,16,4096,1024,4096,3328,1086.389,1231.095,1158.903,0.5011
mixed,4,3,0.75,4.0,16,4096,2048,8192,6656,1941.193,2375.694,1995.367,0.1247
mixed,4,3,0.75,4.0,16,4096,4096,16384,13312,3768.615,4357.044,3550.951,-0.3699
mixed,4,3,0.75,4.0,16,8192,128,512,416,957.715,993.075,930.834,-0.7602
mixed,4,3,0.75,4.0,16,8192,256,1024,832,1068.023,1136.277,1028.021,-0.5861
mixed,4,3,0.75,4.0,16,8192,512,2048,1664,1314.33,1421.978,1222.678,-0.8514
mixed,4,3,0.75,4.0,16,8192,1024,4096,3328,1586.946,1618.273,1602.783,0.5055
mixed,4,3,0.75,4.0,16,8192,2048,8192,6656,2114.409,2418.352,2224.78,0.3631
mixed,4,3,0.75,4.0,16,8192,4096,16384,13312,3819.116,4703.097,3928.109,0.1233
mixed,4,3,0.75,4.0,32,0,128,512,416,170.916,195.652,168.802,-0.0855
mixed,4,3,0.75,4.0,32,0,256,1024,832,248.036,293.606,261.094,0.2865
mixed,4,3,0.75,4.0,32,0,512,2048,1664,414.76,488.745,454.889,0.5424
mixed,4,3,0.75,4.0,32,0,1024,4096,3328,731.92,878.418,843.793,0.7636
mixed,4,3,0.75,4.0,32,0,2048,8192,6656,1365.274,1656.514,1625.663,0.8941
mixed,4,3,0.75,4.0,32,0,4096,16384,13312,2633.974,3221.087,3189.276,0.9458
mixed,4,3,0.75,4.0,32,512,128,512,416,188.677,211.203,205.636,0.7529
mixed,4,3,0.75,4.0,32,512,256,1024,832,281.893,351.239,304.422,0.3249
mixed,4,3,0.75,4.0,32,512,512,2048,1664,529.93,630.317,502.347,-0.2748
mixed,4,3,0.75,4.0,32,512,1024,4096,3328,876.017,1019.378,892.017,0.1116
mixed,4,3,0.75,4.0,32,512,2048,8192,6656,1507.902,1801.216,1673.184,0.5635
mixed,4,3,0.75,4.0,32,512,4096,16384,13312,2783.351,3371.045,3237.024,0.772
mixed,4,3,0.75,4.0,32,1024,128,512,416,238.98,260.614,255.14,0.747
mixed,4,3,0.75,4.0,32,1024,256,1024,832,313.478,357.639,350.791,0.8449
mixed,4,3,0.75,4.0,32,1024,512,2048,1664,532.268,640.109,545.385,0.1216
mixed,4,3,0.75,4.0,32,1024,1024,4096,3328,1000.663,1162.166,937.555,-0.3908
mixed,4,3,0.75,4.0,32,1024,2048,8192,6656,1648.607,1944.169,1724.127,0.2555
mixed,4,3,0.75,4.0,32,1024,4096,16384,13312,2922.268,3510.591,3281.251,0.6102
mixed,4,3,0.75,4.0,32,2048,128,512,416,382.952,416.999,353.19,-0.8741
mixed,4,3,0.75,4.0,32,2048,256,1024,832,431.944,454.794,448.137,0.7087
mixed,4,3,0.75,4.0,32,2048,512,2048,1664,576.716,649.677,628.716,0.7127
mixed,4,3,0.75,4.0,32,2048,1024,4096,3328,1001.876,1218.934,1030.485,0.1318
mixed,4,3,0.75,4.0,32,2048,2048,8192,6656,1934.053,2226.126,1809.283,-0.4272
mixed,4,3,0.75,4.0,32,2048,4096,16384,13312,3208.702,3787.403,3382.495,0.3003
mixed,4,3,0.75,4.0,32,4096,128,512,416,576.651,609.42,546.956,-0.9062
mixed,4,3,0.75,4.0,32,4096,256,1024,832,684.364,752.75,643.692,-0.5947
mixed,4,3,0.75,4.0,32,4096,512,2048,1664,819.505,843.408,832.656,0.5502
mixed,4,3,0.75,4.0,32,4096,1024,4096,3328,1085.845,1230.104,1159.253,0.5089
mixed,4,3,0.75,4.0,32,4096,2048,8192,6656,1942.564,2376.749,1995.109,0.121
mixed,4,3,0.75,4.0,32,4096,4096,16384,13312,3778.472,4367.029,3550.983,-0.3865
mixed,4,3,0.75,4.0,32,8192,128,512,416,961.649,991.152,931.923,-1.0076
mixed,4,3,0.75,4.0,32,8192,256,1024,832,1066.803,1138.422,1027.828,-0.5442
mixed,4,3,0.75,4.0,32,8192,512,2048,1664,1315.514,1422.203,1223.095,-0.8662
mixed,4,3,0.75,4.0,32,8192,1024,4096,3328,1587.646,1616.958,1602.559,0.5088
mixed,4,3,0.75,4.0,32,8192,2048,8192,6656,2111.817,2419.727,2225.773,0.3701
mixed,4,3,0.75,4.0,32,8192,4096,16384,13312,3820.3,4705.4,3928.972,0.1228
mixed,4,3,0.75,4.0,64,0,128,512,416,171.075,198.979,167.427,-0.1307
mixed,4,3,0.75,4.0,64,0,256,1024,832,249.86,296.422,260.931,0.2378
mixed,4,3,0.75,4.0,64,0,512,2048,1664,418.088,491.624,454.984,0.5017
mixed,4,3,0.75,4.0,64,0,1024,4096,3328,735.567,879.344,844.205,0.7556
mixed,4,3,0.75,4.0,64,0,2048,8192,6656,1368.728,1659.39,1627.584,0.8906
mixed,4,3,0.75,4.0,64,0,4096,16384,13312,2636.595,3221.407,3190.046,0.9464
mixed,4,3,0.75,4.0,64,512,128,512,416,189.86,211.555,205.604,0.7257
mixed,4,3,0.75,4.0,64,512,256,1024,832,281.988,350.215,305.542,0.3452
mixed,4,3,0.75,4.0,64,512,512,2048,1664,529.547,635.851,501.386,-0.2649
mixed,4,3,0.75,4.0,64,512,1024,4096,3328,880.337,1025.078,892.402,0.0834
mixed,4,3,0.75,4.0,64,512,2048,8192,6656,1509.949,1806.366,1674.88,0.5564
mixed,4,3,0.75,4.0,64,512,4096,16384,13312,2786.609,3374.173,3239.1,0.7701
mixed,4,3,0.75,4.0,64,1024,128,512,416,240.452,259.846,255.3,0.7656
mixed,4,3,0.75,4.0,64,1024,256,1024,832,312.932,357.158,350.918,0.8589
mixed,4,3,0.75,4.0,64,1024,512,2048,1664,531.817,639.499,548.747,0.1572
mixed,4,3,0.75,4.0,64,1024,1024,4096,3328,998.741,1166.869,936.463,-0.3704
mixed,4,3,0.75,4.0,64,1024,2048,8192,6656,1653.854,1947.075,1722.849,0.2353
mixed,4,3,0.75,4.0,64,1024,4096,16384,13312,2930.515,3514.653,3283.103,0.6036
mixed,4,3,0.75,4.0,64,2048,128,512,416,384.137,417.384,353.767,-0.9135
mixed,4,3,0.75,4.0,64,2048,256,1024,832,433.831,454.601,447.432,0.6548
mixed,4,3,0.75,4.0,64,2048,512,2048,1664,576.138,649.068,627.948,0.7104
mixed,4,3,0.75,4.0,64,2048,1024,4096,3328,1002.517,1217.688,1030.485,0.13
mixed,4,3,0.75,4.0,64,2048,2048,8192,6656,1936.132,2234.953,1806.949,-0.4323
mixed,4,3,0.75,4.0,64,2048,4096,16384,13312,3220.476,3807.946,3384.864,0.2798
mixed,4,3,0.75,4.0,64,4096,128,512,416,576.524,608.236,546.825,-0.9365
mixed,4,3,0.75,4.0,64,4096,256,1024,832,685.42,752.335,644.653,-0.6092
mixed,4,3,0.75,4.0,64,4096,512,2048,1664,820.943,842.867,832.591,0.5313
mixed,4,3,0.75,4.0,64,4096,1024,4096,3328,1084.981,1230.04,1159.447,0.5133
mixed,4,3,0.75,4.0,64,4096,2048,8192,6656,1941.151,2374.635,1998.817,0.133
mixed,4,3,0.75,4.0,64,4096,4096,16384,13312,3783.263,4377.967,3551.17,-0.3903
mixed,4,3,0.75,4.0,64,8192,128,512,416,961.236,991.954,933.042,-0.9178
mixed,4,3,0.75,4.0,64,8192,256,1024,832,1069.908,1135.861,1029.203,-0.6172
mixed,4,3,0.75,4.0,64,8192,512,2048,1664,1316.251,1424.056,1221.656,-0.8775
mixed,4,3,0.75,4.0,64,8192,1024,4096,3328,1588.027,1617.983,1608.445,0.6816
mixed,4,3,0.75,4.0,64,8192,2048,8192,6656,2112.97,2420.848,2227.015,0.3704
mixed,4,3,0.75,4.0,64,8192,4096,16384,13312,3820.584,4705.175,3928.138,0.1216
mixed,4,3,0.75,4.0,128,0,128,512,416,174.307,206.852,180.643,0.1947
mixed,4,3,0.75,4.0,128,0,256,1024,832,282.118,334.63,280.453,-0.0317
mixed,4,3,0.75,4.0,128,0,512,2048,1664,456.36,527.787,478.858,0.315
mixed,4,3,0.75,4.0,128,0,1024,4096,3328,769.453,914.706,862.928,0.6435
mixed,4,3,0.75,4.0,128,0,2048,8192,6656,1396.76,1689.212,1646.781,0.8549
mixed,4,3,0.75,4.0,128,0,4096,16384,13312,2666.799,3255.359,3199.901,0.9058
mixed,4,3,0.75,4.0,128,512,128,512,416,214.115,219.14,213.027,-0.2165
mixed,4,3,0.75,4.0,128,512,256,1024,832,289.445,358.345,348.614,0.8588
mixed,4,3,0.75,4.0,128,512,512,2048,1664,534.601,640.588,564.169,0.279
mixed,4,3,0.75,4.0,128,512,1024,4096,3328,999.857,1150.485,950.929,-0.3248
mixed,4,3,0.75,4.0,128,512,2048,8192,6656,1633.855,1921.506,1742.557,0.3779
mixed,4,3,0.75,4.0,128,512,4096,16384,13312,2889.494,3465.44,3305.085,0.7216
mixed,4,3,0.75,4.0,128,1024,128,512,416,298.471,324.358,308.646,0.3931
mixed,4,3,0.75,4.0,128,1024,256,1024,832,357.832,365.414,359.367,0.2025
mixed,4,3,0.75,4.0,128,1024,512,2048,1664,539.593,648.012,614.378,0.6898
mixed,4,3,0.75,4.0,128,1024,1024,4096,3328,1004.82,1217.525,1043.86,0.1835
mixed,4,3,0.75,4.0,128,1024,2048,8192,6656,1873.155,2162.567,1818.463,-0.189
mixed,4,3,0.75,4.0,128,1024,4096,16384,13312,3128.568,3719.361,3394.85,0.4507
mixed,4,3,0.75,4.0,128,2048,128,512,416,489.833,496.105,464.01,-4.1172
mixed,4,3,0.75,4.0,128,2048,256,1024,832,525.578,564.523,547.179,0.5547
mixed,4,3,0.75,4.0,128,2048,512,2048,1664,646.126,655.693,648.524,0.2507
mixed,4,3,0.75,4.0,128,2048,1024,4096,3328,1010.835,1228.566,1144.917,0.6158
mixed,4,3,0.75,4.0,128,2048,2048,8192,6656,1939.329,2372.558,2004.647,0.1508
mixed,4,3,0.75,4.0,128,2048,4096,16384,13312,3599.65,4188.4,3552.962,-0.0793
mixed,4,3,0.75,4.0,128,4096,128,512,416,821.134,821.841,819.212,-2.7185
mixed,4,3,0.75,4.0,128,4096,256,1024,832,865.614,927.887,865.807,0.0031
mixed,4,3,0.75,4.0,128,4096,512,2048,1664,994.322,1046.963,1032.146,0.7185
mixed,4,3,0.75,4.0,128,4096,1024,4096,3328,1218.327,1238.102,1233.273,0.7558
mixed,4,3,0.75,4.0,128,4096,2048,8192,6656,1962.787,2397.84,2206.216,0.5595
mixed,4,3,0.75,4.0,128,4096,4096,16384,13312,3818.53,4687.608,3927.592,0.1255
mixed,4,3,0.75,4.0,128,8192,128,512,416,1386.297,1510.043,1439.579,0.4306
mixed,4,3,0.75,4.0,128,8192,256,1024,832,1602.046,1590.267,1588.604,
mixed,4,3,0.75,4.0,128,8192,512,2048,1664,1660.416,1786.625,1631.998,-0.2252
mixed,4,3,0.75,4.0,128,8192,1024,4096,3328,1919.523,2011.846,2002.532,0.8991
mixed,4,3,0.75,4.0,128,8192,2048,8192,6656,2367.82,2418.861,2401.356,0.657
mixed,4,3,0.75,4.0,128,8192,4096,16384,13312,3867.753,4750.553,4329.643,0.5232
mixed,4,3,0.75,4.0,256,0,128,512,416,207.108,236.164,218.597,0.3954
mixed,4,3,0.75,4.0,256,0,256,1024,832,303.3,361.48,323.238,0.3427
mixed,4,3,0.75,4.0,256,0,512,2048,1664,535.34,638.986,524.81,-0.1016
mixed,4,3,0.75,4.0,256,0,1024,4096,3328,884.849,1030.194,933.073,0.3318
mixed,4,3,0.75,4.0,256,0,2048,8192,6656,1515.42,1804.801,1707.519,0.6638
mixed,4,3,0.75,4.0,256,0,4096,16384,13312,2777.907,3356.287,3257.051,0.8284
mixed,4,3,0.75,4.0,256,512,128,512,416,314.789,322.727,314.15,-0.0805
mixed,4,3,0.75,4.0,256,512,256,1024,832,385.225,457.031,423.399,0.5316
mixed,4,3,0.75,4.0,256,512,512,2048,1664,611.338,716.494,646.892,0.3381
mixed,4,3,0.75,4.0,256,512,1024,4096,3328,1015.73,1229.782,1044.05,0.1323
mixed,4,3,0.75,4.0,256,512,2048,8192,6656,1888.484,2179.909,1871.713,-0.0575
mixed,4,3,0.75,4.0,256,512,4096,16384,13312,3144.024,3722.431,3447.293,0.5243
mixed,4,3,0.75,4.0,256,1024,128,512,416,436.873,461.127,446.505,0.3971
mixed,4,3,0.75,4.0,256,1024,256,1024,832,505.993,514.473,504.713,-0.1509
mixed,4,3,0.75,4.0,256,1024,512,2048,1664,708.846,793.357,739.181,0.3589
mixed,4,3,0.75,4.0,256,1024,1024,4096,3328,1128.501,1316.504,1177.557,0.2609
mixed,4,3,0.75,4.0,256,1024,2048,8192,6656,1957.123,2389.259,1960.868,0.0087
mixed,4,3,0.75,4.0,256,1024,4096,16384,13312,3521.473,4100.971,3607.647,0.1487
mixed,4,3,0.75,4.0,256,2048,128,512,416,680.906,721.101,686.411,0.137
mixed,4,3,0.75,4.0,256,2048,256,1024,832,758.863,794.671,780.271,0.5979
mixed,4,3,0.75,4.0,256,2048,512,2048,1664,886.607,897.903,887.792,0.1049
mixed,4,3,0.75,4.0,256,2048,1024,4096,3328,1319.061,1466.265,1363.321,0.3007
mixed,4,3,0.75,4.0,256,2048,2048,8192,6656,2160.235,2470.316,2237.671,0.2497
mixed,4,3,0.75,4.0,256,2048,4096,16384,13312,3850.305,4692.249,3791.524,-0.0698
mixed,4,3,0.75,4.0,256,4096,128,512,416,1228.663,1234.901,1229.878,0.1948
mixed,4,3,0.75,4.0,256,4096,256,1024,832,1247.158,1293.43,1252.181,0.1086
mixed,4,3,0.75,4.0,256,4096,512,2048,1664,1412.121,1463.129,1444.729,0.6393
mixed,4,3,0.75,4.0,256,4096,1024,4096,3328,1647.708,1666.813,1651.582,0.2028
mixed,4,3,0.75,4.0,256,4096,2048,8192,6656,2519.502,2815.216,2614.195,0.3202
mixed,4,3,0.75,4.0,256,4096,4096,16384,13312,4194.285,4776.888,4353.644,0.2735
mixed,4,3,0.75,4.0,256,8192,128,512,416,1998.658,2078.855,2041.474,0.5339
mixed,4,3,0.75,4.0,256,8192,256,1024,832,2256.329,2376.714,2349.579,0.7746
mixed,4,3,0.75,4.0,256,8192,512,2048,1664,2394.41,2441.325,2395.53,0.0239
mixed,4,3,0.75,4.0,256,8192,1024,4096,3328,2713.744,2804.336,2780.659,0.7386
mixed,4,3,0.75,4.0,256,8192,2048,8192,6656,3168.731,3216.245,3193.98,0.5314
mixed,4,3,0.75,4.0,256,8192,4096,16384,13312,4918.904,5532.161,5118.395,0.3253
mixed,4,3,0.75,4.0,512,0,128,512,416,313.286,345.222,327.878,0.4569
mixed,4,3,0.75,4.0,512,0,256,1024,832,412.071,473.737,440.616,0.4629
mixed,4,3,0.75,4.0,512,0,512,2048,1664,628.267,723.917,655.564,0.2854
