regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,128,64,0.5,4.0,64,4096,2048,8192,5120,2212.614,3451.657,2209.993,-0.0021
mixed,128,64,0.5,4.0,64,4096,4096,16384,10240,4280.555,6765.205,4286.156,0.0023
mixed,128,64,0.5,4.0,64,8192,128,512,320,312.8,394.081,335.426,0.2784
mixed,128,64,0.5,4.0,64,8192,256,1024,640,446.913,618.434,458.978,0.0703
mixed,128,64,0.5,4.0,64,8192,512,2048,1280,728.098,1047.236,688.995,-0.1225
mixed,128,64,0.5,4.0,64,8192,1024,4096,2560,1288.676,1831.974,1229.316,-0.1093
mixed,128,64,0.5,4.0,64,8192,2048,8192,5120,2237.863,3471.98,2227.399,-0.0085
mixed,128,64,0.5,4.0,64,8192,4096,16384,10240,4293.324,6780.853,4283.212,-0.0041
mixed,128,64,0.5,4.0,128,0,128,512,320,241.44,348.609,288.257,0.4369
mixed,128,64,0.5,4.0,128,0,256,1024,640,404.992,560.706,411.745,0.0434
mixed,128,64,0.5,4.0,128,0,512,2048,1280,671.713,974.915,659.969,-0.0387
mixed,128,64,0.5,4.0,128,0,1024,4096,2560,1183.075,1796.997,1185.028,0.0032
mixed,128,64,0.5,4.0,128,0,2048,8192,5120,2214.758,3446.441,2217.671,0.0024
mixed,128,64,0.5,4.0,128,0,4096,16384,10240,4272.909,6760.31,4297.964,0.0101
mixed,128,64,0.5,4.0,128,512,128,512,320,272.034,362.049,302.369,0.337
mixed,128,64,0.5,4.0,128,512,256,1024,640,413.027,567.81,428.26,0.0984
mixed,128,64,0.5,4.0,128,512,512,2048,1280,653.347,966.531,657.889,0.0145
mixed,128,64,0.5,4.0,128,512,1024,4096,2560,1173.507,1794.277,1168.835,-0.0075
mixed,128,64,0.5,4.0,128,512,2048,8192,5120,2206.693,3450.7,2208.231,0.0012
mixed,128,64,0.5,4.0,128,512,4096,16384,10240,4269.583,6756.885,4292.652,0.0093
mixed,128,64,0.5,4.0,128,1024,128,512,320,286.595,368.0,303.073,0.2024
mixed,128,64,0.5,4.0,128,1024,256,1024,640,413.538,578.595,436.738,0.1406
mixed,128,64,0.5,4.0,128,1024,512,2048,1280,678.434,965.539,659.202,-0.067
mixed,128,64,0.5,4.0,128,1024,1024,4096,2560,1175.331,1796.933,1182.692,0.0118
mixed,128,64,0.5,4.0,128,1024,2048,8192,5120,2215.207,3455.433,2210.95,-0.0034
mixed,128,64,0.5,4.0,128,1024,4096,16384,10240,4286.158,6766.709,4288.013,0.0007
mixed,128,64,0.5,4.0,128,2048,128,512,320,285.091,380.226,310.785,0.2701
mixed,128,64,0.5,4.0,128,2048,256,1024,640,438.976,596.993,427.009,-0.0757
mixed,128,64,0.5,4.0,128,2048,512,2048,1280,677.604,994.595,694.593,0.0536
mixed,128,64,0.5,4.0,128,2048,1024,4096,2560,1185.349,1799.335,1174.755,-0.0173
mixed,128,64,0.5,4.0,128,2048,2048,8192,5120,2213.097,3462.282,2205.99,-0.0057
mixed,128,64,0.5,4.0,128,2048,4096,16384,10240,4300.653,6791.861,4282.06,-0.0075
mixed,128,64,0.5,4.0,128,4096,128,512,320,309.219,388.001,331.552,0.2835
mixed,128,64,0.5,4.0,128,4096,256,1024,640,440.417,609.442,451.746,0.067
mixed,128,64,0.5,4.0,128,4096,512,2048,1280,701.602,1042.852,682.242,-0.0567
mixed,128,64,0.5,4.0,128,4096,1024,4096,2560,1217.475,1819.142,1227.523,0.0167
mixed,128,64,0.5,4.0,128,4096,2048,8192,5120,2217.671,3480.105,2207.27,-0.0082
mixed,128,64,0.5,4.0,128,4096,4096,16384,10240,4297.133,6797.81,4273.196,-0.0096
mixed,128,64,0.5,4.0,128,8192,128,512,320,359.521,451.202,375.937,0.1791
mixed,128,64,0.5,4.0,128,8192,256,1024,640,475.136,656.769,477.347,0.0122
mixed,128,64,0.5,4.0,128,8192,512,2048,1280,727.104,1030.307,714.627,-0.0412
mixed,128,64,0.5,4.0,128,8192,1024,4096,2560,1254.47,1923.11,1206.019,-0.0725
mixed,128,64,0.5,4.0,128,8192,2048,8192,5120,2314.502,3496.172,2281.094,-0.0283
mixed,128,64,0.5,4.0,128,8192,4096,16384,10240,4305.485,6808.598,4292.752,-0.0051
mixed,128,64,0.5,4.0,256,0,128,512,320,257.792,366.848,300.162,0.3885
mixed,128,64,0.5,4.0,256,0,256,1024,640,406.592,577.313,426.594,0.1172
mixed,128,64,0.5,4.0,256,0,512,2048,1280,679.489,986.243,677.315,-0.0071
mixed,128,64,0.5,4.0,256,0,1024,4096,2560,1195.555,1808.421,1195.715,0.0003
mixed,128,64,0.5,4.0,256,0,2048,8192,5120,2223.015,3458.634,2230.632,0.0062
mixed,128,64,0.5,4.0,256,0,4096,16384,10240,4290.701,6773.429,4308.716,0.0073
mixed,128,64,0.5,4.0,256,512,128,512,320,289.44,394.591,318.977,0.2809
mixed,128,64,0.5,4.0,256,512,256,1024,640,452.354,598.786,427.553,-0.1694
mixed,128,64,0.5,4.0,256,512,512,2048,1280,677.219,988.547,675.683,-0.0049
mixed,128,64,0.5,4.0,256,512,1024,4096,2560,1195.172,1805.318,1170.755,-0.04
mixed,128,64,0.5,4.0,256,512,2048,8192,5120,2220.614,3460.681,2210.118,-0.0085
mixed,128,64,0.5,4.0,256,512,4096,16384,10240,4282.828,6773.908,4305.324,0.009
mixed,128,64,0.5,4.0,256,1024,128,512,320,294.657,378.656,314.594,0.2373
mixed,128,64,0.5,4.0,256,1024,256,1024,640,444.289,625.889,442.401,-0.0104
mixed,128,64,0.5,4.0,256,1024,512,2048,1280,727.779,1003.107,682.402,-0.1648
mixed,128,64,0.5,4.0,256,1024,1024,4096,2560,1216.163,1831.526,1193.219,-0.0373
mixed,128,64,0.5,4.0,256,1024,2048,8192,5120,2241.671,3470.633,2209.83,-0.0259
mixed,128,64,0.5,4.0,256,1024,4096,16384,10240,4303.535,6790.805,4293.71,-0.004
mixed,128,64,0.5,4.0,256,2048,128,512,320,316.736,406.658,337.154,0.2271
mixed,128,64,0.5,4.0,256,2048,256,1024,640,448.128,602.881,451.137,0.0194
mixed,128,64,0.5,4.0,256,2048,512,2048,1280,699.266,1060.9,698.497,-0.0021
mixed,128,64,0.5,4.0,256,2048,1024,4096,2560,1255.811,1862.374,1201.347,-0.0898
mixed,128,64,0.5,4.0,256,2048,2048,8192,5120,2273.96,3503.401,2219.175,-0.0446
mixed,128,64,0.5,4.0,256,2048,4096,16384,10240,4329.806,6813.845,4296.558,-0.0134
mixed,128,64,0.5,4.0,256,4096,128,512,320,356.289,455.937,373.986,0.1776
mixed,128,64,0.5,4.0,256,4096,256,1024,640,480.258,663.361,485.859,0.0306
mixed,128,64,0.5,4.0,256,4096,512,2048,1280,742.979,1034.308,719.555,-0.0804
mixed,128,64,0.5,4.0,256,4096,1024,4096,2560,1255.875,1953.51,1234.179,-0.0311
mixed,128,64,0.5,4.0,256,4096,2048,8192,5120,2336.071,3575.177,2262.152,-0.0597
mixed,128,64,0.5,4.0,256,4096,4096,16384,10240,4399.28,6889.335,4324.301,-0.0301
mixed,128,64,0.5,4.0,256,8192,128,512,320,449.218,511.393,447.427,-0.0288
mixed,128,64,0.5,4.0,256,8192,256,1024,640,556.897,709.89,552.899,-0.0261
mixed,128,64,0.5,4.0,256,8192,512,2048,1280,843.619,1110.756,789.86,-0.2012
mixed,128,64,0.5,4.0,256,8192,1024,4096,2560,1359.94,1913.861,1308.836,-0.0923
mixed,128,64,0.5,4.0,256,8192,2048,8192,5120,2360.872,3744.652,2328.23,-0.0236
mixed,128,64,0.5,4.0,256,8192,4096,16384,10240,4550.672,7040.79,4405.615,-0.0583
mixed,128,64,0.5,4.0,512,0,128,512,320,269.504,352.96,286.914,0.2086
mixed,128,64,0.5,4.0,512,0,256,1024,640,403.009,564.32,417.664,0.0908
mixed,128,64,0.5,4.0,512,0,512,2048,1280,671.425,977.764,667.489,-0.0128
mixed,128,64,0.5,4.0,512,0,1024,4096,2560,1187.811,1801.798,1190.628,0.0046
mixed,128,64,0.5,4.0,512,0,2048,8192,5120,2212.806,3449.897,2222.408,0.0078
mixed,128,64,0.5,4.0,512,0,4096,16384,10240,4279.533,6761.3,4304.555,0.0101
mixed,128,64,0.5,4.0,512,512,128,512,320,292.066,373.697,307.555,0.1897
mixed,128,64,0.5,4.0,512,512,256,1024,640,422.243,587.009,439.585,0.1053
mixed,128,64,0.5,4.0,512,512,512,2048,1280,690.658,996.673,684.293,-0.0208
mixed,128,64,0.5,4.0,512,512,1024,4096,2560,1202.148,1821.477,1211.108,0.0145
mixed,128,64,0.5,4.0,512,512,2048,8192,5120,2230.983,3465.579,2239.24,0.0067
mixed,128,64,0.5,4.0,512,512,4096,16384,10240,4294.764,6783.028,4320.112,0.0102
mixed,128,64,0.5,4.0,512,1024,128,512,320,312.001,387.297,326.912,0.198
mixed,128,64,0.5,4.0,512,1024,256,1024,640,441.474,606.338,455.265,0.0837
mixed,128,64,0.5,4.0,512,1024,512,2048,1280,712.386,1014.659,703.299,-0.0301
mixed,128,64,0.5,4.0,512,1024,1024,4096,2560,1223.876,1837.414,1228.644,0.0078
mixed,128,64,0.5,4.0,512,1024,2048,8192,5120,2249.672,3481.771,2257.83,0.0066
mixed,128,64,0.5,4.0,512,1024,4096,16384,10240,4311.533,6799.221,4341.326,0.012
mixed,128,64,0.5,4.0,512,2048,128,512,320,344.32,424.418,361.377,0.213
mixed,128,64,0.5,4.0,512,2048,256,1024,640,477.666,643.46,488.994,0.0683
mixed,128,64,0.5,4.0,512,2048,512,2048,1280,742.307,1048.996,738.818,-0.0114
mixed,128,64,0.5,4.0,512,2048,1024,4096,2560,1256.164,1870.566,1262.917,0.011
mixed,128,64,0.5,4.0,512,2048,2048,8192,5120,2281.127,3518.891,2290.727,0.0078
mixed,128,64,0.5,4.0,512,2048,4096,16384,10240,4344.844,6830.036,4375.021,0.0121
mixed,128,64,0.5,4.0,512,4096,128,512,320,417.024,490.56,429.76,0.1732
mixed,128,64,0.5,4.0,512,4096,256,1024,640,548.065,707.17,557.92,0.0619
mixed,128,64,0.5,4.0,512,4096,512,2048,1280,811.939,1117.347,804.993,-0.0227
mixed,128,64,0.5,4.0,512,4096,1024,4096,2560,1318.342,1937.348,1331.43,0.0211
mixed,128,64,0.5,4.0,512,4096,2048,8192,5120,2345.063,3589.291,2356.936,0.0095
mixed,128,64,0.5,4.0,512,4096,4096,16384,10240,4411.118,6906.485,4445.581,0.0138
mixed,128,64,0.5,4.0,512,8192,128,512,320,558.978,642.274,570.243,0.1352
mixed,128,64,0.5,4.0,512,8192,256,1024,640,690.628,854.243,702.915,0.0751
mixed,128,64,0.5,4.0,512,8192,512,2048,1280,956.963,1261.443,951.107,-0.0192
mixed,128,64,0.5,4.0,512,8192,1024,4096,2560,1467.171,2084.998,1477.668,0.017
mixed,128,64,0.5,4.0,512,8192,2048,8192,5120,2493.222,3728.62,2507.56,0.0116
mixed,128,64,0.5,4.0,512,8192,4096,16384,10240,4558.67,7043.606,4597.453,0.0156
mixed,128,64,0.5,4.0,1024,0,128,512,320,328.578,418.24,353.6,0.2791
mixed,128,64,0.5,4.0,1024,0,256,1024,640,469.731,633.634,482.722,0.0793
mixed,128,64,0.5,4.0,1024,0,512,2048,1280,734.338,1043.683,732.484,-0.006
mixed,128,64,0.5,4.0,1024,0,1024,4096,2560,1253.028,1864.485,1256.931,0.0064
mixed,128,64,0.5,4.0,1024,0,2048,8192,5120,2280.263,3514.633,2286.631,0.0052
mixed,128,64,0.5,4.0,1024,0,4096,16384,10240,4336.398,6822.965,4368.75,0.013
mixed,128,64,0.5,4.0,1024,512,128,512,320,365.058,458.755,392.418,0.292
mixed,128,64,0.5,4.0,1024,512,256,1024,640,507.651,665.475,515.52,0.0499
mixed,128,64,0.5,4.0,1024,512,512,2048,1280,766.915,1076.068,765.024,-0.0061
mixed,128,64,0.5,4.0,1024,512,1024,4096,2560,1282.789,1896.934,1285.763,0.0048
mixed,128,64,0.5,4.0,1024,512,2048,8192,5120,2307.079,3540.043,2317.225,0.0082
mixed,128,64,0.5,4.0,1024,512,4096,16384,10240,4370.22,6861.078,4402.895,0.0131
mixed,128,64,0.5,4.0,1024,1024,128,512,320,405.952,485.698,424.609,0.234
mixed,128,64,0.5,4.0,1024,1024,256,1024,640,545.09,703.299,552.196,0.0449
mixed,128,64,0.5,4.0,1024,1024,512,2048,1280,807.139,1108.963,801.602,-0.0183
mixed,128,64,0.5,4.0,1024,1024,1024,4096,2560,1313.764,1931.27,1321.382,0.0123
mixed,128,64,0.5,4.0,1024,1024,2048,8192,5120,2340.134,3577.547,2352.357,0.0099
mixed,128,64,0.5,4.0,1024,1024,4096,16384,10240,4405.772,6895.511,4436.654,0.0124
mixed,128,64,0.5,4.0,1024,2048,128,512,320,475.106,555.874,490.467,0.1902
mixed,128,64,0.5,4.0,1024,2048,256,1024,640,612.098,767.332,619.266,0.0462
mixed,128,64,0.5,4.0,1024,2048,512,2048,1280,874.37,1183.715,869.315,-0.0163
mixed,128,64,0.5,4.0,1024,2048,1024,4096,2560,1382.085,1993.83,1388.355,0.0102
mixed,128,64,0.5,4.0,1024,2048,2048,8192,5120,2413.575,3643.659,2423.014,0.0077
mixed,128,64,0.5,4.0,1024,2048,4096,16384,10240,4478.19,6959.637,4501.741,0.0095
mixed,128,64,0.5,4.0,1024,4096,128,512,320,615.106,695.81,627.33,0.1515
mixed,128,64,0.5,4.0,1024,4096,256,1024,640,739.491,888.867,747.267,0.0521
mixed,128,64,0.5,4.0,1024,4096,512,2048,1280,994.083,1308.707,996.451,0.0075
mixed,128,64,0.5,4.0,1024,4096,1024,4096,2560,1507.333,2124.263,1522.469,0.0245
mixed,128,64,0.5,4.0,1024,4096,2048,8192,5120,2534.757,3776.717,2556.039,0.0171
mixed,128,64,0.5,4.0,1024,4096,4096,16384,10240,4605.008,7106.613,4649.388,0.0177
mixed,128,64,0.5,4.0,1024,8192,128,512,320,901.798,976.099,912.131,0.1391
mixed,128,64,0.5,4.0,1024,8192,256,1024,640,1020.419,1179.78,1028.418,0.0502
mixed,128,64,0.5,4.0,1024,8192,512,2048,1280,1287.139,1588.612,1275.459,-0.0387
mixed,128,64,0.5,4.0,1024,8192,1024,4096,2560,1797.862,2407.783,1806.95,0.0149
mixed,128,64,0.5,4.0,1024,8192,2048,8192,5120,2822.313,4058.062,2848.36,0.0211
mixed,128,64,0.5,4.0,1024,8192,4096,16384,10240,4890.831,7388.792,4936.335,0.0182
mixed,128,64,0.5,4.0,2048,0,128,512,320,489.985,568.579,508.096,0.2304
mixed,128,64,0.5,4.0,2048,0,256,1024,640,630.081,788.866,639.587,0.0599
mixed,128,64,0.5,4.0,2048,0,512,2048,1280,891.074,1203.237,885.38,-0.0182
mixed,128,64,0.5,4.0,2048,0,1024,4096,2560,1407.46,2023.174,1410.372,0.0047
mixed,128,64,0.5,4.0,2048,0,2048,8192,5120,2434.44,3673.196,2444.936,0.0085
mixed,128,64,0.5,4.0,2048,0,4096,16384,10240,4495.213,6983.733,4524.943,0.0119
mixed,128,64,0.5,4.0,2048,512,128,512,320,562.531,645.635,582.785,0.2437
mixed,128,64,0.5,4.0,2048,512,256,1024,640,705.444,855.779,711.712,0.0417
mixed,128,64,0.5,4.0,2048,512,512,2048,1280,957.763,1262.627,958.563,0.0026
mixed,128,64,0.5,4.0,2048,512,1024,4096,2560,1475.876,2090.565,1476.868,0.0016
mixed,128,64,0.5,4.0,2048,512,2048,8192,5120,2503.721,3737.546,2511.238,0.0061
mixed,128,64,0.5,4.0,2048,512,4096,16384,10240,4563.472,7061.236,4593.484,0.012
mixed,128,64,0.5,4.0,2048,1024,128,512,320,636.705,717.249,657.024,0.2523
mixed,128,64,0.5,4.0,2048,1024,256,1024,640,772.355,934.499,785.218,0.0793
mixed,128,64,0.5,4.0,2048,1024,512,2048,1280,1034.339,1338.979,1028.227,-0.0201
mixed,128,64,0.5,4.0,2048,1024,1024,4096,2560,1548.453,2157.96,1558.085,0.0158
mixed,128,64,0.5,4.0,2048,1024,2048,8192,5120,2577.512,3817.195,2582.538,0.0041
mixed,128,64,0.5,4.0,2048,1024,4096,16384,10240,4643.951,7134.165,4673.038,0.0117
mixed,128,64,0.5,4.0,2048,2048,128,512,320,779.267,856.388,794.467,0.1971
mixed,128,64,0.5,4.0,2048,2048,256,1024,640,914.049,1070.883,918.307,0.0271
mixed,128,64,0.5,4.0,2048,2048,512,2048,1280,1165.763,1477.667,1167.908,0.0069
mixed,128,64,0.5,4.0,2048,2048,1024,4096,2560,1680.549,2294.887,1687.878,0.0119
mixed,128,64,0.5,4.0,2048,2048,2048,8192,5120,2711.786,3954.283,2721.414,0.0077
mixed,128,64,0.5,4.0,2048,2048,4096,16384,10240,4775.6,7268.376,4804.141,0.0114
mixed,128,64,0.5,4.0,2048,4096,128,512,320,1053.54,1135.779,1074.243,0.2517
mixed,128,64,0.5,4.0,2048,4096,256,1024,640,1193.987,1351.812,1195.427,0.0091
mixed,128,64,0.5,4.0,2048,4096,512,2048,1280,1448.998,1759.526,1438.147,-0.0349
mixed,128,64,0.5,4.0,2048,4096,1024,4096,2560,1957.766,2573.671,1973.414,0.0254
mixed,128,64,0.5,4.0,2048,4096,2048,8192,5120,2985.193,4221.87,3000.329,0.0122
mixed,128,64,0.5,4.0,2048,4096,4096,16384,10240,5054.126,7547.224,5091.501,0.015
mixed,128,64,0.5,4.0,2048,8192,128,512,320,1607.781,1679.588,1616.739,0.1248
mixed,128,64,0.5,4.0,2048,8192,256,1024,640,1725.798,1873.221,1734.342,0.058
mixed,128,64,0.5,4.0,2048,8192,512,2048,1280,1965.35,2283.878,1970.279,0.0155
mixed,128,64,0.5,4.0,2048,8192,1024,4096,2560,2502.343,3145.29,2494.345,-0.0124
mixed,128,64,0.5,4.0,2048,8192,2048,8192,5120,3554.86,4799.086,3543.434,-0.0092
mixed,128,64,0.5,4.0,2048,8192,4096,16384,10240,5635.636,8127.959,5650.48,0.006
pure,128,96,0.75,4.0,0,0,128,512,416,262.401,319.649,287.457,0.4377
pure,128,96,0.75,4.0,0,0,256,1024,832,438.018,531.777,450.786,0.1362
pure,128,96,0.75,4.0,0,0,512,2048,1664,784.995,938.69,776.707,-0.0539
pure,128,96,0.75,4.0,0,0,1024,4096,3328,1446.051,1750.278,1441.413,-0.0152
pure,128,96,0.75,4.0,0,0,2048,8192,6656,2776.264,3395.689,2774.57,-0.0027
pure,128,96,0.75,4.0,0,0,4096,16384,13312,5481.329,6731.636,5475.409,-0.0047
mixed,128,96,0.75,4.0,16,0,128,512,416,254.56,318.272,284.352,0.4676
mixed,128,96,0.75,4.0,16,0,256,1024,832,423.873,522.147,446.722,0.2325
mixed,128,96,0.75,4.0,16,0,512,2048,1664,783.17,935.522,775.587,-0.0498
mixed,128,96,0.75,4.0,16,0,1024,4096,3328,1443.491,1746.5,1437.315,-0.0204
mixed,128,96,0.75,4.0,16,0,2048,8192,6656,2777.546,3398.028,2777.96,0.0007
mixed,128,96,0.75,4.0,16,0,4096,16384,13312,5480.913,6726.003,5474.29,-0.0053
mixed,128,96,0.75,4.0,16,512,128,512,416,278.849,326.403,289.729,0.2288
mixed,128,96,0.75,4.0,16,512,256,1024,832,439.906,531.906,451.586,0.127
mixed,128,96,0.75,4.0,16,512,512,2048,1664,774.593,927.459,771.619,-0.0195
mixed,128,96,0.75,4.0,16,512,1024,4096,3328,1446.531,1748.835,1437.956,-0.0284
mixed,128,96,0.75,4.0,16,512,2048,8192,6656,2779.945,3404.299,2775.849,-0.0066
mixed,128,96,0.75,4.0,16,512,4096,16384,13312,5486.385,6746.423,5478.416,-0.0063
mixed,128,96,0.75,4.0,16,1024,128,512,416,279.97,324.929,288.577,0.1914
mixed,128,96,0.75,4.0,16,1024,256,1024,832,440.417,537.058,458.562,0.1878
mixed,128,96,0.75,4.0,16,1024,512,2048,1664,785.474,933.475,773.379,-0.0817
mixed,128,96,0.75,4.0,16,1024,1024,4096,3328,1443.141,1752.39,1434.563,-0.0277
mixed,128,96,0.75,4.0,16,1024,2048,8192,6656,2780.296,3405.418,2780.938,0.001
mixed,128,96,0.75,4.0,16,1024,4096,16384,13312,5487.247,6735.762,5485.874,-0.0011
mixed,128,96,0.75,4.0,16,2048,128,512,416,283.937,330.818,289.953,0.1283
mixed,128,96,0.75,4.0,16,2048,256,1024,832,443.619,536.161,457.761,0.1528
mixed,128,96,0.75,4.0,16,2048,512,2048,1664,789.379,945.54,783.939,-0.0348
mixed,128,96,0.75,4.0,16,2048,1024,4096,3328,1447.941,1758.118,1440.548,-0.0238
mixed,128,96,0.75,4.0,16,2048,2048,8192,6656,2787.145,3410.506,2781.129,-0.0097
mixed,128,96,0.75,4.0,16,2048,4096,16384,13312,5484.687,6747.67,5484.495,-0.0002
mixed,128,96,0.75,4.0,16,4096,128,512,416,306.209,352.801,306.785,0.0124
mixed,128,96,0.75,4.0,16,4096,256,1024,832,454.337,544.737,467.843,0.1494
mixed,128,96,0.75,4.0,16,4096,512,2048,1664,796.355,949.058,791.042,-0.0348
mixed,128,96,0.75,4.0,16,4096,1024,4096,3328,1456.164,1762.405,1449.444,-0.0219
mixed,128,96,0.75,4.0,16,4096,2048,8192,6656,2793.193,3419.564,2787.399,-0.0093
mixed,128,96,0.75,4.0,16,4096,4096,16384,13312,5503.471,6758.578,5492.754,-0.0085
mixed,128,96,0.75,4.0,16,8192,128,512,416,302.977,353.732,312.577,0.1891
mixed,128,96,0.75,4.0,16,8192,256,1024,832,479.105,581.857,480.386,0.0125
mixed,128,96,0.75,4.0,16,8192,512,2048,1664,823.042,959.875,806.756,-0.119
mixed,128,96,0.75,4.0,16,8192,1024,4096,3328,1471.783,1779.588,1462.052,-0.0316
mixed,128,96,0.75,4.0,16,8192,2048,8192,6656,2808.488,3426.281,2800.521,-0.0129
mixed,128,96,0.75,4.0,16,8192,4096,16384,13312,5511.889,6765.106,5507.057,-0.0039
mixed,128,96,0.75,4.0,32,0,128,512,416,277.026,351.01,317.377,0.5454
mixed,128,96,0.75,4.0,32,0,256,1024,832,463.105,565.347,486.274,0.2266
mixed,128,96,0.75,4.0,32,0,512,2048,1664,821.633,975.715,814.691,-0.0451
mixed,128,96,0.75,4.0,32,0,1024,4096,3328,1489.317,1798.149,1497.509,0.0265
mixed,128,96,0.75,4.0,32,0,2048,8192,6656,2826.632,3447.692,2846.856,0.0326
mixed,128,96,0.75,4.0,32,0,4096,16384,13312,5510.383,6749.845,5557.808,0.0383
mixed,128,96,0.75,4.0,32,512,128,512,416,305.952,359.04,324.48,0.349
mixed,128,96,0.75,4.0,32,512,256,1024,832,469.283,565.826,487.105,0.1846
mixed,128,96,0.75,4.0,32,512,512,2048,1664,820.228,973.827,816.578,-0.0238
mixed,128,96,0.75,4.0,32,512,1024,4096,3328,1490.755,1798.756,1494.212,0.0112
mixed,128,96,0.75,4.0,32,512,2048,8192,6656,2826.92,3443.978,2843.689,0.0272
mixed,128,96,0.75,4.0,32,512,4096,16384,13312,5515.954,6753.877,5560.754,0.0362
mixed,128,96,0.75,4.0,32,1024,128,512,416,307.904,356.033,324.8,0.3511
mixed,128,96,0.75,4.0,32,1024,256,1024,832,473.089,571.489,493.056,0.2029
mixed,128,96,0.75,4.0,32,1024,512,2048,1664,820.643,975.46,813.379,-0.0469
mixed,128,96,0.75,4.0,32,1024,1024,4096,3328,1489.635,1798.308,1496.421,0.022
mixed,128,96,0.75,4.0,32,1024,2048,8192,6656,2833.609,3448.457,2842.601,0.0146
mixed,128,96,0.75,4.0,32,1024,4096,16384,13312,5512.049,6758.678,5555.283,0.0347
mixed,128,96,0.75,4.0,32,2048,128,512,416,308.641,359.009,327.52,0.3748
mixed,128,96,0.75,4.0,32,2048,256,1024,832,477.569,570.403,494.306,0.1803
mixed,128,96,0.75,4.0,32,2048,512,2048,1664,831.842,982.468,824.129,-0.0512
mixed,128,96,0.75,4.0,32,2048,1024,4096,3328,1490.917,1799.429,1494.692,0.0122
mixed,128,96,0.75,4.0,32,2048,2048,8192,6656,2835.465,3455.691,2847.721,0.0198
mixed,128,96,0.75,4.0,32,2048,4096,16384,13312,5511.984,6758.964,5560.977,0.0393
mixed,128,96,0.75,4.0,32,4096,128,512,416,330.528,385.249,338.466,0.1451
mixed,128,96,0.75,4.0,32,4096,256,1024,832,479.362,577.92,498.4,0.1932
mixed,128,96,0.75,4.0,32,4096,512,2048,1664,830.689,987.491,828.515,-0.0139
mixed,128,96,0.75,4.0,32,4096,1024,4096,3328,1496.899,1812.134,1502.789,0.0187
mixed,128,96,0.75,4.0,32,4096,2048,8192,6656,2837.256,3453.421,2846.729,0.0154
mixed,128,96,0.75,4.0,32,4096,4096,16384,13312,5525.33,6768.151,5560.882,0.0286
mixed,128,96,0.75,4.0,32,8192,128,512,416,335.713,390.817,352.483,0.3043
mixed,128,96,0.75,4.0,32,8192,256,1024,832,512.481,623.489,515.456,0.0268
mixed,128,96,0.75,4.0,32,8192,512,2048,1664,849.539,996.099,848.675,-0.0059
mixed,128,96,0.75,4.0,32,8192,1024,4096,3328,1512.26,1820.71,1512.964,0.0023
mixed,128,96,0.75,4.0,32,8192,2048,8192,6656,2847.913,3475.273,2859.077,0.0178
mixed,128,96,0.75,4.0,32,8192,4096,16384,13312,5536.786,6780.98,5567.505,0.0247
mixed,128,96,0.75,4.0,64,0,128,512,416,280.704,350.145,320.321,0.5705
mixed,128,96,0.75,4.0,64,0,256,1024,832,460.256,564.707,487.938,0.265
mixed,128,96,0.75,4.0,64,0,512,2048,1664,820.355,976.387,818.243,-0.0135
mixed,128,96,0.75,4.0,64,0,1024,4096,3328,1492.868,1794.566,1496.548,0.0122
mixed,128,96,0.75,4.0,64,0,2048,8192,6656,2833.095,3444.62,2845.641,0.0205
mixed,128,96,0.75,4.0,64,0,4096,16384,13312,5514.929,6756.467,5557.426,0.0342
mixed,128,96,0.75,4.0,64,512,128,512,416,308.801,357.185,327.009,0.3763
mixed,128,96,0.75,4.0,64,512,256,1024,832,469.311,567.714,490.978,0.2202
mixed,128,96,0.75,4.0,64,512,512,2048,1664,814.498,969.442,815.298,0.0052
mixed,128,96,0.75,4.0,64,512,1024,4096,3328,1486.02,1792.453,1489.637,0.0118
mixed,128,96,0.75,4.0,64,512,2048,8192,6656,2825.193,3445.803,2847.207,0.0355
mixed,128,96,0.75,4.0,64,512,4096,16384,13312,5506.607,6754.453,5553.713,0.0377
mixed,128,96,0.75,4.0,64,1024,128,512,416,309.216,357.059,329.824,0.4307
mixed,128,96,0.75,4.0,64,1024,256,1024,832,474.048,573.953,491.682,0.1765
mixed,128,96,0.75,4.0,64,1024,512,2048,1664,818.274,967.812,815.138,-0.021
mixed,128,96,0.75,4.0,64,1024,1024,4096,3328,1486.885,1799.59,1492.548,0.0181
mixed,128,96,0.75,4.0,64,1024,2048,8192,6656,2825.832,3446.923,2844.81,0.0306
mixed,128,96,0.75,4.0,64,1024,4096,16384,13312,5516.08,6763.282,5555.25,0.0314
mixed,128,96,0.75,4.0,64,2048,128,512,416,331.587,387.745,341.09,0.1692
mixed,128,96,0.75,4.0,64,2048,256,1024,832,481.059,573.986,511.074,0.323
mixed,128,96,0.75,4.0,64,2048,512,2048,1664,831.683,986.307,824.611,-0.0457
mixed,128,96,0.75,4.0,64,2048,1024,4096,3328,1489.124,1796.228,1488.357,-0.0025
mixed,128,96,0.75,4.0,64,2048,2048,8192,6656,2830.854,3452.777,2839.528,0.0139
mixed,128,96,0.75,4.0,64,2048,4096,16384,13312,5523.569,6767.608,5555.762,0.0259
mixed,128,96,0.75,4.0,64,4096,128,512,416,334.754,386.082,347.137,0.2413
